"est" "sem"
"177" -0.982 0.781
"178" -0.211 0.935
"179" 0.713 0.632
"180" -0.85 0.797
"181" 2.055 0.715
"182" 0.702 0.796
"183" 0.256 0.742
"184" -0.336 0.733
"185" -0.845 0.797
"186" -0.768 0.682
"187" 2.009 0.651
"188" -1.076 0.751
"189" 0.051 0.808
"190" -0.759 0.8
"191" -0.601 0.851
"192" -1.088 0.752
"193" -0.744 0.811
"194" 2.416 0.622
"195" 0.446 0.744
"196" -0.825 0.789
"197" -0.112 0.958
"198" -1.441 0.691
"199" -1.045 0.771
"200" -0.644 0.818
"201" -1.105 0.746
"202" -0.99 0.774
"203" -0.996 0.774
"204" 2.13 0.684
"205" 1.228 0.65
"206" -0.18 0.934
"207" -0.55 0.612
"208" -0.896 0.776
"209" 1.747 0.624
"210" -0.157 0.758
"211" 0.911 0.673
"212" -0.596 0.7
"213" -0.81 0.674
"214" 0.235 0.629
"215" 0.714 0.591
"216" 0.092 0.702
"217" -0.993 0.774
"218" -1.349 0.707
"219" -0.218 0.76
"220" -0.848 0.793
"221" 2.269 0.649
"222" -1.051 0.753
"223" -0.974 0.769
"224" -0.079 0.666
"225" -1.159 0.744
"226" -1.137 0.742
"227" -0.595 0.853
"228" 0.602 0.615
"229" 2.126 0.732
"230" 0.269 0.658
"231" 1.297 0.641
"232" 0.917 0.552
"233" -1.145 0.74
"234" -0.519 0.853
"235" -1.227 0.731
"236" -1.229 0.727
"237" -0.821 0.793
"238" 1.056 0.653
"239" -0.173 0.779
"240" 0.424 0.859
"241" -0.727 0.819
"242" -0.567 0.844
"243" -0.062 0.78
"244" -0.201 0.775
"245" -0.422 0.732
"246" 1.107 0.735
"247" -0.935 0.776
"248" -1.333 0.711
"249" -0.93 0.788
"250" -0.836 0.802
"251" -0.82 0.805
"252" -0.867 0.666
"253" -1.118 0.747
"254" -0.032 0.701
"255" -0.791 0.807
"256" 0.028 0.805
"257" 0.856 0.659
"258" 1.714 0.734
"259" -0.345 0.741
"260" 1.4 0.675
"261" -1.385 0.701
"262" -0.178 0.776
"263" -0.138 0.749
"264" -0.722 0.833
"265" -0.618 0.842
"266" 0.696 0.619
"267" -0.595 0.707
"268" -1.292 0.714
"269" 1.217 0.622
"270" 0.465 0.758
"271" 1.275 0.753
"272" -0.336 0.739
"273" 0.397 0.762
"274" -0.994 0.767
"275" -0.676 0.828
"276" 1.477 0.655
"277" -0.534 0.709
"278" -0.108 0.68
"279" 1.276 0.675
"280" -0.482 0.72
"281" -0.107 0.683
"282" -1.351 0.709
"283" -0.968 0.77
"284" -0.922 0.775
"285" 1.091 0.573
"286" -0.824 0.806
"287" -0.666 0.691
"288" 0.949 0.735
"289" -1.098 0.75
"290" -1.351 0.707
"291" -0.021 0.793
"292" 1.954 0.685
"293" -1.091 0.759
"294" -0.204 0.751
"295" -1.312 0.713
"296" -0.312 0.903
"297" -0.865 0.789
"298" -0.772 0.806
"299" -1.336 0.712
"300" -1.173 0.737
"301" 0.997 0.674
"302" -0.276 0.913
"303" -0.866 0.795
"304" -1.1 0.755
"305" -0.218 0.762
"306" 0.71 0.791
"307" -0.744 0.821
"308" -0.098 0.671
"309" 1.774 0.615
"310" -0.878 0.791
"311" 2.184 0.594
"312" -0.332 0.743
"313" -0.048 0.789
"314" 1.622 0.725
"315" 0.434 0.663
"316" 1.185 0.649
"317" -0.761 0.818
"318" 0.838 0.611
"319" 0.326 0.656
"320" -1.123 0.745
"321" 0.174 0.802
"322" -0.863 0.785
"323" -0.985 0.778
"324" -0.795 0.804
"325" 1.944 0.681
"326" -0.987 0.771
"327" 0.701 0.732
"328" -0.775 0.82
"329" 0.848 0.654
"330" -0.853 0.796
"331" -0.004 0.794
"332" -0.918 0.78
"333" -0.411 0.715
"334" 0.726 0.665
"335" -0.7 0.822
"336" -1.311 0.716
"337" -0.979 0.772
"338" 0.003 0.774
"339" 1.035 0.56
"340" 0.204 0.837
"341" -0.294 0.657
"342" 1.25 0.756
"343" 1.847 0.633
"344" 1.557 0.623
"345" -0.972 0.773
"346" -1.302 0.712
"347" -0.815 0.807
"348" -0.807 0.797
"349" -0.038 0.701
"350" -0.95 0.768
"351" -0.903 0.786
"352" 1.429 0.651
"353" 0.204 0.741
"354" -0.643 0.821
"355" -0.557 0.85
"356" 0.37 0.727
"357" -1.126 0.747
"358" 0.112 0.627
"359" -0.767 0.802
"360" -1.192 0.734
"361" 1.645 0.703
"362" -0.853 0.652
"363" -0.782 0.669
"364" -0.572 0.704
"365" -1.023 0.758
"366" -0.894 0.778
"367" -0.107 0.666
"368" -0.892 0.788
"369" -0.545 0.724
"370" -0.624 0.702
"371" 1.545 0.76
"372" -0.888 0.787
"373" 0.562 0.804
"374" -0.96 0.765
"375" -0.429 0.902
"376" -1.167 0.74
"377" 1.479 0.674
"378" 1.161 0.671
"379" -0.489 0.87
"380" -0.269 0.746
"381" -0.598 0.841
"382" -1.087 0.751
"383" -0.771 0.819
"384" 1.718 0.779
"385" 0.324 0.642
"386" 0.762 0.822
"387" -0.967 0.778
"388" 0.808 0.616
"389" 0.976 0.717
"390" 0.619 0.628
"391" -0.952 0.781
"392" -0.633 0.702
"393" 2.011 0.67
"394" 1.308 0.65
"395" -0.419 0.744
"396" -0.654 0.838
"397" 1.079 0.637
"398" 1.1 0.571
"399" 0.469 0.744
"400" 0.443 0.74
"401" 2.437 0.589
"402" 1.022 0.837
"403" -0.387 0.73
"404" -0.324 0.643
"405" -1.133 0.743
"406" 0.373 0.72
"407" -1.05 0.639
"408" -0.898 0.786
"409" 0.07 0.616
"410" -0.259 0.746
"411" 1.509 0.664
"412" -0.893 0.78
"413" -1.27 0.718
"414" 1.083 0.691
"415" 0.622 0.616
"416" -0.761 0.681
"417" -1.292 0.72
"418" -0.69 0.685
"419" -0.765 0.803
"420" 0.902 0.644
"421" -0.613 0.703
"422" 1.404 0.674
"423" 0.708 0.777
"424" 2.086 0.649
"425" -0.979 0.773
"426" -0.689 0.815
"427" -0.488 0.852
"428" -0.083 0.782
"429" 0.189 0.69
"430" 0.409 0.733
"431" 0.012 0.785
"432" -0.056 0.686
"433" -0.047 0.805
"434" -0.918 0.784
"435" 0.302 0.575
"436" -1.119 0.746
"437" -0.935 0.773
"438" -1.017 0.757
"439" -0.557 0.852
"440" 0.213 0.69
"441" -1.326 0.712
"442" 1.401 0.768
"443" 0.559 0.78
"444" -0.708 0.817
"445" 1.888 0.696
"446" -0.938 0.781
"447" 1.025 0.754
"448" 2.55 0.616
"449" 0.531 0.701
"450" -1.207 0.725
"451" -1.144 0.736
"452" -1.183 0.727
"453" 0.506 0.686
"454" 0.553 0.667
"455" -0.902 0.786
"456" -0.508 0.872
"457" -0.96 0.78
"458" -0.9 0.796
"459" -0.157 0.77
"460" 1.091 0.702
"461" 0.252 0.829
"462" 1.007 0.78
"463" -0.409 0.877
"464" 1.931 0.676
"465" -0.045 0.765
"466" -1.194 0.733
"467" -0.94 0.779
"468" -0.674 0.692
"469" 1.704 0.667
"470" 1.273 0.683
"471" 1.892 0.714
"472" -1.179 0.74
"473" -0.505 0.848
"474" -0.06 0.773
"475" -1.225 0.728
"476" 1.607 0.733
"477" 1.323 0.673
"478" 0.56 0.76
"479" -0.915 0.656
"480" 1.658 0.745
"481" -0.989 0.776
"482" 1.454 0.755
"483" -0.179 0.663
"484" -0.974 0.771
"485" -0.17 0.785
"486" -0.688 0.826
"487" 1.43 0.73
"488" -1.197 0.738
"489" -0.783 0.811
"490" -0.366 0.736
"491" -0.681 0.824
"492" -1.16 0.74
"493" -0.671 0.828
"494" -0.869 0.784
"495" -0.476 0.88
"496" -1.046 0.761
"497" 1.003 0.676
"498" -0.883 0.788
"499" -0.914 0.781
"500" -0.955 0.767
"501" -0.755 0.822
"502" 1.293 0.638
"503" 2.004 0.695
"504" -1.158 0.743
"505" 0.925 0.683
"506" -1.366 0.704
"507" -1.202 0.73
"508" -1.141 0.747
"509" -1.102 0.759
"510" 0.249 0.844
"511" -0.81 0.792
"512" 0.74 0.77
"513" 0.352 0.756
"514" -0.65 0.837
"515" -1.086 0.74
"516" -0.807 0.816
"517" -1.13 0.744
"518" -0.264 0.761
"519" -1.324 0.712
"520" 0.297 0.641
"521" -1.084 0.749
"522" -1.034 0.758
"523" -1.095 0.744
"524" -0.497 0.713
"525" 0.131 0.725
"526" 2.155 0.686
"527" 0.267 0.755
"528" -1.024 0.762
"529" 1.498 0.66
"530" 1.739 0.693
"531" -0.149 0.781
"532" 2.439 0.635
"533" 2.623 0.619
"534" -0.335 0.745
"535" -0.556 0.701
"536" 1.815 0.697
"537" -1.183 0.737
"538" -0.984 0.769
"539" -0.453 0.721
"540" 1.17 0.758
"541" -0.704 0.823
"542" 0.023 0.705
"543" -0.715 0.817
"544" -0.578 0.833
"545" -0.859 0.784
"546" -0.664 0.84
"547" -0.764 0.684
"548" -0.929 0.778
"549" -0.806 0.812
"550" 1.003 0.64
"551" -0.481 0.862
"552" -0.435 0.719
"553" 0.687 0.652
"554" 0.523 0.617
"555" -0.936 0.777
"556" -0.488 0.854
"557" -0.567 0.702
"558" 1.724 0.697
"559" -0.501 0.875
"560" -1.251 0.724
"561" 1.148 0.8
"562" 1.911 0.667
"563" 1.471 0.694
"564" 0.437 0.545
"565" -0.723 0.813
"566" -0.536 0.853
"567" -0.724 0.691
"568" -0.503 0.702
"569" 1.486 0.666
"570" 2.275 0.7
"571" 1.456 0.721
"572" -0.556 0.854
"573" -1.101 0.75
"574" -0.847 0.797
"575" 0.232 0.695
"576" -1.284 0.715
"577" -0.295 0.757
"578" -1.069 0.752
"579" -0.919 0.776
"580" -0.082 0.687
"581" -0.185 0.667
"582" -0.327 0.746
"583" -0.992 0.774
"584" -0.652 0.829
"585" -1.127 0.742
"586" -1.095 0.759
"587" -0.899 0.791
"588" -0.149 0.658
"589" -0.434 0.73
"590" -0.494 0.879
"591" -0.855 0.8
"592" -0.356 0.648
"593" 0.108 0.827
"594" -1.046 0.756
"595" -0.557 0.836
"596" 1.355 0.652
"597" -0.462 0.869
"598" 0.558 0.615
"599" 1.683 0.723
"600" 1.748 0.704
"601" -0.823 0.807
"602" 0.828 0.694
"603" -0.747 0.826
"604" 0.701 0.735
"605" -0.651 0.827
"606" -1.175 0.737
"607" 0.458 0.655
"608" -0.243 0.74
"609" -1.356 0.706
"610" -1.069 0.747
"611" -0.762 0.798
"612" -0.593 0.843
"613" -0.643 0.835
"614" 0.618 0.749
"615" -0.747 0.67
"616" -0.53 0.849
"617" -0.213 0.75
"618" -0.696 0.817
"619" -0.24 0.775
"620" -0.045 0.789
"621" 0.519 0.678
"622" 0.275 0.847
"623" 0.064 0.801
"624" -0.996 0.777
"625" 1.739 0.719
"626" 0.501 0.683
"627" -0.225 0.745
"628" -0.966 0.779
"629" -1.095 0.746
"630" -0.18 0.762
"631" -0.622 0.694
"632" 1.576 0.628
"633" -0.962 0.774
"634" 2.147 0.646
"635" -0.62 0.847
"636" -0.318 0.901
"637" -0.943 0.772
"638" -0.436 0.867
"639" 1.878 0.625
"640" 0.094 0.824
"641" -0.887 0.791
"642" -0.249 0.745
"643" 0.249 0.853
"644" -0.832 0.792
"645" -0.249 0.739
"646" 0.023 0.819
"647" -1.102 0.742
"648" -0.743 0.826
"649" 2.078 0.69
"650" 1.194 0.623
"651" 0.474 0.75
"652" -0.868 0.795
"653" 0.338 0.653
"654" -1.026 0.767
"655" -0.74 0.803
"656" -0.906 0.785
"657" 0.57 0.63
"658" -1.102 0.753
"659" 0.722 0.654
"660" -0.845 0.796
"661" -1.149 0.742
"662" -0.666 0.689
"663" -0.361 0.744
"664" 0.005 0.796
"665" -1.113 0.742
"666" -0.833 0.796
"667" 1.452 0.71
"668" -0.149 0.77
"669" -0.795 0.679
"670" -0.85 0.804
"671" -0.251 0.755
"672" 2.05 0.694
"673" -0.352 0.888
"674" 2.042 0.705
"675" -1.073 0.755
"676" -1.205 0.735
"677" 2.034 0.6
"678" -0.522 0.698
"679" 0.479 0.66
"680" -0.724 0.809
"681" 2.679 0.618
"682" 1.107 0.648
"683" -0.728 0.817
"684" 0.325 0.589
"685" -0.095 0.799
"686" -1.032 0.756
"687" 0.738 0.658
"688" 1.928 0.698
"689" -0.52 0.865
"690" 0.254 0.635
"691" 1.463 0.644
"692" -0.097 0.78
"693" 1.474 0.658
"694" 0.714 0.677
"695" 0.465 0.753
"696" -0.874 0.786
"697" 1.047 0.731
"698" -0.043 0.781
"699" -1.234 0.727
"700" 0.008 0.664
"701" 2.028 0.688
"702" 0.85 0.625
"703" -1.03 0.761
"704" -0.889 0.792
"705" 1.564 0.717
"706" 0.956 0.672
"707" 0.83 0.652
"708" -0.047 0.786
"709" -0.187 0.752
"710" -0.772 0.804
"711" -0.191 0.578
"712" -0.143 0.788
"713" 1.048 0.795
"714" -1.041 0.758
"715" -0.953 0.65
"716" 2.043 0.684
"717" 0.937 0.84
"718" 0.545 0.758
"719" -1.339 0.712
"720" -1.15 0.746
"721" -0.786 0.816
"722" 0.801 0.717
"723" -0.663 0.829
"724" 1.086 0.871
"725" -0.76 0.821
"726" -0.845 0.789
"727" -0.218 0.763
"728" 1.543 0.728
"729" -0.495 0.876
"730" -0.817 0.813
"731" -1.279 0.715
"732" -0.933 0.649
"733" -0.433 0.714
"734" 0.285 0.728
"735" 0.617 0.597
"736" -1.168 0.74
"737" -0.895 0.787
"738" 0.707 0.647
"739" 1.047 0.7
"740" 1.282 0.621
"741" 1.077 0.746
"742" 0.455 0.667
"743" 0.211 0.637
"744" 0.088 0.788
"745" -0.066 0.973
"746" 0.194 0.71
"747" 0.814 0.64
"748" -0.736 0.82
"749" -0.542 0.706
"750" 0.605 0.571
"751" -0.623 0.691
"752" 2.156 0.649
"753" -0.47 0.736
"754" 0.426 0.659
"755" -1.015 0.766
"756" 0.003 0.619
"757" 2.44 0.66
"758" -0.323 0.733
"759" 1.759 0.642
"760" 1.28 0.694
"761" 1.286 0.645
"762" -0.701 0.818
"763" -1.306 0.711
"764" 2.025 0.704
"765" -1.139 0.736
"766" -1.096 0.752
"767" -0.655 0.69
"768" 0.904 0.67
"769" 0.64 0.663
"770" 0.425 0.639
"771" -1.077 0.76
"772" 0.95 0.713
"773" -1.01 0.77
"774" 0.399 0.911
"775" 1.427 0.633
"776" -0.902 0.778
"777" 1.444 0.666
"778" 1.362 0.733
"779" -0.563 0.719
"780" 0.284 0.733
"781" -0.633 0.839
"782" 1.135 0.628
"783" -1.022 0.756
"784" -0.907 0.783
"785" 0.78 0.643
"786" -0.455 0.72
"787" 2.476 0.648
"788" 2.406 0.632
"789" -0.937 0.769
"790" 0.458 0.78
"791" 1.927 0.674
"792" 2.557 0.615
"793" 1.062 0.746
"794" 2.042 0.65
"795" 0.647 0.575
"796" 1.945 0.666
"797" -1.344 0.709
"798" 0.738 0.676
"799" 1.415 0.735
"800" -1.159 0.741
"801" -0.142 0.765
"802" -1.327 0.712
"803" 0.498 0.602
"804" -1.198 0.735
"805" 0.817 0.644
"806" -0.946 0.789
"807" 0.873 0.677
"808" 1.813 0.68
"809" -0.378 0.737
"810" 1.503 0.584
"811" -1.076 0.757
"812" 2.647 0.608
"813" 0.515 0.638
"814" 0.377 0.664
"815" -1.01 0.771
"816" 2.162 0.688
"817" 0.348 0.658
"818" -0.943 0.777
"819" 0.648 0.715
"820" -0.195 0.775
"821" -1.297 0.714
"822" -0.826 0.811
"823" 0.698 0.722
"824" 1.14 0.637
"825" 0.085 0.698
"826" 0 0.622
"827" -0.647 0.7
"828" 0.11 0.793
"829" -1.25 0.724
"830" 1.41 0.759
"831" 0.814 0.715
"832" -0.565 0.851
"833" -1.01 0.766
"834" -1.041 0.757
"835" -0.451 0.87
"836" -1.088 0.746
"837" -0.71 0.829
"838" -0.811 0.801
"839" -1.02 0.77
"840" -0.053 0.817
"841" -0.739 0.818
"842" 0.346 0.778
"843" -1.377 0.705
"844" 1.126 0.676
"845" -0.745 0.806
"846" -0.088 0.777
"847" 1.983 0.713
"848" -0.931 0.787
"849" 1.718 0.78
"850" -1.19 0.728
"851" -0.873 0.799
"852" -0.826 0.794
"853" -0.374 0.724
"854" 1.725 0.698
"855" -1.09 0.755
"856" -1.266 0.725
"857" 0.991 0.693
"858" -0.503 0.876
"859" -1.384 0.701
"860" -0.057 0.778
"861" -1.114 0.75
"862" 0.113 0.817
"863" -0.426 0.708
"864" -0.333 0.897
"865" 1.826 0.788
"866" -0.979 0.771
"867" -0.884 0.788
"868" -0.849 0.793
"869" 1.736 0.782
"870" -1.227 0.735
"871" -0.907 0.776
"872" 1.068 0.792
"873" 0.552 0.75
"874" 0.717 0.659
"875" 0.276 0.633
"876" -0.546 0.712
"877" 1.669 0.696
"878" 0.455 0.603
"879" 0.137 0.617
"880" -0.171 0.764
"881" -0.004 0.804
"882" 0.235 0.821
"883" -0.573 0.696
"884" -0.97 0.781
"885" 0.876 0.669
"886" -0.978 0.763
"887" -0.866 0.669
"888" -0.988 0.771
"889" 0.389 0.664
"890" -0.895 0.801
"891" -0.915 0.779
"892" 0.782 0.731
"893" 1.258 0.637
"894" -0.653 0.7
"895" -0.752 0.811
"896" -1.007 0.775
"897" 0.939 0.749
"898" -0.827 0.79
"899" 2.139 0.672
"900" -0.423 0.719
"901" 0.535 0.692
"902" -0.97 0.777
"903" 1.661 0.655
"904" 0.88 0.637
"905" 0.797 0.743
"906" 1.472 0.678
"907" 1.907 0.657
"908" 1.379 0.66
"909" 1.717 0.711
"910" -1.183 0.745
"911" 0.269 0.71
"912" 0.828 0.684
"913" -0.364 0.63
"914" -0.863 0.794
"915" -0.525 0.867
"916" -0.607 0.699
"917" 1.94 0.71
"918" -0.844 0.799
"919" -0.405 0.749
"920" 0.497 0.673
"921" -0.392 0.732
"922" -0.819 0.809
"923" -0.238 0.76
"924" -0.569 0.706
"925" 0.471 0.669
"926" -0.766 0.676
"927" -1.031 0.752
"928" -0.777 0.819
"929" -0.503 0.872
"930" 1.538 0.8
"931" -0.633 0.847
"932" 1.449 0.797
"933" 1.089 0.713
"934" -1.059 0.758
"935" -0.943 0.774
"936" -0.976 0.772
"937" 0.831 0.81
"938" 0.253 0.645
"939" 0.156 0.722
"940" -0.212 0.651
"941" 1.91 0.633
"942" -0.74 0.82
"943" 1.612 0.635
"944" 1.462 0.727
"945" 0.677 0.62
"946" -0.02 0.68
"947" -1.201 0.725
"948" -0.904 0.789
"949" -0.322 0.757
"950" -1.177 0.734
"951" -0.676 0.817
"952" -1.272 0.72
"953" 0.927 0.553
"954" -0.606 0.688
"955" -0.893 0.788
"956" -0.792 0.8
"957" 0.212 0.713
"958" 1.027 0.796
"959" 1.227 0.67
"960" -0.559 0.702
"961" 1.533 0.676
"962" 0.834 0.767
"963" -0.19 0.753
"964" -1.107 0.756
"965" 1.295 0.619
"966" -0.961 0.771
"967" -0.932 0.786
"968" -0.552 0.718
"969" -1.046 0.764
"970" 0.12 0.694
"971" -0.457 0.719
"972" 0.676 0.644
"973" 1.481 0.76
"974" 1.978 0.615
"975" -0.184 0.757
"976" -1.114 0.747
"977" -0.99 0.767
"978" -1.092 0.756
"979" -1.035 0.76
"980" -0.567 0.861
"981" -0.867 0.794
"982" -0.475 0.719
"983" 0.004 0.801
"984" 1.372 0.624
"985" 1.599 0.628
"986" -0.668 0.69
"987" -0.236 0.92
"988" -0.738 0.679
"989" -0.162 0.788
"990" -0.644 0.837
"991" -0.872 0.794
"992" -0.282 0.748
"993" -0.092 0.773
"994" -0.435 0.728
"995" -0.739 0.688
"996" 1.651 0.686
"997" -0.082 0.685
"998" 0.692 0.714
"999" 0.284 0.647
"1000" 0.121 0.842
"1001" -0.803 0.799
"1002" -0.558 0.711
"1003" -0.245 0.659
"1004" 1.78 0.691
"1005" 0.522 0.776
"1006" -0.294 0.729
"1007" -0.763 0.803
"1008" -1.1 0.754
"1009" -1.034 0.759
"1010" -0.829 0.791
"1011" -0.508 0.729
"1012" -1.323 0.716
"1013" -0.986 0.775
"1014" 0.434 0.607
"1015" -1.029 0.747
"1016" -1.173 0.733
"1017" -1.128 0.739
"1018" 0.924 0.677
"1019" -1.195 0.735
"1020" -0.614 0.689
"1021" -0.25 0.761
"1022" -0.717 0.821
"1023" -0.696 0.685
"1024" 2.08 0.665
"1025" -0.029 0.785
"1026" 0.532 0.618
"1027" -1.158 0.746
"1028" 0.529 0.687
"1029" 1.612 0.642
"1030" -0.899 0.787
"1031" -1.006 0.762
"1032" -1.047 0.761
"1033" -0.27 0.723
"1034" -0.457 0.876
"1035" -0.623 0.846
"1036" 1.445 0.631
"1037" -1.025 0.754
"1038" 0.302 0.84
"1039" 0.384 0.759
"1040" 0.349 0.739
"1041" 1.454 0.746
"1042" -0.646 0.824
"1043" -0.764 0.819
"1044" 0.063 0.801
"1045" -0.366 0.743
"1046" -0.704 0.818
"1047" -0.211 0.654
"1048" -0.955 0.772
"1049" -1.151 0.627
"1050" -0.686 0.833
"1051" 1.816 0.68
"1052" 0.394 0.672
"1053" -1.274 0.716
"1054" -0.41 0.728
"1055" 0.5 0.751
"1056" 1.633 0.737
"1057" -0.773 0.803
"1058" 0.523 0.779
"1059" -0.883 0.791
"1060" -0.996 0.773
"1061" -0.14 0.793
"1062" 0.485 0.664
"1063" 2.671 0.596
"1064" -1.107 0.744
"1065" -0.936 0.774
"1066" -1.034 0.769
"1067" -1.024 0.763
"1068" -0.764 0.811
"1069" 0.841 0.812
"1070" 0.188 0.817
"1071" -1.068 0.751
"1072" -0.89 0.78
"1073" 0.059 0.698
"1074" -1.198 0.729
"1075" 0.665 0.675
"1076" 0.933 0.593
"1077" 0.884 0.638
"1078" 1.023 0.638
"1079" 1.559 0.741
"1080" -0.114 0.799
"1081" -0.659 0.827
"1082" -0.945 0.771
"1083" -0.684 0.83
"1084" -0.841 0.793
"1085" -0.525 0.709
"1086" -0.909 0.785
"1087" -1.18 0.737
"1088" -0.456 0.886
"1089" -0.741 0.676
"1090" -0.576 0.694
"1091" -0.821 0.809
"1092" -1.166 0.737
"1093" 1.367 0.729
"1094" -1.148 0.747
"1095" 0.825 0.637
"1096" 0.52 0.778
"1097" -0.36 0.886
"1098" -0.947 0.769
"1099" -0.841 0.789
"1100" 2.01 0.676
"1101" -0.757 0.803
"1102" -0.087 0.784
"1103" 0.799 0.743
"1104" 2.39 0.632
"1105" 0.691 0.643
"1106" 1.484 0.652
"1107" -0.53 0.699
"1108" -0.83 0.793
"1109" 1.013 0.642
"1110" 1.526 0.659
"1111" 1.645 0.727
"1112" -0.077 0.679
"1113" -0.453 0.887
"1114" 0.785 0.758
"1115" -0.31 0.76
"1116" 0.189 0.635
"1117" -1.087 0.757
"1118" -0.89 0.79
"1119" 1.96 0.687
"1120" -1.031 0.752
"1121" -0.376 0.73
"1122" -0.547 0.854
"1123" -1.039 0.77
"1124" -0.786 0.813
"1125" -0.382 0.642
"1126" -0.828 0.803
"1127" 1.269 0.805
"1128" -0.512 0.855
"1129" 0.176 0.71
"1130" -0.735 0.671
"1131" -0.101 0.601
"1132" -0.974 0.775
"1133" 0.914 0.647
"1134" -0.858 0.798
"1135" -1.062 0.755
"1136" 1.803 0.69
"1137" -1.205 0.734
"1138" -0.329 0.754
"1139" 0.513 0.677
"1140" -0.602 0.688
"1141" 2.029 0.693
"1142" -0.28 0.763
"1143" -0.909 0.78
"1144" 0.304 0.641
"1145" 0.086 0.816
"1146" -0.999 0.763
"1147" -1.124 0.742
"1148" -1.164 0.738
"1149" -0.435 0.715
"1150" 0.128 0.809
"1151" 1.804 0.672
"1152" 1.956 0.73
