"est" "sem"
"274" -0.692 0.825
"275" -0.245 0.765
"276" -0.3 0.747
"277" -0.032 0.796
"278" -0.577 0.7
"279" -0.32 0.902
"280" -0.356 0.742
"281" -1.469 0.688
"282" 0.193 0.723
"283" -1.037 0.757
"284" -0.091 0.782
"285" -0.699 0.692
"286" 0.617 0.655
"287" -1.147 0.741
"288" 0.952 0.702
"289" -1.214 0.736
"290" -0.634 0.71
"291" 2.252 0.623
"292" -0.206 0.927
"293" 0.04 0.818
"294" 1.693 0.756
"295" 1.498 0.722
"296" -1.136 0.746
"297" 0.716 0.645
"298" 1.458 0.633
"299" 1.201 0.801
"300" -0.86 0.794
"301" -0.642 0.843
"302" -1.066 0.756
"303" -0.754 0.814
"304" 0.801 0.734
"305" -0.907 0.793
"306" 1.494 0.706
"307" -0.218 0.746
"308" -0.157 0.775
"309" -0.78 0.815
"310" -0.009 0.806
"311" 0.479 0.778
"312" 1.109 0.675
"313" 0.485 0.74
"314" 0.903 0.702
"315" 0.129 0.73
"316" -0.146 0.791
"317" -1.041 0.764
"318" 0.631 0.794
"319" 1.941 0.729
"320" 1.433 0.727
"321" -0.661 0.841
"322" -0.526 0.708
"323" -0.906 0.784
"324" -1.091 0.744
"325" -1.105 0.745
"326" 0.945 0.757
"327" -0.15 0.674
"328" -0.598 0.849
"329" -0.953 0.781
"330" -0.934 0.788
"331" 0.25 0.728
"332" -0.626 0.854
"333" -0.851 0.671
"334" -0.411 0.635
"335" -0.912 0.783
"336" 1.03 0.635
"337" -1.303 0.715
"338" -1.161 0.737
"339" -1.325 0.714
"340" -0.167 0.776
"341" -0.893 0.774
"342" 1.795 0.647
"343" -1.065 0.756
"344" -1.037 0.756
"345" 0.803 0.806
"346" -0.515 0.716
"347" -0.515 0.868
"348" 0.046 0.683
"349" 1.717 0.709
"350" 1.485 0.736
"351" -1.144 0.741
"352" 1.551 0.692
"353" -0.849 0.797
"354" 1.935 0.712
"355" 1.53 0.652
"356" -0.505 0.859
"357" 1.988 0.678
"358" 1.91 0.699
"359" -0.21 0.783
"360" -0.996 0.765
"361" 1.133 0.669
"362" 1.031 0.668
"363" -0.451 0.722
"364" -0.882 0.794
"365" -0.845 0.798
"366" -1.205 0.73
"367" -0.807 0.801
"368" -0.672 0.837
"369" 0.827 0.713
"370" -0.279 0.747
"371" -1.108 0.753
"372" 0.813 0.74
"373" 1.72 0.705
"374" 0.178 0.731
"375" -0.924 0.777
"376" -1.178 0.736
"377" 0.258 0.745
"378" 1.627 0.669
"379" -0.81 0.675
"380" 0.75 0.679
"381" -0.659 0.693
"382" 0.64 0.697
"383" -0.884 0.795
"384" 1.46 0.65
"385" 1.834 0.701
"386" 0.837 0.646
"387" 1.823 0.692
"388" -0.395 0.642
"389" 0.727 0.728
"390" 2.35 0.653
"391" -0.724 0.823
"392" -1.045 0.76
"393" -1.137 0.738
"394" -0.924 0.775
"395" -0.478 0.718
"396" -0.018 0.801
"397" 1.146 0.626
"398" -0.883 0.798
"399" -0.28 0.727
"400" 0.252 0.708
"401" 1.194 0.718
"402" 0.789 0.661
"403" -0.901 0.775
"404" -0.712 0.822
"405" -0.16 0.764
"406" -1.254 0.721
"407" 0.989 0.693
"408" -1.265 0.719
"409" 0.871 0.734
"410" -1.408 0.702
"411" -1.129 0.744
"412" -0.886 0.662
"413" -0.62 0.836
"414" -1.271 0.718
"415" -0.232 0.658
"416" 0.365 0.688
"417" -0.341 0.753
"418" -0.576 0.703
"419" -0.938 0.778
"420" 0.642 0.698
"421" 1.065 0.791
"422" 0.933 0.634
"423" -0.444 0.867
"424" -0.828 0.8
"425" -0.828 0.801
"426" -0.307 0.761
"427" -0.183 0.657
"428" 0.745 0.658
"429" 0.268 0.723
"430" -0.305 0.584
"431" -1.291 0.715
"432" -0.691 0.834
"433" 0.905 0.765
"434" -0.984 0.778
"435" -0.203 0.763
"436" 0.031 0.697
"437" 0.953 0.66
"438" -0.84 0.801
"439" 1.773 0.694
"440" 0.981 0.675
"441" -1.035 0.759
"442" 1.017 0.853
"443" 0.641 0.646
"444" -0.055 0.801
"445" 2.409 0.624
"446" -1.056 0.756
"447" -0.226 0.666
"448" 0.782 0.711
"449" 2.01 0.69
"450" -1.112 0.754
"451" -0.698 0.821
"452" -0.718 0.834
"453" 1.934 0.708
"454" -1.016 0.767
"455" -0.398 0.888
"456" -1.139 0.744
"457" 1.727 0.704
"458" -0.856 0.792
"459" -0.925 0.791
"460" -0.903 0.791
"461" 0.594 0.633
"462" 0.96 0.707
"463" -1.295 0.718
"464" -0.695 0.698
"465" 0.439 0.777
"466" -0.972 0.648
"467" -0.168 0.787
"468" -0.102 0.778
"469" -1.35 0.709
"470" -0.773 0.674
"471" 0.037 0.681
"472" -0.97 0.77
"473" 0.817 0.562
"474" -1.036 0.764
"475" -1.045 0.76
"476" -0.113 0.692
"477" -0.234 0.646
"478" -0.901 0.783
"479" -1.023 0.77
"480" -0.247 0.752
"481" 0.163 0.689
"482" -0.9 0.784
"483" -1.172 0.741
"484" -0.912 0.788
"485" 1.711 0.661
"486" -1.333 0.706
"487" -0.826 0.804
"488" 1.014 0.648
"489" 0.739 0.546
"490" -0.158 0.778
"491" 1.892 0.708
"492" -0.309 0.761
"493" -0.396 0.879
"494" -1.038 0.766
"495" -0.187 0.766
"496" 0.744 0.641
"497" -0.625 0.843
"498" -0.692 0.839
"499" 0.098 0.7
"500" -1.275 0.726
"501" 0.643 0.733
"502" -1.02 0.765
"503" -0.859 0.802
"504" -1.228 0.731
"505" 0.68 0.813
"506" 1.462 0.732
"507" 1.674 0.638
"508" 1.783 0.68
"509" -0.882 0.795
"510" 0.783 0.697
"511" -0.067 0.682
"512" 1.679 0.717
"513" 0.596 0.7
"514" 0.212 0.845
"515" -0.796 0.813
"516" -0.603 0.845
"517" 1.985 0.615
"518" 0.222 0.714
"519" -0.78 0.686
"520" -0.839 0.793
"521" -1.075 0.758
"522" -0.579 0.855
"523" -0.72 0.829
"524" -1.209 0.735
"525" 1.552 0.756
"526" 0.868 0.704
"527" 1.355 0.73
"528" -0.87 0.791
"529" 0.939 0.741
"530" -0.837 0.801
"531" 0.847 0.684
"532" -1.172 0.738
"533" 0.429 0.779
"534" -0.847 0.793
"535" 0.377 0.739
"536" -0.077 0.679
"537" -0.095 0.688
"538" 1.017 0.745
"539" -1.006 0.775
"540" -1.294 0.719
"541" -0.667 0.693
"542" -1.124 0.738
"543" 0.359 0.745
"544" 0.864 0.7
"545" -1.038 0.751
"546" 1.97 0.715
"547" 0.773 0.673
"548" 0.191 0.653
"549" -1.019 0.768
"550" -1.393 0.701
"551" 0.173 0.694
"552" 1.324 0.751
"553" -0.583 0.853
"554" 1.819 0.636
"555" -1.015 0.769
"556" -0.75 0.804
"557" -1.034 0.766
"558" -0.751 0.81
"559" -1.169 0.74
"560" 0.893 0.679
"561" -0.997 0.767
"562" 1.947 0.679
"563" -1.112 0.748
"564" -1.033 0.757
"565" 1.604 0.709
"566" -0.749 0.824
"567" 1.829 0.634
"568" -0.79 0.676
"569" 1.99 0.668
"570" 0.509 0.68
"571" -0.067 0.794
"572" 1.566 0.78
"573" 1.02 0.793
"574" 0.29 0.662
"575" -1.013 0.768
"576" -0.739 0.822
"577" 0.398 0.582
"578" -0.964 0.78
"579" -0.831 0.804
"580" -0.246 0.75
"581" -1.182 0.736
"582" 2.082 0.687
"583" -0.79 0.812
"584" -0.914 0.787
"585" -0.745 0.81
"586" -0.941 0.781
"587" 1.152 0.724
"588" 1.939 0.714
"589" 0.187 0.834
"590" -0.578 0.712
"591" 0.375 0.668
"592" 1.725 0.72
"593" 0.342 0.671
"594" 0.558 0.697
"595" -0.359 0.892
"596" 0.314 0.72
"597" -0.911 0.656
"598" 1.401 0.639
"599" -0.851 0.793
"600" -1.13 0.747
"601" 0.558 0.754
"602" -0.406 0.72
"603" 1.37 0.764
"604" 0.316 0.857
"605" 0.793 0.631
"606" -0.246 0.781
"607" 0.478 0.689
"608" -0.75 0.816
"609" -1.21 0.73
"610" -1.03 0.76
"611" -1.083 0.752
"612" -0.791 0.805
"613" -1.063 0.759
"614" 1.624 0.701
"615" -0.798 0.814
"616" -0.509 0.869
"617" -0.916 0.79
"618" -1.298 0.716
"619" -1.105 0.748
"620" -0.416 0.628
"621" 0.04 0.784
"622" -0.788 0.812
"623" 0.801 0.72
"624" -0.282 0.752
"625" 0.921 0.671
"626" -1.084 0.755
"627" -1.295 0.719
"628" -0.807 0.799
"629" 0.343 0.743
"630" -0.597 0.614
"631" -0.818 0.793
"632" 0.279 0.846
"633" -0.927 0.781
"634" 0.049 0.706
"635" 1.875 0.715
"636" -1.172 0.737
"637" -0.535 0.618
"638" 1.242 0.651
"639" -0.683 0.822
"640" -0.752 0.676
"641" -1.09 0.749
"642" -0.255 0.656
"643" -1.206 0.728
"644" 0.023 0.836
"645" 1.156 0.631
"646" 0.913 0.699
"647" 0.854 0.701
"648" -0.916 0.779
"649" -1.099 0.754
"650" 1.314 0.789
"651" -0.635 0.704
"652" -0.148 0.943
"653" -0.131 0.665
"654" -0.608 0.844
"655" 1.332 0.606
"656" 0.374 0.777
"657" 1.01 0.698
"658" 1.097 0.789
"659" -0.244 0.758
"660" 1.537 0.728
"661" 1.938 0.619
"662" -1.186 0.737
"663" 1.35 0.648
"664" 0.559 0.661
"665" -1.262 0.723
"666" 0.511 0.706
"667" 1.034 0.707
"668" 1.929 0.65
"669" 1.984 0.721
"670" 0.266 0.856
"671" -0.887 0.788
"672" -1.257 0.728
"673" -0.854 0.795
"674" 1.287 0.756
"675" -0.641 0.839
"676" -1.001 0.762
"677" 2.322 0.626
"678" -0.453 0.869
"679" -1.022 0.762
"680" -1.331 0.712
"681" 1.413 0.728
"682" -0.146 0.77
"683" 0.895 0.69
"684" 0.757 0.735
"685" 1.631 0.729
"686" -1.025 0.767
"687" -0.739 0.82
"688" -0.193 0.758
"689" -0.97 0.777
"690" 1.149 0.711
"691" -0.469 0.873
"692" 2.319 0.663
"693" 0.577 0.572
"694" 0.153 0.639
"695" -0.515 0.868
"696" -0.911 0.782
"697" 0.524 0.782
"698" 0.649 0.68
"699" -1.097 0.757
"700" -0.372 0.895
"701" -1.001 0.775
"702" 1.417 0.811
"703" 1.486 0.736
"704" -0.874 0.789
"705" 1.535 0.704
"706" 1.163 0.714
"707" -0.88 0.788
"708" 0.551 0.586
"709" -1.166 0.737
"710" 1.357 0.762
"711" -0.111 0.791
"712" -1.243 0.725
"713" -1.062 0.756
"714" 0.147 0.71
"715" 1.275 0.752
"716" -0.873 0.663
"717" 0.648 0.653
"718" 1.607 0.747
"719" -1.409 0.7
"720" 1.611 0.724
"721" 0.757 0.649
"722" 0.326 0.687
"723" -0.901 0.793
"724" -1.067 0.757
"725" -1.18 0.735
"726" 1.089 0.771
"727" 2.473 0.612
"728" 1.196 0.758
"729" -1.147 0.739
"730" -0.751 0.809
"731" -0.369 0.742
"732" -0.22 0.757
"733" -0.824 0.664
"734" -0.8 0.797
"735" 1.153 0.686
"736" 0.111 0.837
"737" 0.993 0.7
"738" 1.29 0.673
"739" -0.923 0.781
"740" -1.059 0.757
"741" -0.047 0.683
"742" -0.954 0.78
"743" -1.049 0.762
"744" -0.971 0.764
"745" 1.031 0.71
"746" -0.11 0.767
"747" -0.358 0.742
"748" -1.178 0.74
"749" -0.748 0.816
"750" 1.031 0.647
"751" 2.048 0.624
"752" 1.94 0.705
"753" 1.529 0.64
"754" -0.92 0.782
"755" 1.596 0.743
"756" -0.935 0.782
"757" 1.535 0.681
"758" -0.815 0.806
"759" -0.187 0.661
"760" 1.271 0.626
"761" -0.614 0.697
"762" -1.341 0.708
"763" -1.096 0.751
"764" -0.877 0.786
"765" 2.079 0.685
"766" 1.05 0.649
"767" -0.342 0.75
"768" -0.578 0.706
"769" -0.968 0.774
"770" -0.234 0.768
"771" -0.957 0.78
"772" -0.393 0.731
"773" -0.397 0.911
"774" -0.686 0.835
"775" -0.48 0.722
"776" -1.107 0.749
"777" 1.152 0.755
"778" -0.451 0.728
"779" 2.198 0.665
"780" -0.275 0.652
"781" 2.114 0.656
"782" -0.147 0.601
"783" -1.05 0.759
"784" -0.696 0.825
"785" 0.736 0.714
"786" 0.127 0.71
"787" -1.032 0.76
"788" -0.79 0.801
"789" -0.165 0.664
"790" -0.978 0.778
"791" 0.296 0.722
"792" -1.062 0.76
"793" -0.783 0.677
"794" -0.483 0.731
"795" -1.451 0.691
"796" -1.123 0.748
"797" -0.099 0.672
"798" -0.524 0.71
"799" -0.502 0.87
"800" -0.516 0.715
"801" -0.957 0.781
"802" -0.671 0.708
"803" -1.015 0.762
"804" 0.708 0.637
"805" -0.145 0.775
"806" 1.706 0.725
"807" 1.25 0.754
"808" -0.678 0.849
"809" -0.181 0.654
"810" -0.738 0.816
"811" -0.273 0.905
"812" -0.408 0.739
"813" 1.64 0.636
"814" -0.478 0.721
"815" 1.355 0.672
"816" -0.463 0.717
"817" -1.042 0.765
"818" -0.352 0.649
"819" 1.13 0.762
"820" 0.953 0.798
"821" 0.723 0.845
"822" -0.771 0.812
"823" 2.178 0.678
"824" -0.129 0.788
"825" -0.732 0.814
"826" 1.485 0.732
"827" -0.423 0.733
"828" 0.657 0.71
"829" -1.102 0.749
"830" 0.185 0.711
"831" 2.201 0.673
"832" 2.031 0.66
"833" 0.686 0.631
"834" -0.563 0.703
"835" 0.732 0.71
"836" 1.606 0.64
"837" 1.453 0.659
"838" -1.024 0.757
"839" -0.453 0.72
"840" -0.469 0.741
"841" -0.406 0.911
"842" 0.214 0.833
"843" -1.002 0.775
"844" -0.784 0.815
"845" 1.935 0.618
"846" 0.05 0.778
"847" 1.177 0.66
"848" 1.447 0.727
"849" -1.281 0.717
"850" -0.415 0.719
"851" -0.746 0.81
"852" -0.761 0.814
"853" 1.438 0.756
"854" 1.29 0.636
"855" -0.69 0.823
"856" -0.769 0.801
"857" -0.527 0.86
"858" -0.259 0.763
"859" 2.002 0.68
"860" -1.017 0.76
"861" 1.268 0.658
"862" -0.109 0.772
"863" -1.127 0.746
"864" -0.608 0.709
"865" 0.521 0.694
"866" -0.293 0.771
"867" -0.644 0.846
"868" -0.728 0.69
"869" 0.454 0.764
"870" -0.285 0.747
"871" 2.211 0.645
"872" 0.739 0.844
"873" 0.433 0.757
"874" -0.898 0.793
"875" -0.476 0.879
"876" -0.55 0.865
"877" -0.546 0.857
"878" -0.622 0.84
"879" -0.938 0.778
"880" 0.604 0.911
"881" -0.914 0.789
"882" -0.751 0.814
"883" -0.863 0.797
"884" -0.791 0.805
"885" -0.092 0.668
"886" -0.407 0.738
"887" 1.345 0.751
"888" 0.025 0.807
"889" 1.145 0.761
"890" -0.938 0.784
"891" 1.828 0.692
"892" 1.567 0.7
"893" -0.964 0.774
"894" -0.18 0.784
"895" 0.537 0.782
"896" -1.46 0.692
"897" -1.322 0.716
"898" -0.404 0.734
"899" -0.949 0.779
"900" 0.43 0.756
"901" 1.864 0.68
"902" 0.588 0.629
"903" -0.529 0.856
"904" -0.753 0.821
"905" 1.265 0.756
"906" -0.373 0.735
"907" -0.166 0.786
"908" -0.656 0.84
"909" -0.574 0.842
"910" -1.151 0.744
"911" 0.843 0.624
"912" 1.914 0.695
"913" -0.084 0.623
"914" -1.049 0.77
"915" -1.143 0.742
"916" -0.435 0.726
"917" -0.903 0.787
"918" -0.382 0.722
"919" 1.907 0.749
"920" 1.004 0.759
"921" -1.049 0.759
"922" 1.159 0.711
"923" -0.033 0.695
"924" 1.31 0.634
"925" 0.527 0.767
"926" -1.147 0.745
"927" -1.29 0.72
"928" -0.628 0.831
"929" -0.079 0.682
"930" -0.907 0.789
"931" -0.749 0.676
"932" -0.463 0.88
"933" -0.632 0.696
"934" -0.206 0.763
"935" -0.414 0.73
"936" -0.726 0.815
"937" 2.432 0.637
"938" 0.183 0.825
"939" 0.206 0.735
"940" -0.794 0.798
"941" 0.125 0.708
"942" -0.44 0.723
"943" 0.738 0.624
"944" 0.011 0.815
"945" -1.076 0.762
"946" 0.24 0.733
"947" -0.699 0.84
"948" 0.318 0.861
"949" -0.849 0.79
"950" -1.088 0.756
"951" 1.727 0.753
"952" 2.198 0.645
"953" -0.409 0.883
"954" 1.7 0.729
"955" 1.784 0.774
"956" 0.966 0.712
"957" -0.663 0.85
"958" -0.267 0.763
"959" 1.569 0.727
"960" 0.924 0.637
"961" 1.476 0.723
"962" 1.457 0.701
"963" -0.964 0.773
"964" -0.886 0.787
"965" 1.856 0.71
"966" -0.49 0.712
"967" -1.228 0.725
"968" 1.032 0.849
"969" -0.088 0.776
"970" -1.013 0.765
"971" 1.973 0.675
"972" -1.17 0.741
"973" 1.552 0.625
"974" -0.879 0.786
"975" 0.639 0.765
"976" -1.004 0.775
"977" 1.187 0.652
"978" 1.428 0.757
"979" -0.002 0.793
"980" -0.511 0.722
"981" 1.312 0.789
"982" -0.196 0.769
"983" -1.143 0.75
"984" -0.922 0.78
"985" 1.398 0.793
"986" -1.026 0.767
"987" -1.219 0.734
"988" -0.28 0.762
"989" -1.052 0.759
"990" -0.605 0.705
"991" 0.262 0.65
"992" -0.709 0.827
"993" -0.268 0.645
"994" -0.076 0.804
"995" 0.506 0.767
"996" -1.33 0.712
"997" 1.579 0.702
"998" 1.879 0.671
"999" -1.154 0.743
"1000" -0.594 0.704
"1001" -0.278 0.762
"1002" -0.823 0.812
"1003" 1.65 0.707
"1004" 2.088 0.662
"1005" -0.243 0.764
"1006" -0.886 0.784
"1007" -0.828 0.795
"1008" -0.389 0.733
"1009" -0.817 0.805
"1010" 2.19 0.67
"1011" -0.586 0.698
"1012" -0.427 0.729
"1013" 0.366 0.861
"1014" 0.429 0.91
"1015" -0.083 0.682
"1016" 0.834 0.747
"1017" -0.223 0.765
"1018" 1.513 0.673
"1019" -0.889 0.79
"1020" 0.441 0.757
"1021" 1.729 0.702
"1022" -1.178 0.733
"1023" 1.132 0.642
"1024" -0.853 0.807
"1025" -0.311 0.655
"1026" -0.33 0.76
"1027" 0.753 0.646
"1028" 0.722 0.645
"1029" 1.407 0.758
"1030" -0.698 0.816
"1031" -0.617 0.84
"1032" 0.971 0.796
"1033" 1.816 0.717
"1034" -0.311 0.728
"1035" -1.517 0.681
"1036" -0.854 0.803
"1037" 0.816 0.841
"1038" -1.24 0.725
"1039" 1.933 0.664
"1040" -0.947 0.783
"1041" -1.357 0.71
"1042" 2.096 0.654
"1043" 1.525 0.77
"1044" -1.16 0.743
"1045" -0.195 0.931
"1046" -0.477 0.881
"1047" -0.678 0.836
"1048" -0.817 0.805
"1049" -0.169 0.773
"1050" 0.004 0.689
"1051" -0.941 0.777
"1052" -0.592 0.704
"1053" -0.443 0.736
"1054" 1.772 0.72
"1055" 1.472 0.776
"1056" -0.898 0.776
"1057" -1.115 0.747
"1058" -1.018 0.761
"1059" 0.305 0.729
"1060" -0.697 0.827
"1061" -0.373 0.902
"1062" 1.855 0.693
"1063" 1.646 0.704
"1064" 0.489 0.747
"1065" -0.853 0.795
"1066" -0.87 0.667
"1067" 0.157 0.802
"1068" 0.84 0.641
"1069" -0.085 0.667
"1070" 0.71 0.737
"1071" 0.736 0.668
"1072" -0.57 0.715
"1073" 1.288 0.637
"1074" -1.069 0.756
"1075" 1.999 0.618
"1076" -0.924 0.78
"1077" 2.068 0.665
"1078" 0.837 0.61
"1079" -0.727 0.825
"1080" -1.174 0.743
"1081" -0.259 0.766
"1082" -0.137 0.791
"1083" -0.159 0.676
"1084" 0.009 0.817
"1085" -1.042 0.641
"1086" 0.054 0.836
"1087" -0.266 0.764
"1088" -0.123 0.776
"1089" -0.926 0.784
"1090" -1.277 0.721
"1091" -0.706 0.831
"1092" 0.896 0.641
"1093" -0.226 0.921
"1094" 0.587 0.787
"1095" 0.239 0.722
"1096" -1.078 0.758
"1097" -0.325 0.752
"1098" -0.923 0.661
"1099" -0.739 0.825
"1100" -1.002 0.776
"1101" 0.797 0.702
"1102" -0.704 0.698
"1103" 1.944 0.709
"1104" -0.849 0.799
"1105" -0.785 0.681
"1106" -0.756 0.686
"1107" 0.406 0.612
"1108" -1.11 0.748
"1109" -1.504 0.685
"1110" 1.528 0.75
"1111" -0.53 0.853
"1112" -0.678 0.848
"1113" -1.234 0.725
"1114" -0.682 0.83
"1115" 0.509 0.683
"1116" 1.256 0.63
"1117" -0.304 0.897
"1118" 0.834 0.674
"1119" -1.436 0.694
"1120" -0.441 0.628
"1121" 1.142 0.663
"1122" -0.47 0.729
"1123" 2.002 0.697
"1124" -0.103 0.777
"1125" 2.065 0.638
"1126" 1.103 0.717
"1127" 0.064 0.69
"1128" -0.121 0.676
"1129" 1.662 0.654
"1130" -0.498 0.863
"1131" 0.421 0.91
"1132" -1.223 0.729
"1133" -1.01 0.77
"1134" 1.68 0.675
"1135" 1.205 0.758
"1136" 2.19 0.675
"1137" -0.984 0.774
"1138" 1.522 0.728
"1139" -0.416 0.723
"1140" 1.444 0.755
"1141" 1.628 0.751
"1142" 1.587 0.723
"1143" -1.226 0.729
"1144" -0.701 0.826
"1145" 2.065 0.634
"1146" -0.266 0.761
"1147" -1.12 0.746
"1148" 0.952 0.714
"1149" 1.796 0.638
"1150" -0.811 0.668
"1151" -0.112 0.787
"1152" 1.803 0.701
