"est" "sem"
"481" -0.914 0.786
"482" -0.697 0.676
"483" -1.323 0.711
"484" -0.602 0.702
"485" -0.777 0.812
"486" -0.696 0.842
"487" -0.649 0.832
"488" 0.961 0.665
"489" 0.591 0.775
"490" -1.077 0.757
"491" -0.811 0.811
"492" 1.488 0.66
"493" -0.866 0.807
"494" 0.679 0.805
"495" -0.703 0.812
"496" -0.712 0.829
"497" 0.471 0.699
"498" 0.323 0.66
"499" -0.457 0.719
"500" -0.134 0.788
"501" -1.124 0.749
"502" 0.428 0.78
"503" -0.233 0.923
"504" 0.607 0.69
"505" 1.03 0.73
"506" -0.887 0.782
"507" -0.634 0.828
"508" 0.555 0.694
"509" -0.792 0.676
"510" -0.235 0.742
"511" -0.967 0.77
"512" -1.292 0.714
"513" -0.883 0.776
"514" -0.795 0.806
"515" 0.67 0.797
"516" -0.815 0.81
"517" -0.782 0.812
"518" 0.034 0.616
"519" -1.07 0.764
"520" 1.149 0.66
"521" 0.978 0.7
"522" -0.594 0.692
"523" -0.039 0.794
"524" -1.124 0.745
"525" -0.754 0.807
"526" -0.828 0.81
"527" 0.43 0.693
"528" -1.11 0.751
"529" 1.198 0.692
"530" 1.965 0.678
"531" 0.917 0.769
"532" -0.136 0.784
"533" -0.891 0.788
"534" -0.911 0.777
"535" -1.002 0.768
"536" -0.594 0.714
"537" 0.124 0.635
"538" 1.228 0.712
"539" 1.47 0.654
"540" 0.65 0.663
"541" -0.097 0.763
"542" -0.675 0.849
"543" -0.82 0.814
"544" 1.571 0.665
"545" 1.946 0.648
"546" -0.505 0.713
"547" -0.492 0.727
"548" -0.922 0.774
"549" 1.605 0.658
"550" -1.3 0.72
"551" -1.075 0.751
"552" 0.579 0.632
"553" 0.192 0.637
"554" -0.286 0.913
"555" -0.365 0.739
"556" 1 0.698
"557" 0.962 0.797
"558" -0.701 0.823
"559" 0.428 0.869
"560" -0.976 0.772
"561" -1.083 0.748
"562" -0.939 0.772
"563" -0.704 0.831
"564" -0.938 0.785
"565" 1.321 0.75
"566" -1.003 0.768
"567" -0.699 0.678
"568" 0.779 0.687
"569" 2.446 0.632
"570" 1.47 0.772
"571" 0.808 0.819
"572" -0.549 0.841
"573" 0.914 0.74
"574" -0.135 0.766
"575" -0.082 0.793
"576" 0.062 0.834
"577" -0.28 0.758
"578" -0.446 0.878
"579" 1.832 0.668
"580" 2.085 0.656
"581" -0.37 0.742
"582" -0.651 0.839
"583" 1.519 0.691
"584" -0.26 0.756
"585" -0.645 0.851
"586" -0.929 0.652
"587" -0.872 0.788
"588" 1.628 0.684
"589" -0.252 0.739
"590" 1.726 0.706
"591" 0.958 0.738
"592" 0.428 0.773
"593" 0.489 0.728
"594" 1.801 0.664
"595" 0.035 0.706
"596" 1.846 0.731
"597" -0.637 0.701
"598" -1.135 0.743
"599" -1.266 0.719
"600" -0.519 0.859
"601" -0.645 0.83
"602" -0.97 0.765
"603" 0.82 0.632
"604" -1.185 0.731
"605" 0.882 0.822
"606" -0.404 0.745
"607" -0.719 0.812
"608" 1.67 0.635
"609" 0.621 0.63
"610" -1.014 0.765
"611" 1.032 0.676
"612" -1.044 0.767
"613" 0.827 0.832
"614" -0.659 0.85
"615" -0.657 0.829
"616" -0.476 0.723
"617" -1.112 0.745
"618" 0.611 0.709
"619" 0.649 0.734
"620" 1.149 0.762
"621" -0.867 0.8
"622" -0.639 0.702
"623" 0.375 0.673
"624" -0.616 0.849
"625" 1.44 0.718
"626" -0.761 0.819
"627" 0.5 0.697
"628" -0.806 0.812
"629" 0.46 0.876
"630" -0.492 0.705
"631" 1.485 0.691
"632" 0.859 0.83
"633" -0.768 0.821
"634" -0.73 0.814
"635" -0.758 0.8
"636" 1.156 0.715
"637" 1.956 0.729
"638" 0.413 0.776
"639" -0.886 0.804
"640" 0.022 0.805
"641" 1.949 0.67
"642" -1.112 0.749
"643" -0.619 0.698
"644" 1.661 0.705
"645" -0.79 0.803
"646" -0.786 0.815
"647" 2.666 0.747
"648" -0.882 0.794
"649" 0.684 0.647
"650" 0.853 0.691
"651" -0.084 0.8
"652" 1.458 0.746
"653" -0.188 0.662
"654" 1.527 0.644
"655" -0.614 0.843
"656" -1.061 0.758
"657" -0.934 0.781
"658" 1.045 0.729
"659" -0.947 0.777
"660" -0.538 0.867
"661" -0.735 0.813
"662" 1.526 0.722
"663" 1.394 0.742
"664" -0.518 0.712
"665" -0.736 0.829
"666" 0.737 0.813
"667" -1.176 0.73
"668" -0.472 0.715
"669" 0.971 0.741
"670" 1.522 0.731
"671" 1.354 0.717
"672" 0.753 0.739
"673" 0.388 0.749
"674" -0.239 0.77
"675" -0.39 0.74
"676" 1.536 0.71
"677" -0.989 0.78
"678" 0.332 0.737
"679" -0.93 0.766
"680" -0.938 0.785
"681" -0.805 0.805
"682" -0.672 0.834
"683" 0.778 0.812
"684" -0.832 0.803
"685" 0.256 0.828
"686" -1.08 0.767
"687" -0.105 0.764
"688" 1.148 0.661
"689" 0.634 0.717
"690" -0.966 0.777
"691" -0.516 0.709
"692" -1.222 0.723
"693" 0.593 0.785
"694" 0.099 0.819
"695" 0.969 0.703
"696" -0.697 0.706
"697" 0.355 0.749
"698" 0.974 0.789
"699" 0.347 0.773
"700" -0.584 0.703
"701" 2.143 0.653
"702" 0.194 0.743
"703" -0.684 0.694
"704" -0.39 0.884
"705" 0.834 0.826
"706" 1.35 0.713
"707" 0.694 0.637
"708" -0.712 0.823
"709" 1.828 0.764
"710" -1.169 0.735
"711" -0.556 0.853
"712" -0.075 0.678
"713" -0.026 0.681
"714" -0.05 0.797
"715" 1.426 0.666
"716" 0.828 0.718
"717" -0.853 0.805
"718" -0.684 0.836
"719" -0.842 0.796
"720" 0.55 0.781
"721" -1.274 0.726
"722" 0.318 0.665
"723" -0.864 0.806
"724" -0.448 0.871
"725" 0.637 0.769
"726" 0.481 0.692
"727" -0.715 0.816
"728" 1.89 0.693
"729" -1.108 0.747
"730" -0.843 0.799
"731" 1.156 0.703
"732" -0.27 0.914
"733" -0.416 0.744
"734" -0.804 0.804
"735" -0.771 0.681
"736" -1.085 0.759
"737" 0.597 0.898
"738" -0.988 0.778
"739" -0.139 0.667
"740" -1.034 0.759
"741" 0.681 0.91
"742" -0.562 0.839
"743" 1.284 0.842
"744" -1.006 0.762
"745" 0.775 0.836
"746" 1.364 0.667
"747" -0.37 0.734
"748" 1.378 0.758
"749" -1.002 0.765
"750" -0.637 0.833
"751" 0.148 0.833
"752" -0.387 0.743
"753" -0.724 0.815
"754" 1.144 0.727
"755" 0.902 0.746
"756" -1.109 0.743
"757" -1.14 0.746
"758" 1.796 0.695
"759" -1.195 0.736
"760" -0.207 0.76
"761" -1.178 0.738
"762" -0.711 0.804
"763" -0.411 0.902
"764" -1.106 0.744
"765" 0.473 0.565
"766" 0.284 0.842
"767" -1.206 0.729
"768" -1.02 0.765
"769" -1.23 0.724
"770" 1.103 0.673
"771" -0.919 0.779
"772" -0.036 0.8
"773" 1.039 0.741
"774" -0.466 0.888
"775" 2.368 0.678
"776" 1.273 0.604
"777" 1.959 0.657
"778" -0.442 0.871
"779" -0.893 0.785
"780" -0.192 0.761
"781" -0.994 0.773
"782" 0.219 0.716
"783" -0.934 0.776
"784" -1.232 0.732
"785" -0.132 0.677
"786" -0.684 0.848
"787" 1.504 0.705
"788" -0.674 0.843
"789" 0.862 0.651
"790" 1.803 0.666
"791" -0.919 0.783
"792" 0.739 0.844
"793" 1.093 0.829
"794" 1.817 0.686
"795" 1.26 0.784
"796" 1.154 0.794
"797" -0.811 0.804
"798" -0.439 0.721
"799" -0.955 0.778
"800" -1.016 0.773
"801" -0.978 0.774
"802" -1.261 0.718
"803" 1.664 0.701
"804" -0.474 0.713
"805" -0.638 0.838
"806" 1.807 0.695
"807" -1.031 0.759
"808" -0.268 0.649
"809" -0.975 0.774
"810" 0.9 0.7
"811" 0.465 0.769
"812" -0.93 0.775
"813" -0.831 0.81
"814" -0.787 0.802
"815" 0.217 0.721
"816" -0.477 0.879
"817" -0.843 0.8
"818" -0.859 0.796
"819" -0.158 0.688
"820" 1.799 0.739
"821" -0.979 0.773
"822" 1.279 0.72
"823" -0.116 0.797
"824" -0.936 0.782
"825" -1.073 0.642
"826" -1.226 0.727
"827" -0.238 0.745
"828" -0.935 0.775
"829" 1.2 0.741
"830" 1.496 0.74
"831" -0.19 0.758
"832" 1.761 0.679
"833" -0.631 0.839
"834" -1.122 0.741
"835" 0.271 0.732
"836" -1.148 0.747
"837" -0.564 0.705
"838" -0.353 0.736
"839" -0.849 0.789
"840" -0.57 0.71
"841" 0.339 0.744
"842" 1.323 0.732
"843" 0.091 0.805
"844" -0.492 0.628
"845" -0.21 0.754
"846" -0.213 0.765
"847" 1.902 0.682
"848" 0.438 0.899
"849" 0.328 0.66
"850" -0.398 0.908
"851" 0.587 0.7
"852" 0.572 0.624
"853" -0.697 0.827
"854" -0.658 0.691
"855" 1.292 0.651
"856" 0.388 0.737
"857" -0.465 0.709
"858" 0.159 0.839
"859" -0.063 0.793
"860" 0.014 0.804
"861" 1.831 0.685
"862" 1.325 0.728
"863" 1.175 0.876
"864" 0.171 0.725
"865" 0.957 0.701
"866" -0.07 0.78
"867" 0.325 0.711
"868" 1.532 0.705
"869" -0.205 0.929
"870" 1.463 0.714
"871" -0.138 0.775
"872" -1.078 0.754
"873" 1.56 0.691
"874" -0.742 0.808
"875" 1.065 0.69
"876" -0.841 0.789
"877" 1.525 0.673
"878" 0.258 0.828
"879" -0.897 0.782
"880" 0.892 0.672
"881" -0.683 0.832
"882" -1.06 0.762
"883" 0.445 0.662
"884" 1.621 0.718
"885" -0.191 0.766
"886" -0.785 0.816
"887" -1.002 0.767
"888" 0.583 0.745
"889" 0.6 0.693
"890" -1.202 0.733
"891" -0.63 0.695
"892" -0.799 0.809
"893" -0.163 0.778
"894" -0.619 0.838
"895" -0.179 0.78
"896" -0.594 0.834
"897" -0.898 0.786
"898" -0.363 0.745
"899" -1.196 0.731
"900" 1.144 0.773
"901" -0.73 0.822
"902" -0.338 0.892
"903" -0.92 0.796
"904" -0.547 0.628
"905" -0.763 0.813
"906" -0.964 0.77
"907" -1.217 0.73
"908" -0.122 0.955
"909" -1.177 0.622
"910" -0.93 0.779
"911" 1.778 0.622
"912" 1.199 0.624
"913" 1.818 0.633
"914" -0.075 0.681
"915" -0.953 0.775
"916" 0.549 0.779
"917" -1.09 0.749
"918" -0.53 0.709
"919" -0.853 0.8
"920" 0.48 0.758
"921" -0.1 0.693
"922" -0.96 0.773
"923" -0.872 0.791
"924" -0.498 0.737
"925" -0.658 0.7
"926" 0.565 0.776
"927" -0.546 0.701
"928" 1.565 0.707
"929" -0.82 0.811
"930" -1.171 0.746
"931" 1.263 0.718
"932" -0.554 0.709
"933" -0.704 0.827
"934" 2.378 0.671
"935" -0.843 0.797
"936" 0.776 0.823
"937" 0.541 0.776
"938" 0.267 0.667
"939" -0.476 0.726
"940" 0.478 0.695
"941" 1.136 0.788
"942" -0.812 0.798
"943" -1.325 0.714
"944" 0.049 0.815
"945" -0.133 0.763
"946" -0.832 0.673
"947" -0.509 0.869
"948" 1.568 0.675
"949" -0.846 0.802
"950" 0.356 0.739
"951" -0.261 0.757
"952" 0.474 0.655
"953" -1.155 0.743
"954" -0.717 0.811
"955" -0.834 0.805
"956" -0.943 0.781
"957" 1.565 0.676
"958" 1.561 0.745
"959" -1.092 0.751
"960" -0.996 0.772
"961" -0.495 0.857
"962" -1.012 0.76
"963" -0.633 0.839
"964" -0.958 0.78
"965" 0.112 0.819
"966" -0.822 0.802
"967" -1.124 0.75
"968" -1.199 0.739
"969" -1.104 0.743
"970" -0.044 0.779
"971" 1.945 0.708
"972" 0.263 0.698
"973" -0.536 0.869
"974" -0.832 0.797
"975" -1.359 0.711
"976" -0.902 0.79
"977" -0.867 0.784
"978" -0.984 0.772
"979" 1.434 0.674
"980" -0.542 0.713
"981" -0.998 0.774
"982" 0.542 0.593
"983" -0.528 0.855
"984" 0.69 0.728
"985" -0.969 0.778
"986" -0.358 0.745
"987" 0.481 0.773
"988" -0.745 0.813
"989" 0.663 0.916
"990" 1.687 0.74
"991" -1.092 0.754
"992" -0.985 0.768
"993" 1.405 0.721
"994" -0.79 0.803
"995" 0.395 0.778
"996" -0.908 0.779
"997" -0.446 0.884
"998" -0.224 0.66
"999" -0.611 0.692
"1000" 0.742 0.697
"1001" 1.244 0.678
"1002" -1.152 0.748
"1003" 0.026 0.803
"1004" -0.745 0.821
"1005" -0.699 0.833
"1006" -1.226 0.732
"1007" -0.599 0.847
"1008" -0.463 0.736
"1009" -0.778 0.819
"1010" 1.654 0.751
"1011" -0.336 0.736
"1012" -1.028 0.769
"1013" -1.07 0.753
"1014" -0.891 0.783
"1015" 1.736 0.631
"1016" -1.253 0.723
"1017" -0.826 0.806
"1018" -0.539 0.707
"1019" 0.142 0.709
"1020" 1.386 0.71
"1021" -0.738 0.821
"1022" 1.429 0.711
"1023" 1.171 0.746
"1024" -0.984 0.772
"1025" -0.24 0.766
"1026" -0.608 0.621
"1027" -0.915 0.798
"1028" -0.832 0.81
"1029" 0.745 0.777
"1030" -0.858 0.796
"1031" -0.681 0.694
"1032" -0.904 0.658
"1033" 1.239 0.747
"1034" -0.483 0.725
"1035" -0.799 0.798
"1036" -0.098 0.686
"1037" -1.018 0.762
"1038" -0.931 0.773
"1039" 0.362 0.778
"1040" 0.064 0.795
"1041" -0.556 0.717
"1042" -0.974 0.768
"1043" 2.117 0.691
"1044" -0.188 0.765
"1045" 1.655 0.735
"1046" -0.849 0.787
"1047" 0.414 0.693
"1048" 1.35 0.724
"1049" -0.707 0.842
"1050" -0.011 0.832
"1051" -0.807 0.793
"1052" -0.563 0.693
"1053" 0.134 0.817
"1054" 1.105 0.664
"1055" 1.453 0.73
"1056" -1.083 0.747
"1057" 1.628 0.691
"1058" 0.284 0.646
"1059" -1.17 0.734
"1060" -0.435 0.868
"1061" -1.132 0.748
"1062" -1.151 0.732
"1063" 1.15 0.644
"1064" 1.298 0.751
"1065" 1.519 0.708
"1066" -1.076 0.752
"1067" -1.047 0.76
"1068" -0.568 0.719
"1069" -0.857 0.788
"1070" 1.269 0.672
"1071" -0.829 0.786
"1072" -0.969 0.777
"1073" 1.152 0.677
"1074" -0.83 0.802
"1075" -0.364 0.89
"1076" -0.464 0.874
"1077" -0.32 0.744
"1078" -0.849 0.803
"1079" -0.879 0.781
"1080" 1.314 0.743
"1081" -0.911 0.791
"1082" 1.527 0.709
"1083" -0.951 0.775
"1084" 1.002 0.782
"1085" 0.661 0.695
"1086" -0.501 0.873
"1087" -0.309 0.742
"1088" -1.112 0.747
"1089" 0.629 0.731
"1090" -0.882 0.779
"1091" 1.528 0.692
"1092" 1.555 0.745
"1093" -1.185 0.731
"1094" 0.535 0.692
"1095" 0.228 0.847
"1096" -0.005 0.688
"1097" -0.274 0.753
"1098" 1.495 0.67
"1099" 1.639 0.681
"1100" -1.109 0.747
"1101" 1.645 0.676
"1102" 1.643 0.824
"1103" 1.347 0.781
"1104" 1.379 0.731
"1105" -0.946 0.78
"1106" 2.736 0.685
"1107" 1.379 0.695
"1108" -0.984 0.768
"1109" -0.665 0.835
"1110" -0.674 0.83
"1111" 1.339 0.707
"1112" 1.032 0.633
"1113" 1.412 0.756
"1114" 1.305 0.743
"1115" -0.978 0.765
"1116" -0.332 0.914
"1117" -0.556 0.708
"1118" -0.799 0.816
"1119" -0.918 0.775
"1120" 0.977 0.675
"1121" -0.087 0.794
"1122" -1.095 0.747
"1123" -0.643 0.695
"1124" -1.301 0.719
"1125" 2.119 0.774
"1126" -0.91 0.789
"1127" 0.812 0.659
"1128" 1.327 0.738
"1129" 0.233 0.844
"1130" -1.266 0.722
"1131" -1.013 0.772
"1132" -0.848 0.794
"1133" -0.709 0.832
"1134" 1.225 0.795
"1135" -0.998 0.769
"1136" 1.355 0.714
"1137" 1.104 0.774
"1138" 1.571 0.747
"1139" -0.934 0.777
"1140" -0.936 0.783
"1141" 1.532 0.689
"1142" 1.727 0.635
"1143" -0.886 0.79
"1144" -0.722 0.683
"1145" -0.908 0.793
"1146" 0.048 0.811
"1147" -0.964 0.772
"1148" -1.201 0.736
"1149" 1.215 0.794
"1150" -0.77 0.801
"1151" -1.287 0.716
"1152" -0.475 0.883
