"est" "sem"
"130" 0.624 0.813
"131" -0.578 0.862
"132" -1.178 0.736
"133" -0.934 0.78
"134" 0.966 0.695
"135" -0.706 0.827
"136" 0.919 0.622
"137" -1.28 0.612
"138" 2.353 0.711
"139" 0.74 0.622
"140" 1.539 0.732
"141" -1.084 0.756
"142" 0.662 0.72
"143" -1.048 0.758
"144" 2.185 0.649
"145" -1.065 0.762
"146" 1.34 0.724
"147" -0.813 0.801
"148" 1.319 0.752
"149" 1.499 0.698
"150" 0.766 0.677
"151" -1.223 0.729
"152" 1.225 0.681
"153" 1.191 0.76
"154" -1.05 0.762
"155" -1.081 0.76
"156" 1.281 0.687
"157" 1.683 0.689
"158" -0.136 0.786
"159" 0.414 0.78
"160" -1.136 0.747
"161" 1.439 0.688
"162" 0.271 0.635
"163" -0.757 0.824
"164" -1.001 0.774
"165" 1.038 0.793
"166" -1.381 0.708
"167" 1.462 0.712
"168" -0.7 0.839
"169" -1.022 0.768
"170" -0.697 0.847
"171" -1.35 0.712
"172" 1.582 0.646
"173" -0.238 0.647
"174" 1.684 0.675
"175" -0.582 0.708
"176" 2.225 0.641
"177" 0.97 0.702
"178" 0.441 0.758
"179" -1.023 0.767
"180" -0.788 0.797
"181" -0.905 0.787
"182" 0.138 0.721
"183" 0.299 0.837
"184" 0.8 0.739
"185" 1.329 0.699
"186" -0.402 0.737
"187" -0.871 0.669
"188" 1.44 0.626
"189" 0.41 0.77
"190" -0.054 0.779
"191" 1.233 0.73
"192" -1.068 0.751
"193" -1.013 0.77
"194" -0.867 0.791
"195" 2.169 0.661
"196" -0.112 0.795
"197" -1.211 0.725
"198" -1.013 0.777
"199" -0.784 0.813
"200" 0.16 0.737
"201" 0.65 0.721
"202" -1.175 0.746
"203" 1.367 0.729
"204" 0.516 0.874
"205" 0.593 0.687
"206" -0.208 0.774
"207" 1.461 0.661
"208" -1.209 0.74
"209" -1.091 0.749
"210" 0.92 0.8
"211" -1.123 0.746
"212" 0.029 0.617
"213" 0.334 0.661
"214" -1.204 0.736
"215" 1.226 0.619
"216" 0.216 0.742
"217" -1.206 0.742
"218" 0.271 0.825
"219" 1.281 0.697
"220" 0.144 0.81
"221" 1.419 0.661
"222" -1.026 0.773
"223" -0.096 0.612
"224" -1.005 0.773
"225" 0.8 0.582
"226" 1.248 0.696
"227" 0.876 0.62
"228" 0.857 0.775
"229" 0.283 0.847
"230" -0.383 0.739
"231" 1.535 0.689
"232" 1.654 0.723
"233" 0.816 0.704
"234" 0.769 0.646
"235" 0.87 0.703
"236" -0.922 0.786
"237" 2.094 0.631
"238" 1.774 0.674
"239" -0.775 0.812
"240" -1.073 0.76
"241" -0.653 0.837
"242" -0.329 0.744
"243" -0.186 0.769
"244" 0.403 0.741
"245" -0.32 0.912
"246" -0.95 0.775
"247" -1.324 0.716
"248" 1.248 0.782
"249" 1.591 0.607
"250" -0.819 0.792
"251" -0.238 0.661
"252" -1.34 0.709
"253" -0.651 0.699
"254" -0.828 0.788
"255" 0.357 0.883
"256" -0.653 0.702
"257" -1.255 0.731
"258" -0.834 0.662
"259" -0.692 0.683
"260" -0.36 0.634
"261" 0.873 0.766
"262" -0.367 0.634
"263" -1.136 0.749
"264" -0.536 0.715
"265" 0.066 0.691
"266" -0.969 0.775
"267" -1.304 0.718
"268" 0.667 0.606
"269" 0.591 0.636
"270" 1.162 0.688
"271" -1.12 0.761
"272" -0.979 0.786
"273" -0.722 0.684
"274" -1.303 0.72
"275" -1.568 0.677
"276" -1.002 0.77
"277" 0.216 0.741
"278" 1.829 0.663
"279" -0.658 0.851
"280" -0.946 0.783
"281" -0.372 0.909
"282" -0.445 0.896
"283" -0.733 0.826
"284" 0.428 0.702
"285" 0.973 0.691
"286" 1.665 0.733
"287" -1.001 0.647
"288" 0.062 0.824
"289" -0.597 0.688
"290" -0.49 0.739
"291" -0.187 0.782
"292" -1.081 0.639
"293" 1.006 0.766
"294" -0.927 0.781
"295" 1.15 0.67
"296" 0.617 0.813
"297" -1.298 0.725
"298" 1.596 0.717
"299" 0.92 0.706
"300" 1.286 0.638
"301" -0.144 0.676
"302" 1.947 0.73
"303" -0.938 0.777
"304" -1.122 0.755
"305" -0.945 0.781
"306" -0.453 0.64
"307" -0.601 0.855
"308" -0.808 0.795
"309" -0.162 0.681
"310" -1.027 0.763
"311" -0.487 0.723
"312" 0.786 0.831
"313" -0.418 0.748
"314" -0.892 0.793
"315" 1.416 0.616
"316" 0.152 0.707
"317" -0.096 0.678
"318" -1.064 0.757
"319" -0.48 0.722
"320" -1.359 0.704
"321" -0.26 0.765
"322" -0.881 0.791
"323" -0.483 0.733
"324" 1.465 0.64
"325" -1.069 0.758
"326" 1.204 0.68
"327" -0.744 0.677
"328" 0.685 0.757
"329" -0.75 0.827
"330" -0.883 0.789
"331" 0.625 0.643
"332" 1.475 0.654
"333" -0.916 0.781
"334" 0.93 0.773
"335" -0.765 0.804
"336" -1.367 0.708
"337" -1.064 0.761
"338" 1.12 0.639
"339" 0.82 0.767
"340" 1.195 0.568
"341" 0.153 0.715
"342" -0.911 0.784
"343" -0.161 0.781
"344" -0.636 0.841
"345" 1.134 0.615
"346" -1.023 0.765
"347" -1.232 0.735
"348" 1.217 0.757
"349" 0.084 0.787
"350" 0.89 0.616
"351" -0.769 0.812
"352" 1.171 0.697
"353" -0.551 0.849
"354" 1.2 0.728
"355" 1.76 0.65
"356" 0.432 0.91
"357" -1.023 0.773
"358" -1.229 0.736
"359" 1.19 0.658
"360" -0.543 0.724
"361" 1.647 0.679
"362" 1.383 0.765
"363" 1.621 0.61
"364" -0.855 0.788
"365" -1.071 0.757
"366" 1.146 0.748
"367" -1.157 0.743
"368" -0.917 0.78
"369" -0.749 0.799
"370" 1.902 0.718
"371" -1.163 0.742
"372" -1.099 0.753
"373" -1.293 0.722
"374" 2.026 0.739
"375" 1.972 0.608
"376" -0.759 0.813
"377" -0.956 0.784
"378" -1.33 0.715
"379" -0.204 0.924
"380" -0.082 0.702
"381" 0.874 0.625
"382" 1.169 0.626
"383" -0.802 0.81
"384" -0.901 0.784
"385" -1.298 0.721
"386" -0.542 0.721
"387" 2.689 0.686
"388" 0.142 0.846
"389" -0.981 0.777
"390" 1.567 0.698
"391" -1.133 0.737
"392" -0.179 0.786
"393" 0.845 0.724
"394" -0.664 0.83
"395" -0.528 0.861
"396" 0.357 0.752
"397" -0.816 0.8
"398" -0.536 0.692
"399" 0.085 0.719
"400" -0.857 0.802
"401" 0.661 0.735
"402" 1.22 0.708
"403" 0.08 0.814
"404" -0.812 0.799
"405" 0.67 0.702
"406" 0.435 0.677
"407" -1.07 0.757
"408" -0.685 0.821
"409" -1.27 0.718
"410" 1.128 0.685
"411" -0.072 0.803
"412" 1.314 0.662
"413" 0.399 0.898
"414" 1.203 0.746
"415" -0.291 0.74
"416" -0.844 0.808
"417" -0.571 0.858
"418" -0.738 0.828
"419" -0.498 0.72
"420" -0.014 0.684
"421" 2.081 0.676
"422" -1.068 0.76
"423" 0.83 0.715
"424" -0.675 0.825
"425" -0.52 0.716
"426" -1.184 0.736
"427" -0.221 0.762
"428" 0.506 0.558
"429" -1.334 0.716
"430" -0.462 0.709
"431" 0.609 0.883
"432" -0.932 0.785
"433" -1.03 0.763
"434" -0.978 0.78
"435" 0.886 0.733
"436" -1.308 0.72
"437" 0.741 0.729
"438" -0.578 0.853
"439" 1.287 0.72
"440" 1.402 0.675
"441" -0.919 0.788
"442" -0.23 0.78
"443" -1.306 0.719
"444" -0.542 0.721
"445" -1.024 0.766
"446" 1.156 0.761
"447" -0.69 0.831
"448" -0.527 0.711
"449" 2.514 0.681
"450" -0.737 0.825
"451" -0.965 0.773
"452" -1.123 0.749
"453" -1.247 0.729
"454" -0.848 0.804
"455" -0.271 0.778
"456" -0.93 0.659
"457" -0.612 0.697
"458" -0.318 0.905
"459" 1.96 0.697
"460" -0.69 0.824
"461" 1.341 0.726
"462" -0.989 0.772
"463" -1.194 0.736
"464" -1.054 0.764
"465" -0.721 0.826
"466" -1.249 0.721
"467" -0.959 0.775
"468" -0.571 0.845
"469" 0.947 0.599
"470" 0.312 0.73
"471" 0.323 0.624
"472" -0.565 0.701
"473" 0.811 0.705
"474" 1.266 0.727
"475" -1.045 0.771
"476" -0.491 0.878
"477" 1.563 0.814
"478" -0.917 0.787
"479" -1.182 0.736
"480" -0.862 0.797
"481" 1.265 0.863
"482" -0.983 0.778
"483" -0.666 0.697
"484" 1.941 0.679
"485" 0.809 0.665
"486" 1.054 0.661
"487" 1.103 0.765
"488" 1.638 0.758
"489" -0.696 0.689
"490" 2.398 0.698
"491" 0.633 0.655
"492" 1.543 0.76
"493" -0.902 0.657
"494" -1.121 0.745
"495" -0.365 0.741
"496" 0.053 0.799
"497" 0.409 0.68
"498" -1.291 0.719
"499" 0.649 0.695
"500" -0.076 0.685
"501" 0.495 0.661
"502" 0.374 0.662
"503" 1.134 0.79
"504" -1.274 0.725
"505" -0.554 0.863
"506" -0.415 0.732
"507" 1.643 0.681
"508" 0.318 0.597
"509" -1.091 0.758
"510" 0.464 0.772
"511" -0.56 0.854
"512" 1.366 0.637
"513" 1.324 0.692
"514" 1.583 0.683
"515" 0.812 0.665
"516" -0.142 0.784
"517" 2.192 0.744
"518" -0.645 0.699
"519" 0.309 0.629
"520" 1.497 0.791
"521" 1.68 0.635
"522" -0.049 0.794
"523" -0.91 0.797
"524" -1.133 0.74
"525" 1.467 0.794
"526" -1.014 0.762
"527" 1.43 0.731
"528" -0.54 0.862
"529" -0.044 0.805
"530" -0.724 0.688
"531" -0.458 0.741
"532" 0.116 0.724
"533" -0.5 0.726
"534" 0.694 0.607
"535" -0.696 0.834
"536" 2.055 0.661
"537" -1.184 0.734
"538" -0.52 0.849
"539" 1.692 0.767
"540" -0.987 0.786
"541" -0.515 0.722
"542" -1.206 0.732
"543" -0.687 0.689
"544" 1.617 0.646
"545" -1.468 0.692
"546" -0.86 0.786
"547" 1.118 0.658
"548" -0.093 0.768
"549" -0.853 0.794
"550" -0.98 0.771
"551" 0.515 0.688
"552" -0.698 0.692
"553" 1.358 0.752
"554" -0.473 0.627
"555" -1.064 0.765
"556" 0.019 0.708
"557" -0.99 0.764
"558" 0.267 0.727
"559" 0.75 0.836
"560" -1.188 0.736
"561" 2.38 0.63
"562" -1.334 0.72
"563" 1.861 0.585
"564" -0.83 0.67
"565" -0.659 0.839
"566" 1.546 0.662
"567" -0.326 0.765
"568" 0.992 0.595
"569" -0.604 0.705
"570" -0.193 0.666
"571" -1.096 0.753
"572" -0.831 0.809
"573" 1.132 0.762
"574" 1.337 0.697
"575" -1.439 0.695
"576" -1.017 0.764
"577" 0.166 0.708
"578" 0.552 0.599
"579" 1.619 0.711
"580" -0.382 0.748
"581" 0.423 0.614
"582" -0.851 0.796
"583" -0.742 0.824
"584" 0.556 0.756
"585" -0.416 0.878
"586" 1.023 0.729
"587" -0.941 0.783
"588" -1.208 0.732
"589" -0.382 0.741
"590" -0.854 0.786
"591" -0.479 0.707
"592" -0.142 0.95
"593" -1.168 0.743
"594" 1.108 0.694
"595" 1.448 0.746
"596" 1.55 0.74
"597" -0.857 0.668
"598" -0.937 0.798
"599" -0.223 0.769
"600" 0.892 0.657
"601" 1.275 0.822
"602" 0.707 0.846
"603" -1.241 0.727
"604" -0.425 0.637
"605" -0.112 0.697
"606" -0.871 0.795
"607" -1.254 0.724
"608" -0.565 0.85
"609" -0.986 0.767
"610" -0.925 0.791
"611" 1.416 0.744
"612" 0.954 0.663
"613" 1.715 0.738
"614" -1.416 0.696
"615" 0.292 0.655
"616" -1.185 0.734
"617" 0.262 0.845
"618" -0.774 0.821
"619" 1.363 0.717
"620" 1.493 0.67
"621" 1.815 0.668
"622" 1.179 0.69
"623" -0.562 0.713
"624" -1.049 0.762
"625" -1.307 0.716
"626" -0.934 0.784
"627" 0.488 0.69
"628" 1.56 0.685
"629" -0.3 0.919
"630" -0.794 0.819
"631" 0.846 0.559
"632" -0.622 0.609
"633" -0.75 0.818
"634" -0.626 0.832
"635" 2.242 0.656
"636" 1.403 0.757
"637" -1.047 0.763
"638" -0.962 0.772
"639" -0.246 0.758
"640" 0.924 0.81
"641" -1.146 0.744
"642" -1.022 0.768
"643" -0.232 0.653
"644" 0.394 0.66
"645" -0.859 0.806
"646" -0.068 0.608
"647" -0.605 0.845
"648" 2.13 0.666
"649" -0.472 0.631
"650" -0.893 0.786
"651" 1.176 0.715
"652" 2.61 0.628
"653" 1.828 0.661
"654" -1.334 0.711
"655" -0.984 0.777
"656" -0.098 0.69
"657" 1.472 0.663
"658" -0.83 0.812
"659" 2.4 0.692
"660" -0.019 0.836
"661" 0.018 0.723
"662" 0.223 0.66
"663" -0.874 0.784
"664" 0.811 0.7
"665" 0.902 0.693
"666" -0.393 0.729
"667" -0.844 0.804
"668" -0.16 0.767
"669" -0.692 0.691
"670" 0.697 0.624
"671" -0.939 0.663
"672" 1.44 0.699
"673" -0.393 0.882
"674" 0.653 0.697
"675" 0.501 0.683
"676" -0.579 0.705
"677" -1 0.765
"678" -1.212 0.74
"679" -0.854 0.792
"680" -1.17 0.745
"681" -1.062 0.76
"682" -1.179 0.746
"683" 1.177 0.785
"684" -1.197 0.73
"685" -1.13 0.739
"686" -1.246 0.723
"687" -1.304 0.721
"688" -0.865 0.799
"689" -1.028 0.758
"690" 0.995 0.659
"691" -0.729 0.675
"692" -0.539 0.719
"693" -0.423 0.886
"694" 1.274 0.748
"695" -0.422 0.715
"696" -1.127 0.741
"697" 0.746 0.729
"698" -1.244 0.729
"699" -0.387 0.912
"700" 0.753 0.717
"701" -0.981 0.77
"702" -0.627 0.7
"703" 1.331 0.706
"704" 2.114 0.739
"705" -0.884 0.793
"706" 1.402 0.733
"707" 0.9 0.717
"708" -1.205 0.734
"709" 1.341 0.753
"710" 1.382 0.787
"711" -0.837 0.806
"712" -0.546 0.865
"713" 1.205 0.734
"714" -1.207 0.736
"715" -1.106 0.748
"716" 0.681 0.789
"717" 1.23 0.709
"718" -0.551 0.71
"719" 0.767 0.743
"720" -0.2 0.785
"721" -0.116 0.79
"722" -1.159 0.748
"723" -1.146 0.75
"724" -1.104 0.751
"725" 0.743 0.714
"726" -0.181 0.786
"727" 1.773 0.592
"728" 0.862 0.768
"729" -1.166 0.737
"730" 2.09 0.624
"731" 1.056 0.719
"732" -0.304 0.737
"733" 0.698 0.735
"734" 2.085 0.673
"735" -0.918 0.784
"736" 0.708 0.846
"737" -1.005 0.777
"738" 2.22 0.644
"739" -1.126 0.746
"740" -0.925 0.778
"741" 1.653 0.641
"742" -1.051 0.766
"743" 1.29 0.76
"744" -1.321 0.718
"745" 0.606 0.694
"746" -0.725 0.815
"747" -0.568 0.721
"748" 1.549 0.738
"749" -1.135 0.749
"750" -1.006 0.77
"751" 2.049 0.681
"752" 1.256 0.761
"753" -1.139 0.629
"754" -1.371 0.697
"755" -0.384 0.747
"756" 1.454 0.706
"757" 1.758 0.714
"758" -0.349 0.89
"759" 0.172 0.702
"760" 1.115 0.798
"761" -0.429 0.711
"762" 1.13 0.726
"763" 0.817 0.737
"764" 0.418 0.858
"765" 1.333 0.722
"766" 0.904 0.617
"767" 1.273 0.693
"768" -1.036 0.766
"769" -0.799 0.809
"770" -1.24 0.737
"771" -0.85 0.8
"772" -0.51 0.723
"773" -0.974 0.778
"774" -0.168 0.789
"775" -0.051 0.789
"776" 1.821 0.686
"777" -0.843 0.79
"778" -0.176 0.667
"779" -1.061 0.769
"780" -0.302 0.745
"781" -1.033 0.763
"782" -1.06 0.755
"783" -1.169 0.74
"784" -0.047 0.812
"785" 0.29 0.847
"786" 0.02 0.824
"787" -0.807 0.815
"788" -0.458 0.735
"789" -1.144 0.741
"790" 0.002 0.637
"791" -0.453 0.715
"792" 0.106 0.809
"793" 1.122 0.708
"794" -1.09 0.749
"795" 1.533 0.797
"796" -0.986 0.771
"797" -1.305 0.717
"798" 1.224 0.616
"799" -1.141 0.741
"800" 1.458 0.62
"801" -0.827 0.797
"802" 1.638 0.663
"803" 1.746 0.722
"804" -0.978 0.782
"805" -1.071 0.758
"806" -1.183 0.735
"807" 0.382 0.728
"808" 0.924 0.735
"809" 1.277 0.758
"810" -0.661 0.825
"811" 1.1 0.64
"812" 0.733 0.648
"813" -0.893 0.803
"814" 1.579 0.763
"815" -0.286 0.752
"816" 2.02 0.74
"817" -0.696 0.828
"818" -1.264 0.727
"819" 1.149 0.719
"820" 0.581 0.717
"821" 0.663 0.645
"822" -0.994 0.765
"823" -0.851 0.671
"824" 0.197 0.694
"825" 1.347 0.671
"826" -1.199 0.738
"827" -1.127 0.748
"828" 1.419 0.73
"829" -0.939 0.778
"830" -1.137 0.736
"831" 0.91 0.704
"832" 1.667 0.685
"833" -1.081 0.76
"834" -1.066 0.753
"835" -0.859 0.806
"836" -1.166 0.735
"837" -0.617 0.708
"838" -1.265 0.724
"839" -0.747 0.684
"840" 0.911 0.562
"841" -0.354 0.753
"842" 1.452 0.745
"843" 0.778 0.719
"844" 0.165 0.837
"845" -0.464 0.885
"846" -0.681 0.842
"847" -0.641 0.827
"848" 0.203 0.834
"849" 0.599 0.82
"850" -0.062 0.754
"851" -1.016 0.769
"852" 0.134 0.733
"853" -0.89 0.804
"854" 1.968 0.697
"855" -0.108 0.774
"856" 0.466 0.574
"857" 1.987 0.67
"858" -0.518 0.879
"859" -1.139 0.751
"860" 1.573 0.661
"861" -0.68 0.84
"862" 1.699 0.721
"863" -0.822 0.803
"864" -0.326 0.893
"865" -0.522 0.7
"866" 1.846 0.704
"867" -1.085 0.756
"868" -0.828 0.809
"869" 0.751 0.817
"870" -0.756 0.828
"871" 0.973 0.702
"872" -0.612 0.705
"873" 1.201 0.644
"874" -1.294 0.718
"875" 1.888 0.64
"876" -0.851 0.799
"877" 1.169 0.752
"878" -0.774 0.596
"879" -0.771 0.822
"880" -0.687 0.848
"881" 1.948 0.716
"882" 1.313 0.715
"883" 0.106 0.806
"884" 1.663 0.689
"885" -1.039 0.767
"886" -0.654 0.693
"887" 1.051 0.719
"888" 1.327 0.699
"889" 0.226 0.715
"890" 0.086 0.715
"891" 0.566 0.655
"892" 1.573 0.755
"893" 0.456 0.675
"894" -1.277 0.725
"895" -0.151 0.659
"896" -0.248 0.667
"897" -0.486 0.718
"898" -1.095 0.766
"899" -0.74 0.821
"900" -0.874 0.786
"901" -1.215 0.732
"902" -1.133 0.742
"903" 1.516 0.643
"904" -0.864 0.663
"905" -0.881 0.791
"906" -1.109 0.748
"907" 0.955 0.672
"908" -0.481 0.715
"909" -0.76 0.818
"910" -0.734 0.818
"911" 0.129 0.716
"912" 1.746 0.684
"913" -1.365 0.706
"914" -1.278 0.726
"915" 1.364 0.681
"916" 0.454 0.761
"917" -0.954 0.78
"918" -0.885 0.782
"919" -0.247 0.763
"920" 0.856 0.761
"921" -1.275 0.712
"922" -1.081 0.755
"923" -0.791 0.813
"924" 0.839 0.749
"925" -0.504 0.722
"926" 1.304 0.67
"927" -1.077 0.754
"928" -1.043 0.771
"929" -0.933 0.784
"930" -0.576 0.857
"931" -0.461 0.728
"932" -0.815 0.812
"933" 0.221 0.712
"934" 0.489 0.702
"935" -0.814 0.795
"936" -0.843 0.801
"937" -0.599 0.858
"938" -1.033 0.772
"939" 0.69 0.658
"940" 1.32 0.75
"941" -0.949 0.783
"942" -0.822 0.673
"943" 0.242 0.855
"944" -0.081 0.688
"945" -0.52 0.859
"946" -0.382 0.751
"947" -0.288 0.756
"948" 0.077 0.63
"949" -0.561 0.698
"950" -0.593 0.698
"951" -0.943 0.775
"952" -0.64 0.706
"953" -0.562 0.861
"954" -1.059 0.76
"955" 0.407 0.881
"956" 0.022 0.808
"957" 0.911 0.763
"958" -0.994 0.777
"959" 1.965 0.67
"960" -0.42 0.747
"961" -0.647 0.7
"962" 1.415 0.67
"963" -1.189 0.747
"964" -0.092 0.773
"965" -1.087 0.753
"966" 0.319 0.729
"967" -1.017 0.765
"968" -1.301 0.717
"969" -1.145 0.742
"970" 0.277 0.735
"971" 0.822 0.744
"972" -0.542 0.85
"973" -0.874 0.797
"974" 0.578 0.791
"975" -0.781 0.814
"976" 1.08 0.69
"977" -1.112 0.747
"978" 0.863 0.843
"979" 0.543 0.797
"980" -0.668 0.603
"981" 2.464 0.722
"982" -0.524 0.87
"983" 1.406 0.579
"984" 0.616 0.619
"985" -0.621 0.704
"986" -1.342 0.71
"987" -0.572 0.703
"988" -0.489 0.73
"989" -0.762 0.676
"990" 0.415 0.783
"991" -1.407 0.701
"992" -0.696 0.692
"993" 0.628 0.698
"994" -1.209 0.736
"995" 2.064 0.625
"996" -0.083 0.688
"997" -0.818 0.808
"998" 1.131 0.64
"999" -1.019 0.767
"1000" -0.676 0.849
"1001" -1.349 0.711
"1002" 1.129 0.763
"1003" 0.642 0.785
"1004" -1.076 0.761
"1005" -0.784 0.805
"1006" -0.373 0.725
"1007" 0.397 0.694
"1008" -1.17 0.745
"1009" -0.423 0.908
"1010" -1.048 0.762
"1011" 1.248 0.675
"1012" 0.302 0.681
"1013" 1.271 0.601
"1014" 0.722 0.776
"1015" -0.43 0.719
"1016" 1.361 0.8
"1017" -0.533 0.714
"1018" -0.433 0.744
"1019" -0.925 0.8
"1020" 1.184 0.754
"1021" -0.439 0.744
"1022" 1.432 0.696
"1023" -0.398 0.731
"1024" 1.589 0.719
"1025" 1.003 0.614
"1026" -1.295 0.723
"1027" 0.192 0.666
"1028" 1.764 0.747
"1029" -0.109 0.771
"1030" -0.701 0.822
"1031" 0.584 0.695
"1032" 0.76 0.627
"1033" -0.827 0.805
"1034" 0.902 0.838
"1035" -0.623 0.704
"1036" -0.85 0.801
"1037" 1.694 0.692
"1038" -0.806 0.685
"1039" 1.183 0.903
"1040" -1.247 0.73
"1041" 0.185 0.843
"1042" 0.776 0.734
"1043" 0.772 0.739
"1044" 1.139 0.701
"1045" -0.434 0.866
"1046" -0.264 0.914
"1047" -0.878 0.796
"1048" -0.026 0.783
"1049" -1.037 0.751
"1050" -1.077 0.753
"1051" 0.713 0.732
"1052" 1.156 0.638
"1053" 0.467 0.614
"1054" 1.557 0.681
"1055" -1.245 0.723
"1056" -0.347 0.915
"1057" -0.937 0.79
"1058" -0.453 0.725
"1059" -0.985 0.774
"1060" -0.841 0.8
"1061" -0.314 0.747
"1062" -1.114 0.74
"1063" -0.21 0.76
"1064" -0.737 0.683
"1065" 1.362 0.684
"1066" -1.355 0.706
"1067" 1.478 0.632
"1068" -0.298 0.778
"1069" -0.405 0.734
"1070" 0.256 0.637
"1071" -0.815 0.805
"1072" 1.448 0.758
"1073" 1.441 0.724
"1074" -1.181 0.741
"1075" -1.284 0.716
"1076" 1.953 0.666
"1077" 1.099 0.791
"1078" 0.219 0.717
"1079" -0.645 0.847
"1080" -0.944 0.788
"1081" -0.104 0.792
"1082" 1.021 0.74
"1083" 0.368 0.779
"1084" -0.349 0.894
"1085" -1.067 0.769
"1086" -0.548 0.724
"1087" 1.337 0.754
"1088" -0.586 0.833
"1089" 0.667 0.777
"1090" 1.569 0.703
"1091" 1.793 0.779
"1092" 0.237 0.668
"1093" -0.74 0.804
"1094" -1.019 0.772
"1095" -1.145 0.744
"1096" -1.038 0.758
"1097" 1.377 0.618
"1098" -0.799 0.808
"1099" 0.203 0.834
"1100" 1.888 0.684
"1101" 0.879 0.84
"1102" 1.208 0.709
"1103" 1.57 0.788
"1104" -0.954 0.783
"1105" -0.326 0.655
"1106" -0.864 0.799
"1107" -0.723 0.821
"1108" -1.026 0.759
"1109" -1.07 0.759
"1110" 0.781 0.786
"1111" 1.429 0.643
"1112" -1.284 0.72
"1113" 1.037 0.696
"1114" -0.366 0.758
"1115" -0.802 0.818
"1116" 0.996 0.683
"1117" 1.506 0.668
"1118" 0.192 0.7
"1119" 1.543 0.698
"1120" -0.04 0.792
"1121" -1.029 0.763
"1122" -0.104 0.96
"1123" 1.113 0.788
"1124" -0.087 0.778
"1125" 1.439 0.702
"1126" 1.415 0.779
"1127" 1.804 0.699
"1128" 1.936 0.717
"1129" -0.231 0.78
"1130" -1.453 0.693
"1131" 1.062 0.725
"1132" 2.311 0.666
"1133" 1.384 0.811
"1134" -0.823 0.809
"1135" -1.428 0.699
"1136" -1.344 0.714
"1137" 0.842 0.604
"1138" -0.587 0.853
"1139" 1.07 0.774
"1140" 0.558 0.779
"1141" -0.716 0.696
"1142" -0.495 0.872
"1143" 0.565 0.773
"1144" 0.328 0.754
"1145" -0.85 0.804
"1146" -1.323 0.714
"1147" -0.822 0.81
"1148" -0.063 0.783
"1149" 0.36 0.887
"1150" 1.095 0.677
"1151" 1.19 0.792
"1152" 0.98 0.7
