"est" "sem"
"562" 2.109 0.647
"563" -0.816 0.8
"564" -0.005 0.796
"565" -0.584 0.848
"566" -1.182 0.733
"567" 1.272 0.76
"568" 1.412 0.647
"569" 1.459 0.634
"570" 0.757 0.732
"571" 2.023 0.682
"572" 1.15 0.702
"573" 0.732 0.844
"574" 0.079 0.809
"575" 0.035 0.814
"576" -0.051 0.699
"577" 0.745 0.669
"578" 0.836 0.652
"579" 0.092 0.701
"580" 0.506 0.78
"581" 0.165 0.841
"582" 1.271 0.801
"583" 0.708 0.733
"584" -1.205 0.728
"585" 1.342 0.751
"586" 0.102 0.704
"587" -0.809 0.811
"588" -0.891 0.781
"589" -0.462 0.889
"590" -0.936 0.775
"591" -0.39 0.731
"592" 0.848 0.842
"593" 0.786 0.841
"594" -1.065 0.753
"595" -0.138 0.672
"596" 0.476 0.78
"597" 1.265 0.694
"598" -0.048 0.793
"599" -0.916 0.786
"600" -0.111 0.695
"601" -0.512 0.71
"602" -0.655 0.694
"603" -0.927 0.785
"604" -1.034 0.639
"605" -0.189 0.749
"606" -0.316 0.753
"607" -0.968 0.767
"608" -0.606 0.687
"609" 1.001 0.794
"610" 0.082 0.812
"611" 2.096 0.685
"612" -0.714 0.833
"613" 1.932 0.669
"614" -1.16 0.733
"615" -0.484 0.873
"616" -0.085 0.778
"617" -0.597 0.839
"618" 0.398 0.754
"619" 1.411 0.761
"620" -0.752 0.807
"621" 1.108 0.788
"622" -0.652 0.844
"623" -1.2 0.73
"624" -1.132 0.744
"625" -0.172 0.756
"626" 0.385 0.73
"627" -0.67 0.836
"628" 1.741 0.718
"629" 1.323 0.79
"630" 1.007 0.856
"631" -0.08 0.782
"632" -0.722 0.827
"633" -0.116 0.77
"634" -0.905 0.788
"635" -0.831 0.809
"636" 0.966 0.697
"637" 0.691 0.631
"638" -0.457 0.719
"639" -0.298 0.744
"640" -0.346 0.73
"641" 1.437 0.726
"642" -0.409 0.729
"643" -0.802 0.792
"644" 0.731 0.733
"645" -1.124 0.746
"646" -0.271 0.758
"647" -0.517 0.719
"648" -0.463 0.713
"649" 1.473 0.643
"650" 1.007 0.739
"651" -0.731 0.809
"652" -0.499 0.72
"653" -0.874 0.788
"654" 0.699 0.684
"655" -0.28 0.91
"656" -0.44 0.871
"657" 1.727 0.691
"658" 1.58 0.791
"659" 0.258 0.844
"660" -0.302 0.739
"661" 0.807 0.664
"662" 1.498 0.762
"663" 1.089 0.698
"664" -0.805 0.804
"665" 1.715 0.626
"666" -0.224 0.75
"667" 0.137 0.73
"668" -1.002 0.766
"669" -0.42 0.88
"670" -0.37 0.748
"671" -0.491 0.872
"672" -0.852 0.786
"673" 1.796 0.717
"674" -0.415 0.729
"675" -0.222 0.933
"676" -0.011 0.812
"677" -0.899 0.78
"678" -0.126 0.954
"679" 1.059 0.792
"680" -1.025 0.757
"681" -0.205 0.763
"682" -0.963 0.774
"683" -0.496 0.859
"684" 1.227 0.704
"685" 1.317 0.66
"686" 0.285 0.851
"687" -1.251 0.721
"688" -1.094 0.743
"689" 0.537 0.667
"690" -1.137 0.735
"691" 1.488 0.649
"692" -0.378 0.896
"693" -0.111 0.768
"694" -1.046 0.762
"695" -0.578 0.846
"696" 1.743 0.705
"697" 0.84 0.708
"698" -0.839 0.794
"699" -0.718 0.815
"700" -0.363 0.735
"701" -0.513 0.73
"702" -0.466 0.862
"703" -0.661 0.839
"704" -0.568 0.848
"705" -0.551 0.855
"706" -0.01 0.78
"707" -0.834 0.666
"708" 1.082 0.692
"709" 1.952 0.689
"710" -0.127 0.654
"711" -0.806 0.804
"712" 0.172 0.842
"713" 1.389 0.792
"714" -0.885 0.792
"715" -0.419 0.717
"716" -1.207 0.72
"717" -0.478 0.863
"718" -0.813 0.801
"719" -1.131 0.742
"720" -0.267 0.729
"721" -0.833 0.799
"722" 0.736 0.697
"723" 0.073 0.801
"724" -0.871 0.805
"725" 1.244 0.711
"726" 0.47 0.781
"727" 1.349 0.789
"728" -0.878 0.793
"729" 1.816 0.689
"730" 0.42 0.753
"731" -0.258 0.76
"732" 1.267 0.668
"733" -0.484 0.872
"734" -0.347 0.729
"735" -1.089 0.752
"736" -0.285 0.754
"737" -1.227 0.723
"738" -0.724 0.812
"739" 1.845 0.7
"740" 0.96 0.698
"741" -0.846 0.794
"742" -0.15 0.764
"743" -1.004 0.755
"744" 1.968 0.713
"745" 1.302 0.649
"746" -0.947 0.777
"747" -0.403 0.63
"748" -0.789 0.807
"749" 0.607 0.697
"750" -0.686 0.826
"751" -0.639 0.834
"752" 0.974 0.664
"753" -0.911 0.781
"754" -0.463 0.72
"755" 0.714 0.8
"756" -0.836 0.795
"757" 0.01 0.697
"758" -0.237 0.666
"759" -0.439 0.631
"760" -0.715 0.819
"761" -0.797 0.678
"762" -1.005 0.77
"763" -1.089 0.745
"764" -0.587 0.695
"765" -0.894 0.785
"766" -0.22 0.759
"767" 0.169 0.848
"768" -1.029 0.763
"769" -0.816 0.793
"770" 0.709 0.63
"771" -0.497 0.722
"772" -0.239 0.76
"773" -0.866 0.789
"774" 0.546 0.779
"775" -0.919 0.781
"776" -0.859 0.792
"777" -0.735 0.817
"778" -0.651 0.837
"779" -0.859 0.784
"780" -0.454 0.889
"781" -0.21 0.925
"782" -0.681 0.686
"783" 1.79 0.697
"784" -0.912 0.779
"785" -0.791 0.793
"786" 1.515 0.72
"787" -0.52 0.702
"788" 1.932 0.664
"789" -0.49 0.882
"790" -0.665 0.842
"791" -0.68 0.685
"792" -0.636 0.834
"793" 2.001 0.689
"794" -0.335 0.751
"795" 0.647 0.798
"796" -0.86 0.788
"797" -0.923 0.778
"798" 0.279 0.737
"799" -0.695 0.831
"800" 0.089 0.829
"801" 0.891 0.84
"802" -1.001 0.76
"803" 0.009 0.799
"804" -0.049 0.796
"805" -1.096 0.755
"806" 1.715 0.724
"807" 2.043 0.7
"808" -0.217 0.778
"809" -0.335 0.729
"810" 0.747 0.694
"811" 1.007 0.702
"812" -0.863 0.785
"813" 0.063 0.802
"814" -0.205 0.759
"815" -0.634 0.844
"816" -0.676 0.836
"817" -1.002 0.759
"818" 1.465 0.728
"819" -1.132 0.747
"820" 1.459 0.733
"821" 1.33 0.555
"822" 1.712 0.72
"823" -0.163 0.785
"824" 1.085 0.739
"825" -0.712 0.69
"826" 1.135 0.788
"827" 0.431 0.752
"828" -0.244 0.653
"829" -0.452 0.876
"830" 1.058 0.644
"831" -0.303 0.753
"832" -0.213 0.783
"833" -0.517 0.699
"834" -1.086 0.751
"835" -0.009 0.78
"836" 0.497 0.886
"837" 0.496 0.66
"838" -0.287 0.733
"839" 0.049 0.799
"840" 1.135 0.787
"841" -0.08 0.78
"842" 1.209 0.67
"843" -0.972 0.778
"844" -0.599 0.713
"845" -0.445 0.89
"846" -1.135 0.75
"847" -0.747 0.817
"848" -0.411 0.721
"849" 1.235 0.873
"850" -0.858 0.793
"851" -0.161 0.765
"852" -1.067 0.748
"853" -0.666 0.692
"854" 0.652 0.707
"855" -0.601 0.699
"856" 0.382 0.67
"857" 1.09 0.797
"858" -0.978 0.772
"859" -0.204 0.936
"860" -0.415 0.631
"861" -0.365 0.744
"862" -0.516 0.858
"863" -0.314 0.739
"864" -0.187 0.768
"865" -0.222 0.767
"866" -0.556 0.863
"867" -0.914 0.773
"868" 0.501 0.778
"869" 1.143 0.696
"870" -0.739 0.815
"871" 1.55 0.63
"872" -0.761 0.813
"873" -0.472 0.715
"874" -0.759 0.82
"875" -0.899 0.78
"876" -0.48 0.879
"877" -0.209 0.761
"878" -0.39 0.879
"879" -0.488 0.856
"880" -0.756 0.798
"881" -0.672 0.849
"882" 0.052 0.811
"883" 0.255 0.844
"884" -0.919 0.786
"885" 1.81 0.615
"886" -0.953 0.783
"887" 0.122 0.711
"888" -1.166 0.732
"889" 1.319 0.685
"890" -1.475 0.681
"891" 0.779 0.731
"892" -0.474 0.716
"893" 0.674 0.917
"894" 0.712 0.818
"895" -0.507 0.859
"896" 0.399 0.665
"897" -0.823 0.806
"898" 0.123 0.841
"899" 0.213 0.841
"900" -0.821 0.804
"901" 0.788 0.841
"902" -0.367 0.749
"903" 1.518 0.759
"904" -0.965 0.778
"905" 0.648 0.612
"906" 1.134 0.624
"907" -0.283 0.757
"908" -0.191 0.768
"909" -0.961 0.771
"910" -0.672 0.816
"911" -0.499 0.715
"912" -0.968 0.76
"913" 1.16 0.634
"914" 1.663 0.713
"915" -1.003 0.765
"916" -1.175 0.734
"917" -0.848 0.793
"918" -0.421 0.88
"919" -1.19 0.734
"920" 0.224 0.844
"921" -0.096 0.769
"922" 0.81 0.706
"923" -1.029 0.759
"924" 0.865 0.839
"925" -0.98 0.771
"926" 0.069 0.8
"927" -0.661 0.821
"928" -0.261 0.761
"929" -1.151 0.735
"930" 0.757 0.736
"931" -0.545 0.858
"932" -0.933 0.781
"933" -0.839 0.801
"934" -0.893 0.78
"935" -0.309 0.754
"936" 1.078 0.79
"937" -0.085 0.779
"938" 0.215 0.694
"939" 1.208 0.842
"940" -0.702 0.816
"941" -1.106 0.745
"942" -0.852 0.792
"943" 1.272 0.784
"944" -0.201 0.76
"945" -1.092 0.744
"946" 1.588 0.728
"947" 0.441 0.647
"948" -0.337 0.752
"949" 2.062 0.681
"950" -0.48 0.876
"951" 0.334 0.779
"952" -0.591 0.832
"953" -0.374 0.913
"954" 0.389 0.667
"955" 0.244 0.847
"956" -0.444 0.868
"957" 0.188 0.714
"958" -1.24 0.72
"959" -0.378 0.895
"960" -0.671 0.831
"961" -0.529 0.868
"962" -0.535 0.851
"963" 1.336 0.678
"964" -1.046 0.761
"965" 0.671 0.63
"966" 0.748 0.793
"967" -0.156 0.587
"968" 1.554 0.76
"969" 1.23 0.696
"970" -0.571 0.849
"971" 0.684 0.779
"972" -0.932 0.784
"973" 0.049 0.699
"974" -0.981 0.769
"975" 0.54 0.788
"976" -0.955 0.771
"977" -0.832 0.796
"978" 0.159 0.817
"979" -0.471 0.863
"980" -1.211 0.729
"981" 1.56 0.746
"982" -0.944 0.785
"983" 2.365 0.626
"984" -0.878 0.782
"985" -0.115 0.776
"986" -0.126 0.66
"987" 0.341 0.851
"988" 2.397 0.626
"989" 0.602 0.781
"990" 0.02 0.701
"991" 0.757 0.733
"992" 1.185 0.788
"993" 1.993 0.679
"994" 0.927 0.838
"995" -1.016 0.757
"996" -0.973 0.769
"997" 1.48 0.742
"998" 1.265 0.549
"999" -0.162 0.945
"1000" 0.801 0.703
"1001" -1.215 0.731
"1002" -0.866 0.795
"1003" -0.351 0.896
"1004" -1.273 0.722
"1005" 0.283 0.584
"1006" -0.222 0.933
"1007" -1.232 0.721
"1008" 0.909 0.732
"1009" -0.091 0.794
"1010" -0.607 0.694
"1011" 0.503 0.692
"1012" -0.371 0.893
"1013" 0.939 0.731
"1014" -0.767 0.806
"1015" -0.967 0.767
"1016" 1.144 0.607
"1017" -0.761 0.815
"1018" -1.037 0.751
"1019" 0.048 0.836
"1020" 0.067 0.812
"1021" -1.035 0.758
"1022" -0.322 0.746
"1023" 1.637 0.7
"1024" -0.124 0.752
"1025" 0.355 0.754
"1026" -0.795 0.673
"1027" 1.642 0.731
"1028" -0.637 0.687
"1029" 1.277 0.646
"1030" -0.811 0.808
"1031" 0.272 0.845
"1032" 1.012 0.835
"1033" 0.823 0.731
"1034" 1.562 0.732
"1035" -0.57 0.71
"1036" 0.485 0.709
"1037" -0.982 0.771
"1038" 1.761 0.721
"1039" -0.125 0.752
"1040" -0.784 0.808
"1041" -1.054 0.754
"1042" 0.483 0.659
"1043" 1.605 0.699
"1044" -0.81 0.798
"1045" 1.522 0.645
"1046" -0.552 0.846
"1047" 0.649 0.781
"1048" -1.085 0.743
"1049" -0.43 0.719
"1050" 0.455 0.729
"1051" -0.696 0.817
"1052" -0.834 0.78
"1053" -1.017 0.763
"1054" -1.219 0.726
"1055" -1.192 0.727
"1056" -0.579 0.854
"1057" -0.556 0.705
"1058" -0.23 0.75
"1059" -0.667 0.83
"1060" 0.674 0.702
"1061" 1.831 0.702
"1062" -0.366 0.884
"1063" -0.759 0.819
"1064" 0.237 0.73
"1065" -0.704 0.825
"1066" -0.427 0.721
"1067" -0.996 0.763
"1068" -0.482 0.715
"1069" -0.649 0.818
"1070" 0.123 0.841
"1071" 0.647 0.772
"1072" 1.357 0.798
"1073" -0.844 0.791
"1074" 0.149 0.837
"1075" 1.234 0.633
"1076" -0.372 0.726
"1077" 0.546 0.778
"1078" 1.139 0.79
"1079" 0.006 0.795
"1080" -1.041 0.76
"1081" -1.053 0.751
"1082" -0.514 0.87
"1083" 1.638 0.714
"1084" 0.673 0.644
"1085" 0.352 0.737
"1086" -0.258 0.747
"1087" -0.747 0.819
"1088" 0.516 0.74
"1089" -0.845 0.804
"1090" -0.544 0.863
"1091" -0.386 0.887
"1092" -0.042 0.802
"1093" -0.424 0.72
"1094" 0.077 0.704
"1095" 0.264 0.644
"1096" -0.774 0.821
"1097" 0.801 0.672
"1098" -1.091 0.752
"1099" -0.321 0.743
"1100" 0.368 0.742
"1101" 0.995 0.6
"1102" 1.415 0.788
"1103" -0.212 0.784
"1104" -0.891 0.786
"1105" -0.773 0.811
"1106" -0.659 0.833
"1107" -0.464 0.723
"1108" -0.271 0.758
"1109" 1.327 0.682
"1110" 1.774 0.671
"1111" 1.041 0.737
"1112" 0.022 0.796
"1113" -0.264 0.759
"1114" 0.077 0.692
"1115" -1.026 0.763
"1116" 0.547 0.78
"1117" -0.977 0.762
"1118" -0.455 0.865
"1119" -0.841 0.782
"1120" -0.932 0.784
"1121" -0.773 0.679
"1122" 0.796 0.693
"1123" -0.781 0.816
"1124" 1.395 0.749
"1125" 1.581 0.736
"1126" 1.494 0.752
"1127" -0.922 0.773
"1128" -0.449 0.899
"1129" 0.273 0.846
"1130" 0.835 0.667
"1131" -0.06 0.784
"1132" -0.521 0.862
"1133" -0.176 0.76
"1134" 0.61 0.764
"1135" -1.028 0.753
"1136" -0.783 0.81
"1137" 1.317 0.654
"1138" -0.94 0.786
"1139" -1.292 0.719
"1140" 1.205 0.758
"1141" -0.312 0.919
"1142" -0.76 0.813
"1143" -1.063 0.758
"1144" 0.907 0.842
"1145" 1.36 0.752
"1146" -0.096 0.793
"1147" 0.185 0.843
"1148" 1.611 0.721
"1149" -0.606 0.836
"1150" -0.99 0.772
"1151" -0.96 0.778
"1152" 1.356 0.703
