user_id,item_id,result,date
3948,252,0,2021-09-08 17:16:47
3323,198,0,2021-09-08 17:16:56
869,102,1,2021-09-08 17:18:16
4462,397,0,2021-09-08 17:18:19
2648,318,0,2021-09-08 17:18:44
625,57,0,2021-09-08 17:19:03
3410,147,0,2021-09-08 17:19:22
2428,51,1,2021-09-08 17:20:26
3506,129,0,2021-09-08 17:20:27
4714,23,0,2021-09-08 17:20:51
3938,322,0,2021-09-08 17:20:56
364,65,1,2021-09-08 17:21:05
4025,354,0,2021-09-08 17:21:43
3178,335,0,2021-09-08 17:22:55
845,370,1,2021-09-08 17:23:05
2278,141,0,2021-09-08 17:23:15
1977,187,0,2021-09-08 17:24:13
1464,144,1,2021-09-08 17:24:13
4564,233,1,2021-09-08 17:24:18
3436,337,1,2021-09-08 17:24:24
4767,32,0,2021-09-08 17:24:41
550,91,1,2021-09-08 17:24:52
157,25,0,2021-09-08 17:24:57
979,76,0,2021-09-08 17:25:04
4325,365,0,2021-09-08 17:25:27
3753,374,0,2021-09-08 17:25:47
3618,106,0,2021-09-08 17:26:05
3985,219,0,2021-09-08 17:26:15
4794,301,0,2021-09-08 17:26:29
2355,365,1,2021-09-08 17:26:48
411,318,0,2021-09-08 17:27:35
2708,74,1,2021-09-08 17:27:56
2812,30,1,2021-09-08 17:28:05
1227,67,0,2021-09-08 17:28:11
4960,373,1,2021-09-08 17:29:02
2713,205,0,2021-09-08 17:29:07
4466,18,1,2021-09-08 17:29:25
4558,164,0,2021-09-08 17:29:41
4900,121,0,2021-09-08 17:30:00
3756,69,0,2021-09-08 17:30:01
2907,8,1,2021-09-08 17:30:08
4252,91,1,2021-09-08 17:30:18
3752,222,1,2021-09-08 17:30:55
1426,124,0,2021-09-08 17:31:31
2695,152,0,2021-09-08 17:31:32
3597,139,0,2021-09-08 17:31:46
1954,250,0,2021-09-08 17:32:00
4475,107,0,2021-09-08 17:32:35
956,211,1,2021-09-08 17:32:49
4733,58,0,2021-09-08 17:33:13
154,277,0,2021-09-08 17:33:33
4703,349,1,2021-09-08 17:33:38
3295,339,0,2021-09-08 17:33:48
4730,271,0,2021-09-08 17:33:58
2022,161,1,2021-09-08 17:34:26
4026,393,0,2021-09-08 17:34:35
4792,319,0,2021-09-08 17:35:00
4464,144,1,2021-09-08 17:35:01
3285,256,0,2021-09-08 17:35:05
182,48,1,2021-09-08 17:35:09
2930,197,0,2021-09-08 17:35:16
976,148,0,2021-09-08 17:35:19
638,176,1,2021-09-08 17:35:20
296,99,0,2021-09-08 17:35:42
3776,242,0,2021-09-08 17:36:01
3541,374,0,2021-09-08 17:36:12
2768,175,0,2021-09-08 17:36:13
4585,39,0,2021-09-08 17:36:35
4059,320,1,2021-09-08 17:36:41
64,171,0,2021-09-08 17:36:48
4101,253,0,2021-09-08 17:37:11
152,308,0,2021-09-08 17:37:19
2519,369,1,2021-09-08 17:37:20
254,88,0,2021-09-08 17:37:27
4418,365,0,2021-09-08 17:38:02
3586,91,1,2021-09-08 17:38:06
1731,22,0,2021-09-08 17:38:23
394,159,0,2021-09-08 17:38:39
1168,376,0,2021-09-08 17:38:41
335,50,0,2021-09-08 17:39:13
3177,389,0,2021-09-08 17:39:30
1126,23,0,2021-09-08 17:39:44
1240,192,0,2021-09-08 17:39:49
1445,89,0,2021-09-08 17:40:15
4289,267,0,2021-09-08 17:40:17
2272,64,0,2021-09-08 17:40:24
3167,80,0,2021-09-08 17:41:31
1796,259,0,2021-09-08 17:42:23
3446,41,1,2021-09-08 17:42:50
1671,233,1,2021-09-08 17:43:14
89,179,0,2021-09-08 17:43:14
4798,270,0,2021-09-08 17:43:16
3303,268,0,2021-09-08 17:43:30
4887,38,1,2021-09-08 17:44:08
331,311,0,2021-09-08 17:44:17
41,230,0,2021-09-08 17:44:21
2274,160,1,2021-09-08 17:44:30
4653,257,1,2021-09-08 17:44:31
3819,238,1,2021-09-08 17:44:45
4395,16,0,2021-09-08 17:45:30
528,69,1,2021-09-08 17:45:51
257,287,0,2021-09-08 17:47:12
2806,124,0,2021-09-08 17:47:14
81,142,1,2021-09-08 17:47:14
2903,397,1,2021-09-08 17:47:17
4922,56,0,2021-09-08 17:47:20
3653,97,0,2021-09-08 17:47:30
4850,52,0,2021-09-08 17:47:31
4934,116,0,2021-09-08 17:47:52
1092,186,0,2021-09-08 17:48:27
4317,317,0,2021-09-08 17:48:37
2639,90,1,2021-09-08 17:48:47
2304,58,0,2021-09-08 17:49:07
1569,136,1,2021-09-08 17:49:19
4236,320,0,2021-09-08 17:49:21
25,253,0,2021-09-08 17:49:22
3680,199,1,2021-09-08 17:50:12
1897,196,0,2021-09-08 17:50:22
4611,281,1,2021-09-08 17:50:49
2876,39,0,2021-09-08 17:50:53
4870,197,1,2021-09-08 17:51:17
1238,112,0,2021-09-08 17:51:28
2636,357,0,2021-09-08 17:51:35
4742,98,0,2021-09-08 17:51:37
1935,327,0,2021-09-08 17:51:43
1086,374,0,2021-09-08 17:51:49
3946,86,0,2021-09-08 17:52:01
3345,326,1,2021-09-08 17:52:28
1014,0,0,2021-09-08 17:53:41
1565,279,0,2021-09-08 17:53:48
4257,186,0,2021-09-08 17:55:11
2643,375,0,2021-09-08 17:55:14
3280,201,0,2021-09-08 17:55:30
3485,78,0,2021-09-08 17:55:43
2570,277,0,2021-09-08 17:55:43
489,32,1,2021-09-08 17:55:45
3701,247,0,2021-09-08 17:55:52
2466,13,1,2021-09-08 17:56:04
3214,263,0,2021-09-08 17:56:29
1484,16,1,2021-09-08 17:56:55
3474,177,1,2021-09-08 17:57:01
3483,312,1,2021-09-08 17:57:42
2204,115,0,2021-09-08 17:57:42
4936,375,0,2021-09-08 17:57:43
1215,13,0,2021-09-08 17:58:01
1546,391,0,2021-09-08 17:58:38
579,45,1,2021-09-08 17:58:41
1542,393,0,2021-09-08 17:59:12
2492,180,0,2021-09-08 17:59:21
3912,159,1,2021-09-08 17:59:30
2379,396,0,2021-09-08 17:59:47
4833,385,0,2021-09-08 17:59:48
2425,314,0,2021-09-08 17:59:49
4536,347,0,2021-09-08 18:00:16
1751,236,1,2021-09-08 18:00:25
1554,332,0,2021-09-08 18:00:28
3648,262,0,2021-09-08 18:01:09
4067,176,0,2021-09-08 18:01:17
4555,39,1,2021-09-08 18:01:27
4471,105,0,2021-09-08 18:01:40
4708,139,1,2021-09-08 18:01:46
2422,256,0,2021-09-08 18:01:58
3534,306,0,2021-09-08 18:02:11
4624,324,1,2021-09-08 18:02:14
3825,82,1,2021-09-08 18:02:18
910,387,1,2021-09-08 18:02:29
3790,52,0,2021-09-08 18:02:31
4876,356,1,2021-09-08 18:02:37
1171,248,0,2021-09-08 18:02:41
3730,94,0,2021-09-08 18:02:59
511,172,0,2021-09-08 18:03:00
252,364,0,2021-09-08 18:03:04
2023,189,1,2021-09-08 18:03:06
453,84,0,2021-09-08 18:03:27
4527,351,0,2021-09-08 18:03:33
2458,346,0,2021-09-08 18:03:51
46,11,0,2021-09-08 18:04:34
3792,91,0,2021-09-08 18:04:50
1646,97,0,2021-09-08 18:04:56
3686,175,0,2021-09-08 18:05:07
4225,376,0,2021-09-08 18:05:07
4397,32,0,2021-09-08 18:05:07
1100,303,1,2021-09-08 18:05:22
3807,381,1,2021-09-08 18:05:33
2699,155,1,2021-09-08 18:05:35
634,79,0,2021-09-08 18:06:13
173,149,1,2021-09-08 18:06:20
3107,132,1,2021-09-08 18:06:36
773,61,0,2021-09-08 18:06:39
1387,256,0,2021-09-08 18:06:42
2553,198,0,2021-09-08 18:06:46
4393,14,0,2021-09-08 18:07:06
725,285,1,2021-09-08 18:07:18
3925,243,0,2021-09-08 18:07:54
30,252,0,2021-09-08 18:08:21
4945,349,0,2021-09-08 18:08:23
912,341,0,2021-09-08 18:08:33
1745,130,1,2021-09-08 18:08:45
3449,280,1,2021-09-08 18:09:34
447,299,0,2021-09-08 18:09:47
1175,30,0,2021-09-08 18:10:29
831,135,1,2021-09-08 18:10:29
3899,196,0,2021-09-08 18:10:35
361,342,0,2021-09-08 18:10:40
1355,221,0,2021-09-08 18:11:36
3325,84,0,2021-09-08 18:11:39
3766,268,0,2021-09-08 18:11:47
3926,68,0,2021-09-08 18:11:48
1522,81,0,2021-09-08 18:11:49
4637,191,0,2021-09-08 18:12:08
3024,2,0,2021-09-08 18:12:22
4988,138,0,2021-09-08 18:12:27
1142,112,1,2021-09-08 18:12:33
2134,305,1,2021-09-08 18:13:05
2777,145,1,2021-09-08 18:13:17
189,256,0,2021-09-08 18:13:37
2150,73,0,2021-09-08 18:13:47
3977,88,1,2021-09-08 18:14:02
1985,92,0,2021-09-08 18:14:51
1089,289,0,2021-09-08 18:15:06
4924,159,0,2021-09-08 18:15:17
2493,252,1,2021-09-08 18:15:22
4948,252,0,2021-09-08 18:15:24
3062,40,1,2021-09-08 18:15:46
4147,247,0,2021-09-08 18:15:54
1466,273,0,2021-09-08 18:16:10
3695,239,1,2021-09-08 18:16:14
2513,341,0,2021-09-08 18:16:29
4345,120,0,2021-09-08 18:16:33
2923,33,0,2021-09-08 18:16:48
3681,209,1,2021-09-08 18:18:34
137,347,0,2021-09-08 18:18:46
74,200,0,2021-09-08 18:18:56
2786,332,0,2021-09-08 18:18:57
3820,399,0,2021-09-08 18:19:54
4040,282,0,2021-09-08 18:19:55
3229,125,0,2021-09-08 18:19:56
2571,132,1,2021-09-08 18:20:58
1859,135,0,2021-09-08 18:21:28
1203,112,1,2021-09-08 18:21:34
4316,60,1,2021-09-08 18:22:04
4138,103,1,2021-09-08 18:22:12
248,95,0,2021-09-08 18:22:12
1945,372,0,2021-09-08 18:22:30
273,100,0,2021-09-08 18:22:35
4580,58,0,2021-09-08 18:22:50
712,78,0,2021-09-08 18:22:58
39,245,1,2021-09-08 18:23:22
2336,51,1,2021-09-08 18:23:39
946,336,0,2021-09-08 18:23:41
395,395,0,2021-09-08 18:23:52
3558,97,1,2021-09-08 18:23:52
2283,157,0,2021-09-08 18:24:00
4832,100,0,2021-09-08 18:24:12
1664,57,0,2021-09-08 18:24:38
4845,181,0,2021-09-08 18:24:38
3649,110,0,2021-09-08 18:24:43
1370,33,1,2021-09-08 18:24:57
825,308,0,2021-09-08 18:24:59
2149,300,1,2021-09-08 18:25:02
4947,126,1,2021-09-08 18:25:15
3491,37,0,2021-09-08 18:25:32
269,79,0,2021-09-08 18:25:40
2477,150,0,2021-09-08 18:26:08
684,108,0,2021-09-08 18:26:10
2986,277,0,2021-09-08 18:26:22
4959,258,0,2021-09-08 18:26:25
1043,328,0,2021-09-08 18:26:26
4904,392,0,2021-09-08 18:26:59
3890,276,0,2021-09-08 18:27:11
4895,93,0,2021-09-08 18:27:12
4479,73,0,2021-09-08 18:27:26
3793,394,0,2021-09-08 18:27:27
263,371,1,2021-09-08 18:27:35
2048,362,0,2021-09-08 18:27:44
397,292,0,2021-09-08 18:28:01
589,37,0,2021-09-08 18:28:18
1963,215,0,2021-09-08 18:28:25
227,257,1,2021-09-08 18:28:26
2736,156,1,2021-09-08 18:28:26
2748,73,0,2021-09-08 18:28:38
650,138,0,2021-09-08 18:28:42
3699,41,0,2021-09-08 18:28:46
2796,368,1,2021-09-08 18:28:54
2485,133,1,2021-09-08 18:29:14
349,302,0,2021-09-08 18:29:14
2980,346,1,2021-09-08 18:29:20
4954,66,0,2021-09-08 18:29:27
446,351,0,2021-09-08 18:29:44
875,157,0,2021-09-08 18:29:47
4980,206,0,2021-09-08 18:29:50
1428,102,0,2021-09-08 18:29:54
2355,257,1,2021-09-08 18:29:54
3771,45,1,2021-09-08 18:30:23
4812,228,1,2021-09-08 18:30:36
4886,223,0,2021-09-08 18:30:42
3986,136,1,2021-09-08 18:30:48
659,69,0,2021-09-08 18:31:03
2642,182,0,2021-09-08 18:31:11
1401,10,1,2021-09-08 18:31:13
3605,19,1,2021-09-08 18:31:21
2582,112,0,2021-09-08 18:31:33
1842,306,1,2021-09-08 18:31:55
2826,85,0,2021-09-08 18:32:12
2071,191,0,2021-09-08 18:32:20
4927,214,1,2021-09-08 18:32:42
4759,314,0,2021-09-08 18:32:45
3861,131,0,2021-09-08 18:32:46
135,248,1,2021-09-08 18:32:47
3392,54,1,2021-09-08 18:32:48
1837,291,0,2021-09-08 18:33:12
3071,61,0,2021-09-08 18:33:31
4195,163,0,2021-09-08 18:33:49
4209,116,0,2021-09-08 18:34:18
4509,91,0,2021-09-08 18:34:22
4740,51,0,2021-09-08 18:34:30
4727,167,0,2021-09-08 18:35:04
1739,256,0,2021-09-08 18:35:21
2121,51,0,2021-09-08 18:35:28
4446,194,0,2021-09-08 18:35:38
45,376,0,2021-09-08 18:35:46
4181,294,0,2021-09-08 18:35:52
2944,287,0,2021-09-08 18:35:55
4540,205,1,2021-09-08 18:36:13
3090,382,0,2021-09-08 18:36:28
4055,28,0,2021-09-08 18:36:31
2311,263,1,2021-09-08 18:36:45
1338,239,1,2021-09-08 18:37:03
3615,305,0,2021-09-08 18:37:13
142,93,0,2021-09-08 18:37:40
1951,344,0,2021-09-08 18:38:02
3736,350,0,2021-09-08 18:39:15
2569,243,1,2021-09-08 18:39:49
328,391,0,2021-09-08 18:39:58
814,74,0,2021-09-08 18:40:04
256,255,0,2021-09-08 18:40:24
4237,359,0,2021-09-08 18:40:37
1777,207,1,2021-09-08 18:40:41
1909,82,1,2021-09-08 18:40:59
2185,215,0,2021-09-08 18:41:06
612,118,1,2021-09-08 18:41:06
2528,122,0,2021-09-08 18:41:18
23,116,0,2021-09-08 18:42:03
1803,268,0,2021-09-08 18:42:12
1537,189,0,2021-09-08 18:42:20
3082,24,1,2021-09-08 18:42:27
2854,48,1,2021-09-08 18:42:30
629,323,1,2021-09-08 18:42:42
4210,233,0,2021-09-08 18:42:46
1607,335,0,2021-09-08 18:42:48
2734,355,0,2021-09-08 18:42:55
3875,252,0,2021-09-08 18:43:41
1084,149,0,2021-09-08 18:43:45
4930,246,0,2021-09-08 18:44:03
2155,206,0,2021-09-08 18:44:08
1343,267,1,2021-09-08 18:44:16
3152,39,1,2021-09-08 18:44:37
2729,138,0,2021-09-08 18:45:17
3735,362,1,2021-09-08 18:46:18
1311,51,0,2021-09-08 18:46:36
4273,44,0,2021-09-08 18:46:57
3603,69,0,2021-09-08 18:47:26
4518,372,1,2021-09-08 18:47:35
4428,163,0,2021-09-08 18:47:39
3593,11,0,2021-09-08 18:47:41
2730,97,1,2021-09-08 18:47:44
2135,301,0,2021-09-08 18:47:59
3108,1,0,2021-09-08 18:48:24
1526,241,1,2021-09-08 18:48:43
308,227,1,2021-09-08 18:48:53
2869,62,0,2021-09-08 18:48:55
4791,327,0,2021-09-08 18:49:08
1694,390,1,2021-09-08 18:49:18
3917,160,1,2021-09-08 18:49:54
333,306,0,2021-09-08 18:50:22
96,236,0,2021-09-08 18:50:27
2721,95,1,2021-09-08 18:51:15
2967,8,0,2021-09-08 18:51:37
330,114,1,2021-09-08 18:51:45
385,19,0,2021-09-08 18:51:56
1204,241,0,2021-09-08 18:52:02
2606,83,1,2021-09-08 18:52:13
737,172,0,2021-09-08 18:52:26
19,207,1,2021-09-08 18:52:59
2742,217,0,2021-09-08 18:53:23
1658,248,1,2021-09-08 18:53:50
2695,129,1,2021-09-08 18:53:56
2380,375,0,2021-09-08 18:53:58
167,342,0,2021-09-08 18:53:59
4551,369,0,2021-09-08 18:54:23
1548,263,1,2021-09-08 18:54:29
4380,122,0,2021-09-08 18:54:35
3302,263,1,2021-09-08 18:55:02
4941,156,1,2021-09-08 18:55:22
1599,360,0,2021-09-08 18:55:26
2364,318,0,2021-09-08 18:55:27
4723,89,0,2021-09-08 18:55:49
91,92,0,2021-09-08 18:55:56
4530,321,0,2021-09-08 18:56:03
763,164,0,2021-09-08 18:56:13
1220,89,1,2021-09-08 18:56:45
792,288,0,2021-09-08 18:56:50
3027,216,0,2021-09-08 18:57:17
804,102,0,2021-09-08 18:57:22
832,339,0,2021-09-08 18:57:48
3039,81,0,2021-09-08 18:57:49
3657,144,1,2021-09-08 18:58:14
2322,55,0,2021-09-08 18:58:41
2303,119,0,2021-09-08 18:58:50
2901,92,0,2021-09-08 18:58:52
1206,49,0,2021-09-08 18:59:02
793,344,0,2021-09-08 18:59:10
1381,221,1,2021-09-08 18:59:17
3565,143,0,2021-09-08 18:59:29
1645,137,0,2021-09-08 18:59:47
3623,393,1,2021-09-08 18:59:48
863,102,0,2021-09-08 18:59:59
1400,304,0,2021-09-08 19:00:12
155,151,0,2021-09-08 19:00:15
266,179,0,2021-09-08 19:00:15
707,316,0,2021-09-08 19:00:20
934,218,0,2021-09-08 19:00:26
3463,170,0,2021-09-08 19:00:34
3805,174,1,2021-09-08 19:00:37
540,124,0,2021-09-08 19:00:38
1958,178,0,2021-09-08 19:00:45
3775,160,0,2021-09-08 19:00:47
4983,201,0,2021-09-08 19:00:57
4178,173,1,2021-09-08 19:01:23
4127,34,1,2021-09-08 19:01:25
1492,62,0,2021-09-08 19:01:26
706,239,0,2021-09-08 19:02:17
3568,116,0,2021-09-08 19:02:37
348,354,0,2021-09-08 19:02:55
3106,206,0,2021-09-08 19:03:05
1126,391,1,2021-09-08 19:03:21
3585,271,1,2021-09-08 19:03:23
3248,342,0,2021-09-08 19:03:40
2598,290,0,2021-09-08 19:03:41
186,315,1,2021-09-08 19:03:44
275,128,0,2021-09-08 19:03:48
3885,342,0,2021-09-08 19:04:02
4575,105,0,2021-09-08 19:04:24
1679,29,0,2021-09-08 19:04:33
733,28,0,2021-09-08 19:04:34
4527,187,1,2021-09-08 19:04:35
4146,293,0,2021-09-08 19:04:53
4616,9,0,2021-09-08 19:04:58
2012,122,0,2021-09-08 19:05:17
2753,56,0,2021-09-08 19:05:30
1746,367,0,2021-09-08 19:05:33
4589,315,1,2021-09-08 19:05:39
1763,265,0,2021-09-08 19:06:03
1473,333,1,2021-09-08 19:06:07
2032,361,0,2021-09-08 19:06:31
1318,238,1,2021-09-08 19:06:32
2128,296,1,2021-09-08 19:06:47
3236,199,0,2021-09-08 19:06:48
1050,395,1,2021-09-08 19:07:01
2206,54,1,2021-09-08 19:07:17
3238,284,1,2021-09-08 19:07:35
4902,150,0,2021-09-08 19:07:54
1576,298,0,2021-09-08 19:07:56
478,222,1,2021-09-08 19:08:15
1372,314,0,2021-09-08 19:08:41
436,202,0,2021-09-08 19:09:00
2171,387,1,2021-09-08 19:09:09
3366,383,1,2021-09-08 19:09:12
578,101,0,2021-09-08 19:09:13
1661,91,1,2021-09-08 19:09:14
2433,106,0,2021-09-08 19:09:18
4299,163,0,2021-09-08 19:09:42
2420,112,0,2021-09-08 19:09:52
390,226,0,2021-09-08 19:10:07
4921,148,1,2021-09-08 19:10:08
4131,370,0,2021-09-08 19:10:10
1708,191,0,2021-09-08 19:10:20
2853,349,0,2021-09-08 19:10:30
4658,47,1,2021-09-08 19:10:34
1639,328,0,2021-09-08 19:11:03
3360,124,0,2021-09-08 19:11:10
111,391,0,2021-09-08 19:11:24
4311,332,0,2021-09-08 19:11:29
2489,104,0,2021-09-08 19:12:10
262,126,1,2021-09-08 19:12:18
1294,159,0,2021-09-08 19:13:04
1722,357,0,2021-09-08 19:13:10
2620,337,1,2021-09-08 19:13:12
3752,374,0,2021-09-08 19:13:52
3837,273,0,2021-09-08 19:14:03
243,399,1,2021-09-08 19:14:16
2954,319,0,2021-09-08 19:14:22
906,116,0,2021-09-08 19:14:29
4610,6,0,2021-09-08 19:14:30
3904,212,0,2021-09-08 19:14:53
4227,19,1,2021-09-08 19:15:42
3358,342,0,2021-09-08 19:15:49
3570,386,1,2021-09-08 19:16:02
3653,188,1,2021-09-08 19:16:14
1447,291,0,2021-09-08 19:16:40
2534,202,1,2021-09-08 19:16:58
2974,257,0,2021-09-08 19:17:04
184,179,1,2021-09-08 19:17:26
161,26,0,2021-09-08 19:17:31
2970,393,0,2021-09-08 19:17:35
4128,193,0,2021-09-08 19:17:47
1426,128,1,2021-09-08 19:18:03
2948,203,1,2021-09-08 19:18:06
3952,103,1,2021-09-08 19:18:37
1923,294,1,2021-09-08 19:18:38
527,322,1,2021-09-08 19:18:49
3604,336,1,2021-09-08 19:18:52
1209,47,1,2021-09-08 19:18:55
1505,169,0,2021-09-08 19:18:57
457,10,0,2021-09-08 19:19:22
3259,19,0,2021-09-08 19:19:33
2057,38,0,2021-09-08 19:20:00
1324,190,0,2021-09-08 19:20:17
1182,138,0,2021-09-08 19:20:32
624,320,0,2021-09-08 19:20:38
231,323,0,2021-09-08 19:20:39
2504,305,0,2021-09-08 19:20:51
2761,85,0,2021-09-08 19:21:03
2276,125,0,2021-09-08 19:21:07
768,251,1,2021-09-08 19:21:11
3334,322,0,2021-09-08 19:21:12
3956,246,0,2021-09-08 19:21:15
17,394,0,2021-09-08 19:21:15
3290,360,0,2021-09-08 19:21:25
373,174,0,2021-09-08 19:21:30
387,207,1,2021-09-08 19:21:30
4799,150,0,2021-09-08 19:21:45
475,96,0,2021-09-08 19:22:25
3001,120,1,2021-09-08 19:22:38
4514,239,0,2021-09-08 19:22:49
2120,396,0,2021-09-08 19:23:00
4985,312,1,2021-09-08 19:23:08
1018,259,0,2021-09-08 19:23:22
190,335,0,2021-09-08 19:23:39
522,278,0,2021-09-08 19:23:46
2344,150,0,2021-09-08 19:24:13
217,257,1,2021-09-08 19:24:27
1886,168,0,2021-09-08 19:24:31
1540,205,0,2021-09-08 19:24:54
1193,239,0,2021-09-08 19:24:57
467,255,1,2021-09-08 19:24:58
1799,351,0,2021-09-08 19:25:18
3481,121,1,2021-09-08 19:25:21
195,134,0,2021-09-08 19:25:28
3024,160,0,2021-09-08 19:25:28
2145,194,0,2021-09-08 19:25:31
4737,319,0,2021-09-08 19:25:54
1088,74,0,2021-09-08 19:25:58
4330,218,1,2021-09-08 19:26:15
3059,210,0,2021-09-08 19:26:43
2949,197,0,2021-09-08 19:27:05
1022,286,0,2021-09-08 19:27:21
2690,254,1,2021-09-08 19:27:30
220,61,0,2021-09-08 19:27:35
2417,275,0,2021-09-08 19:27:57
3199,73,0,2021-09-08 19:28:04
3635,55,1,2021-09-08 19:28:15
1553,65,0,2021-09-08 19:28:27
3987,12,1,2021-09-08 19:28:42
29,8,0,2021-09-08 19:29:00
2549,97,0,2021-09-08 19:29:19
314,132,0,2021-09-08 19:29:20
493,71,0,2021-09-08 19:29:44
452,102,1,2021-09-08 19:29:47
515,152,1,2021-09-08 19:29:56
408,82,1,2021-09-08 19:30:10
4649,64,0,2021-09-08 19:30:27
1362,212,0,2021-09-08 19:31:11
4087,164,0,2021-09-08 19:31:24
2177,223,0,2021-09-08 19:32:18
1005,386,1,2021-09-08 19:32:41
3407,10,0,2021-09-08 19:33:19
3584,159,0,2021-09-08 19:33:19
3665,182,1,2021-09-08 19:33:40
1933,238,0,2021-09-08 19:33:43
4639,394,0,2021-09-08 19:33:47
18,215,0,2021-09-08 19:34:05
1416,277,0,2021-09-08 19:34:05
635,159,0,2021-09-08 19:34:39
977,287,1,2021-09-08 19:34:40
1346,68,1,2021-09-08 19:34:43
4161,123,0,2021-09-08 19:34:48
358,272,0,2021-09-08 19:34:48
214,100,1,2021-09-08 19:34:57
802,43,0,2021-09-08 19:35:04
276,144,0,2021-09-08 19:35:20
1904,48,1,2021-09-08 19:35:25
958,184,0,2021-09-08 19:35:27
1047,364,0,2021-09-08 19:35:30
3138,309,1,2021-09-08 19:35:37
4861,79,0,2021-09-08 19:35:54
3589,230,0,2021-09-08 19:36:03
4359,251,0,2021-09-08 19:36:05
3950,385,1,2021-09-08 19:36:30
1793,172,0,2021-09-08 19:37:23
3894,314,0,2021-09-08 19:37:41
1949,243,0,2021-09-08 19:38:07
2649,118,0,2021-09-08 19:38:21
1704,105,0,2021-09-08 19:38:30
4145,182,0,2021-09-08 19:38:33
3337,387,1,2021-09-08 19:38:34
993,192,0,2021-09-08 19:38:42
3325,270,0,2021-09-08 19:38:54
3533,145,0,2021-09-08 19:39:03
3800,111,0,2021-09-08 19:39:08
987,209,0,2021-09-08 19:39:26
2273,5,1,2021-09-08 19:39:43
809,388,0,2021-09-08 19:39:56
1001,24,0,2021-09-08 19:40:07
4918,117,0,2021-09-08 19:40:17
103,290,1,2021-09-08 19:40:29
992,380,0,2021-09-08 19:40:33
2026,101,0,2021-09-08 19:41:04
2359,226,1,2021-09-08 19:41:05
1495,147,0,2021-09-08 19:41:24
4965,40,1,2021-09-08 19:41:43
4735,255,0,2021-09-08 19:42:01
3664,152,0,2021-09-08 19:42:04
1237,197,1,2021-09-08 19:42:15
3032,45,1,2021-09-08 19:42:15
583,133,1,2021-09-08 19:42:17
174,91,0,2021-09-08 19:43:07
4672,40,1,2021-09-08 19:43:10
2078,3,0,2021-09-08 19:43:34
2385,15,0,2021-09-08 19:44:03
1254,230,0,2021-09-08 19:44:04
