  1.00000000,  3.81039209
  1.00000000,  1.65369882
  1.00000000, -1.35596329
  1.00000000, -0.06793231
  1.00000000,  0.98239690
  1.00000000,  0.06681483
  1.00000000, -1.14504851
  1.00000000,  0.05106867
  1.00000000, -1.73730159
  1.00000000,  0.36449338
  1.00000000,  4.51163270
  1.00000000,  4.24333452
  1.00000000,  0.12213432
  1.00000000, -1.11182608
  1.00000000, -0.60939893
  1.00000000,  3.41447428
  1.00000000,  3.55037353
  1.00000000,  1.24990717
  1.00000000,  2.47648357
  1.00000000, -1.16267014
  1.00000000, -1.89769696
  1.00000000, -3.79862859
  1.00000000,  0.49064268
  1.00000000, -2.79551770
  1.00000000, -3.31861078
  1.00000000, -1.68095173
  1.00000000,  1.80109523
  1.00000000,  4.49773612
  1.00000000,  0.52280235
  1.00000000, -1.60494021
  1.00000000, -1.77554618
  1.00000000,  4.53167488
  1.00000000,  1.25575410
  1.00000000,  0.11785635
  1.00000000, -1.22468601
  1.00000000,  1.23332438
  1.00000000, -2.41410563
  1.00000000, -0.98373777
  1.00000000, -1.35185105
  1.00000000,  2.64440445
  1.00000000,  2.38489394
  1.00000000, -3.82455457
  1.00000000, -0.86481227
  1.00000000,  1.06907130
  1.00000000,  0.31749971
  1.00000000, -1.00308857
  1.00000000, -2.44854201
  1.00000000, -0.91153026
  1.00000000, -2.31688486
  1.00000000,  1.29628205
  1.00000000, -2.53568666
  1.00000000,  4.17444865
  1.00000000,  2.44568614
  1.00000000,  2.18618834
  1.00000000,  3.26512108
  1.00000000,  4.58005036
  1.00000000, -0.70830904
  1.00000000,  0.88993890
  1.00000000,  1.97044153
  1.00000000, -2.10387202
  1.00000000,  1.48096081
  1.00000000, -0.94775643
  1.00000000, -3.97763726
  1.00000000,  2.13660305
  1.00000000,  2.14772492
  1.00000000,  0.35663011
  1.00000000, -1.38495940
  1.00000000,  0.22347641
  1.00000000,  1.18366706
  1.00000000, -0.04063250
  1.00000000, -0.94668523
  1.00000000, -1.89689560
  1.00000000, -0.69060769
  1.00000000,  0.65944395
  1.00000000,  0.73290010
  1.00000000, -0.99531461
  1.00000000,  0.43480567
  1.00000000,  0.69248537
  1.00000000, -0.07246173
  1.00000000,  0.23771726
  1.00000000,  0.11725312
  1.00000000, -1.13096328
  1.00000000,  4.03652800
  1.00000000,  1.58417749
  1.00000000, -0.91551088
  1.00000000,  1.86358561
  1.00000000, -2.77293509
  1.00000000,  0.00630103
  1.00000000,  0.23585341
  1.00000000,  0.00739775
  1.00000000,  0.56299455
  1.00000000, -0.32625212
  1.00000000,  1.28108375
  1.00000000, -1.79914219
  1.00000000, -0.66564505
  1.00000000,  1.96716595
  1.00000000,  0.37347531
  1.00000000, -3.39857415
  1.00000000,  1.30092810
  1.00000000,  1.74172417
  1.00000000, -4.03257449
  1.00000000, -2.03115818
  1.00000000, -0.22774345
  1.00000000, -2.36054729
  1.00000000,  1.50239657
  1.00000000, -0.87940989
  1.00000000, -1.81525302
  1.00000000,  1.27427077
  1.00000000,  0.66187136
  1.00000000,  2.72526953
  1.00000000, -3.28758916
  1.00000000, -3.17189138
  1.00000000, -0.31373079
  1.00000000,  3.59066937
  1.00000000,  2.10834689
  1.00000000, -1.40461905
  1.00000000, -0.85199797
  1.00000000, -1.16683932
  1.00000000,  0.15884771
  1.00000000,  0.17288817
  1.00000000, -2.98168350
  1.00000000, -1.18726196
  1.00000000,  1.10424128
  1.00000000,  2.48754327
  1.00000000,  0.76648938
  1.00000000, -4.16822383
  1.00000000,  0.44633520
  1.00000000, -2.50151454
  1.00000000,  2.80115683
  1.00000000, -0.92874818
  1.00000000, -2.02847200
  1.00000000,  1.88075952
  1.00000000,  0.65836374
  1.00000000, -1.06373555
  1.00000000,  1.03838598
  1.00000000,  4.11390324
  1.00000000, -0.25637223
  1.00000000, -0.32077419
  1.00000000,  1.37227472
  1.00000000,  4.26476933
  1.00000000,  2.80832741
  1.00000000, -0.06080800
  1.00000000,  2.35165686
  1.00000000, -1.42960382
  1.00000000,  1.00007596
  1.00000000, -3.17731687
  1.00000000, -1.22587157
  1.00000000, -3.99919927
  1.00000000, -0.05834925
  1.00000000, -0.26371677
  1.00000000,  1.51798178
  1.00000000,  1.52057832
  1.00000000,  1.88576778
  1.00000000, -1.52690612
  1.00000000, -1.84956280
  1.00000000, -1.87335504
  1.00000000,  4.62878760
  1.00000000, -3.81495064
  1.00000000,  2.38634183
  1.00000000,  0.19084224
  1.00000000, -1.16128114
  1.00000000,  1.81119119
  1.00000000,  0.95114256
  1.00000000,  4.01119162
  1.00000000, -0.15324423
  1.00000000,  0.56155859
  1.00000000, -0.02483940
  1.00000000, -0.27826822
  1.00000000,  1.39871883
  1.00000000,  2.05693052
  1.00000000,  2.46370798
  1.00000000, -0.40793509
  1.00000000,  1.27248775
  1.00000000,  0.67735587
  1.00000000, -1.66197145
  1.00000000,  0.80663154
  1.00000000,  4.17980450
  1.00000000, -3.06826862
  1.00000000, -2.43837284
  1.00000000,  0.38570257
  1.00000000, -0.31909349
