"est" "sem"
"561" 0.388 0.865
"562" -0.091 0.696
"563" -1.052 0.757
"564" -0.951 0.787
"565" -1.119 0.749
"566" -0.367 0.735
"567" -0.81 0.807
"568" 0.629 0.788
"569" 0.474 0.698
"570" -0.832 0.805
"571" 0.099 0.796
"572" 0.297 0.645
"573" 1.349 0.721
"574" 0.272 0.826
"575" -0.284 0.746
"576" -0.142 0.774
"577" -0.696 0.82
"578" 0.703 0.787
"579" -0.617 0.841
"580" -0.137 0.757
"581" 1.037 0.764
"582" -1.034 0.768
"583" -0.778 0.812
"584" 0.852 0.843
"585" 0.545 0.766
"586" -0.292 0.746
"587" 0.553 0.62
"588" 1.732 0.693
"589" -0.966 0.786
"590" 0.647 0.62
"591" -0.732 0.813
"592" -0.536 0.861
"593" 1.312 0.682
"594" -0.805 0.808
"595" 0.26 0.736
"596" -0.675 0.824
"597" -0.883 0.784
"598" -0.607 0.841
"599" -0.804 0.803
"600" 0.987 0.656
"601" -0.823 0.804
"602" -0.624 0.825
"603" 0.248 0.849
"604" -0.368 0.75
"605" 0.72 0.694
"606" -0.988 0.772
"607" 0.677 0.785
"608" -0.085 0.789
"609" -0.51 0.856
"610" 1.477 0.789
"611" -0.194 0.93
"612" 0.327 0.719
"613" -1.001 0.768
"614" -0.544 0.691
"615" 0.88 0.674
"616" 1.154 0.622
"617" -1.139 0.746
"618" -0.673 0.687
"619" -0.551 0.712
"620" 0.386 0.746
"621" -0.334 0.736
"622" -0.004 0.795
"623" -0.482 0.866
"624" -1.068 0.757
"625" 0.64 0.756
"626" -0.367 0.74
"627" -0.786 0.8
"628" 1.901 0.66
"629" -0.784 0.678
"630" 0.09 0.78
"631" -0.405 0.716
"632" -0.198 0.671
"633" -0.802 0.809
"634" -1.079 0.758
"635" -0.407 0.74
"636" 0.214 0.736
"637" -0.801 0.8
"638" -0.643 0.823
"639" -0.859 0.8
"640" 0.643 0.79
"641" -0.849 0.798
"642" -0.082 0.787
"643" 0.223 0.634
"644" 0.269 0.846
"645" 1.081 0.759
"646" 0.416 0.75
"647" -0.735 0.824
"648" -0.88 0.793
"649" 1.953 0.737
"650" -0.61 0.857
"651" -0.329 0.733
"652" -1.186 0.737
"653" -0.646 0.815
"654" 0.058 0.72
"655" -0.123 0.779
"656" -0.83 0.796
"657" -0.984 0.77
"658" 0.082 0.816
"659" -0.008 0.812
"660" -0.389 0.878
"661" 0.712 0.704
"662" -0.504 0.851
"663" -0.371 0.896
"664" -0.565 0.709
"665" -0.849 0.808
"666" -0.05 0.781
"667" -1.085 0.748
"668" -0.973 0.785
"669" 0.076 0.803
"670" -0.63 0.843
"671" 0.335 0.743
"672" -0.539 0.85
"673" 1.648 0.678
"674" -1.132 0.743
"675" 0.479 0.787
"676" -0.255 0.759
"677" 1.118 0.864
"678" -0.751 0.814
"679" -0.639 0.854
"680" 0.642 0.643
"681" -0.536 0.848
"682" 0.737 0.796
"683" -0.067 0.786
"684" -0.601 0.836
"685" 1.494 0.71
"686" 1.842 0.695
"687" 1.419 0.799
"688" -0.048 0.793
"689" -0.755 0.811
"690" -0.756 0.818
"691" -1.033 0.752
"692" -0.605 0.845
"693" -1.085 0.762
"694" -0.371 0.746
"695" 1.043 0.662
"696" -0.588 0.835
"697" -0.401 0.901
"698" -0.46 0.721
"699" 0.015 0.822
"700" 0.19 0.74
"701" -0.618 0.701
"702" 0.642 0.696
"703" -0.318 0.65
"704" -0.854 0.802
"705" 0.159 0.715
"706" 0.519 0.678
"707" -0.769 0.811
"708" 0.272 0.826
"709" -0.9 0.792
"710" 1.643 0.734
"711" 0.165 0.712
"712" 2.031 0.604
"713" -0.781 0.82
"714" -0.809 0.813
"715" 1.049 0.792
"716" -0.542 0.846
"717" 1.569 0.723
"718" -0.354 0.893
"719" 1.931 0.704
"720" 0.413 0.739
"721" -0.03 0.802
"722" 0.266 0.855
"723" -0.431 0.882
"724" -1.1 0.756
"725" 0.131 0.694
"726" 0.397 0.755
"727" -0.634 0.701
"728" -0.569 0.706
"729" -0.171 0.77
"730" -0.679 0.837
"731" 1.322 0.75
"732" 0.384 0.749
"733" -0.61 0.848
"734" -0.05 0.689
"735" -0.415 0.877
"736" -0.182 0.764
"737" 0.997 0.617
"738" 0.462 0.76
"739" -0.089 0.771
"740" 1.244 0.761
"741" -0.122 0.766
"742" 1.401 0.685
"743" 0.532 0.882
"744" 1.761 0.695
"745" -0.043 0.793
"746" -1.035 0.765
"747" -0.976 0.763
"748" 0.472 0.639
"749" -0.409 0.911
"750" -0.535 0.846
"751" -1.031 0.757
"752" -0.772 0.807
"753" 0.114 0.73
"754" -0.16 0.764
"755" -0.119 0.79
"756" 0.508 0.665
"757" 1.235 0.782
"758" -0.788 0.811
"759" -0.423 0.734
"760" 0.388 0.752
"761" -0.657 0.825
"762" -0.369 0.745
"763" -0.233 0.93
"764" -0.399 0.724
"765" -0.492 0.86
"766" 1.078 0.763
"767" -0.633 0.841
"768" 0.509 0.675
"769" -0.163 0.768
"770" -0.228 0.923
"771" 0.431 0.745
"772" 0.956 0.719
"773" 0.468 0.668
"774" 0.23 0.662
"775" -0.947 0.781
"776" -0.247 0.77
"777" -0.397 0.744
"778" 0.862 0.817
"779" -0.821 0.804
"780" 0.425 0.721
"781" -0.881 0.787
"782" 0.652 0.698
"783" 0.03 0.799
"784" 2.126 0.683
"785" -0.836 0.81
"786" -0.867 0.789
"787" 1.017 0.703
"788" -0.409 0.883
"789" -0.143 0.945
"790" -0.689 0.826
"791" -0.413 0.73
"792" -0.983 0.774
"793" 1.623 0.711
"794" 0.762 0.693
"795" -0.1 0.792
"796" -0.624 0.848
"797" -0.037 0.784
"798" -0.664 0.699
"799" 0.027 0.836
"800" -0.483 0.871
"801" 0.358 0.778
"802" 0.173 0.845
"803" -0.731 0.69
"804" 1.001 0.671
"805" -1.01 0.768
"806" -1.154 0.748
"807" -0.456 0.717
"808" -0.562 0.843
"809" -0.979 0.777
"810" -0.864 0.796
"811" 0.46 0.744
"812" 0.191 0.823
"813" 0.821 0.743
"814" -1.298 0.718
"815" -0.846 0.654
"816" 0.761 0.843
"817" -0.943 0.78
"818" -0.873 0.795
"819" 0.547 0.779
"820" -1.002 0.77
"821" -0.195 0.771
"822" -0.348 0.903
"823" 2.098 0.724
"824" -0.305 0.749
"825" -0.41 0.876
"826" -0.035 0.785
"827" -0.944 0.783
"828" -0.845 0.798
"829" -0.078 0.798
"830" -0.728 0.811
"831" 0.641 0.626
"832" 0.58 0.91
"833" 1.476 0.722
"834" -0.481 0.713
"835" 1.345 0.676
"836" 0.647 0.74
"837" -1.143 0.745
"838" -0.525 0.708
"839" 0.32 0.848
"840" 0.871 0.735
"841" -0.659 0.822
"842" -0.569 0.859
"843" -0.109 0.777
"844" 0.899 0.715
"845" -0.33 0.917
"846" 0.374 0.885
"847" 0.973 0.756
"848" 0.421 0.736
"849" -0.952 0.776
"850" -0.346 0.734
"851" -0.504 0.721
"852" 1.443 0.754
"853" -0.598 0.698
"854" -0.662 0.837
"855" 0.495 0.673
"856" -0.761 0.816
"857" -0.446 0.876
"858" 0.018 0.836
"859" 0.834 0.797
"860" -0.405 0.723
"861" 1.223 0.727
"862" -0.323 0.893
"863" -0.98 0.78
"864" -1.37 0.704
"865" 0.075 0.816
"866" 0.352 0.762
"867" 0.82 0.675
"868" 0.154 0.816
"869" -0.904 0.785
"870" 0.022 0.796
"871" 1.581 0.811
"872" 0.777 0.694
"873" 0.779 0.716
"874" -0.663 0.842
"875" 1.173 0.788
"876" -0.599 0.851
"877" -0.14 0.771
"878" -0.71 0.819
"879" 1.773 0.662
"880" -0.932 0.782
"881" 0.52 0.729
"882" -0.598 0.834
"883" -0.933 0.777
"884" 0.263 0.737
"885" -0.686 0.83
"886" -0.129 0.949
"887" -0.952 0.778
"888" -0.411 0.898
"889" -0.263 0.752
"890" 1.159 0.789
"891" -0.829 0.806
"892" -0.704 0.827
"893" 0.083 0.802
"894" 0.016 0.633
"895" 1.587 0.667
"896" -0.65 0.836
"897" -0.569 0.854
"898" -0.037 0.782
"899" 0.729 0.787
"900" -0.609 0.83
"901" 0.1 0.823
"902" -0.885 0.786
"903" -0.598 0.694
"904" 1.022 0.794
"905" 0.005 0.813
"906" 0.679 0.725
"907" -0.467 0.732
"908" -0.212 0.784
"909" 0.896 0.637
"910" -0.516 0.723
"911" -1.088 0.747
"912" 1.968 0.674
"913" -1.027 0.768
"914" -0.487 0.712
"915" -0.67 0.826
"916" -1.251 0.72
"917" 0.6 0.765
"918" 1.289 0.601
"919" -0.706 0.817
"920" 1.478 0.732
"921" -0.12 0.77
"922" -0.426 0.871
"923" 0.648 0.915
"924" 0.037 0.802
"925" -0.309 0.742
"926" 1.3 0.622
"927" 1.544 0.723
"928" 0.648 0.82
"929" -0.777 0.807
"930" -1.299 0.724
"931" -0.75 0.812
"932" -0.023 0.796
"933" -0.118 0.775
"934" 1.55 0.617
"935" -0.949 0.769
"936" -0.481 0.724
"937" -0.965 0.771
"938" 0.356 0.88
"939" -0.194 0.773
"940" -0.05 0.687
"941" -0.808 0.815
"942" -0.548 0.864
"943" -0.567 0.844
"944" -0.983 0.781
"945" 2.385 0.655
"946" -1.003 0.768
"947" -1.141 0.751
"948" -0.571 0.859
"949" 0.155 0.842
"950" -0.252 0.752
"951" 0.937 0.689
"952" -0.765 0.825
"953" -0.176 0.663
"954" 0.101 0.839
"955" 0.107 0.826
"956" 1.78 0.669
"957" 0.238 0.843
"958" 0.234 0.854
"959" 0.826 0.583
"960" -0.971 0.782
"961" -0.308 0.758
"962" -1.036 0.761
"963" -1.131 0.743
"964" -0.226 0.923
"965" -0.944 0.778
"966" 1.055 0.791
"967" -0.89 0.79
"968" -0.222 0.756
"969" 0.09 0.822
"970" -0.481 0.871
"971" -0.027 0.797
"972" -0.177 0.766
"973" -1.169 0.731
"974" -0.974 0.773
"975" -0.509 0.868
"976" -0.29 0.647
"977" -0.237 0.753
"978" 0.444 0.785
"979" -0.814 0.81
"980" -0.823 0.809
"981" 1.81 0.715
"982" 0.053 0.693
"983" -1.059 0.749
"984" -0.827 0.811
"985" -0.102 0.784
"986" -0.27 0.669
"987" 0.266 0.721
"988" 0.904 0.744
"989" -0.981 0.776
"990" 0.466 0.76
"991" 1.242 0.71
"992" -0.858 0.802
"993" -0.585 0.837
"994" -0.829 0.796
"995" 0.808 0.661
"996" -0.997 0.771
"997" 0.783 0.842
"998" 1.646 0.757
"999" -0.253 0.758
"1000" -0.901 0.788
"1001" 0.075 0.837
"1002" 0.11 0.84
"1003" 0.258 0.761
"1004" -0.69 0.826
"1005" -0.077 0.682
"1006" 0.854 0.715
"1007" -0.417 0.881
"1008" 0.513 0.763
"1009" 0.724 0.845
"1010" 0.988 0.796
"1011" -0.523 0.852
"1012" -0.636 0.84
"1013" 0.315 0.748
"1014" 0.618 0.788
"1015" 1.437 0.727
"1016" 0.749 0.665
"1017" -0.267 0.764
"1018" 0.041 0.818
"1019" -0.407 0.738
"1020" -0.976 0.764
"1021" 1.658 0.634
"1022" -0.498 0.852
"1023" -1.014 0.759
"1024" -1.029 0.766
"1025" -0.502 0.875
"1026" 0.778 0.842
"1027" -0.593 0.849
"1028" -1.169 0.74
"1029" -0.362 0.898
"1030" 2.239 0.708
"1031" -1.15 0.741
"1032" -0.206 0.656
"1033" 0.148 0.724
"1034" -0.128 0.76
"1035" -1.025 0.77
"1036" -1.197 0.734
"1037" 0.032 0.801
"1038" -0.157 0.781
"1039" -0.33 0.917
"1040" -0.609 0.842
"1041" -0.936 0.78
"1042" -1.105 0.756
"1043" 1.505 0.8
"1044" -0.769 0.798
"1045" -0.989 0.768
"1046" -0.393 0.897
"1047" -0.024 0.802
"1048" -0.131 0.789
"1049" 1.221 0.76
"1050" -0.759 0.82
"1051" -1.105 0.741
"1052" -0.872 0.792
"1053" 2.53 0.65
"1054" 0.864 0.817
"1055" 0.546 0.755
"1056" -1.066 0.752
"1057" -0.316 0.758
"1058" -0.695 0.697
"1059" -1.067 0.748
"1060" -0.179 0.754
"1061" -0.969 0.779
"1062" 0.948 0.836
"1063" 1.803 0.699
"1064" 1.138 0.686
"1065" -0.761 0.818
"1066" -1.207 0.734
"1067" -0.543 0.865
"1068" -0.891 0.797
"1069" 1.63 0.646
"1070" -0.9 0.775
"1071" -1.483 0.685
"1072" 0.294 0.852
"1073" -0.993 0.779
"1074" 0.449 0.678
"1075" -1.102 0.75
"1076" -0.905 0.788
"1077" 0.889 0.839
"1078" 0.596 0.68
"1079" -0.112 0.955
"1080" -0.621 0.836
"1081" -1.112 0.748
"1082" -0.454 0.881
"1083" -0.099 0.68
"1084" -0.728 0.82
"1085" -0.517 0.701
"1086" -0.766 0.812
"1087" 0.219 0.712
"1088" 0.527 0.689
"1089" 0.114 0.821
"1090" -0.172 0.783
"1091" -1.1 0.758
"1092" 1.291 0.68
"1093" -0.904 0.79
"1094" -0.779 0.811
"1095" -1.033 0.766
"1096" 1.667 0.666
"1097" 0.757 0.666
"1098" -0.032 0.688
"1099" -0.719 0.813
"1100" -0.071 0.673
"1101" 1.865 0.693
"1102" -0.233 0.765
"1103" -0.277 0.743
"1104" -0.752 0.799
"1105" -0.093 0.792
"1106" 1.108 0.694
"1107" -0.002 0.7
"1108" -0.375 0.652
"1109" -0.578 0.85
"1110" -0.189 0.761
"1111" -0.854 0.79
"1112" 0.095 0.816
"1113" 1.717 0.721
"1114" 0.282 0.727
"1115" -0.85 0.789
"1116" -0.803 0.817
"1117" -1.02 0.765
"1118" 2.533 0.626
"1119" -0.497 0.716
"1120" -0.459 0.727
"1121" 1.974 0.713
"1122" -1.054 0.755
"1123" -0.219 0.771
"1124" 0.403 0.858
"1125" -1.152 0.743
"1126" -1.072 0.759
"1127" -0.179 0.762
"1128" -1.038 0.773
"1129" -0.905 0.782
"1130" -0.38 0.637
"1131" -1.081 0.757
"1132" 0.176 0.812
"1133" 1.365 0.716
"1134" 0.929 0.701
"1135" 0.558 0.638
"1136" -0.589 0.83
"1137" 0.716 0.711
"1138" -0.423 0.717
"1139" 1.25 0.715
"1140" 0.226 0.656
"1141" 0.763 0.655
"1142" -0.453 0.726
"1143" -0.909 0.783
"1144" -0.339 0.888
"1145" -0.739 0.823
"1146" -0.129 0.673
"1147" -1.349 0.706
"1148" -0.955 0.775
"1149" 1.528 0.634
"1150" -0.112 0.689
"1151" -1.104 0.76
"1152" -0.587 0.837
