"est" "sem"
"344" 2.146 0.657
"345" 0.184 0.723
"346" -0.324 0.74
"347" -0.172 0.782
"348" 0.585 0.771
"349" -1.111 0.746
"350" 0.167 0.801
"351" 0.394 0.894
"352" 1.999 0.717
"353" -1.263 0.719
"354" -0.609 0.848
"355" -1.008 0.772
"356" 1.803 0.732
"357" -1.08 0.759
"358" -0.729 0.831
"359" -0.525 0.714
"360" 0.925 0.719
"361" 0.146 0.731
"362" -0.795 0.818
"363" 0.949 0.798
"364" 0.97 0.571
"365" -0.301 0.91
"366" -0.66 0.835
"367" 2.074 0.659
"368" 0.332 0.763
"369" -1 0.647
"370" 0.334 0.754
"371" -0.699 0.837
"372" 1.005 0.789
"373" 0.315 0.819
"374" -0.786 0.809
"375" 0.587 0.775
"376" 0.052 0.705
"377" 2.313 0.684
"378" -0.367 0.748
"379" -0.816 0.811
"380" 2.015 0.642
"381" -0.837 0.67
"382" -0.624 0.853
"383" -1.431 0.697
"384" -1.028 0.761
"385" 0.723 0.637
"386" 0.544 0.62
"387" -1.278 0.72
"388" 1.416 0.659
"389" -0.833 0.803
"390" 0.485 0.767
"391" -0.451 0.736
"392" -0.08 0.685
"393" 1.652 0.712
"394" -0.062 0.818
"395" -0.838 0.787
"396" -0.679 0.844
"397" -1.133 0.747
"398" -0.724 0.819
"399" 0.007 0.834
"400" 0.317 0.718
"401" -0.794 0.678
"402" -0.296 0.919
"403" 0.652 0.724
"404" -0.985 0.778
"405" -1.224 0.735
"406" -0.337 0.899
"407" -1.163 0.742
"408" -0.734 0.813
"409" 1.07 0.712
"410" -1.013 0.772
"411" 1.309 0.662
"412" 1.217 0.673
"413" -0.266 0.771
"414" -0.655 0.832
"415" -0.772 0.796
"416" 1.355 0.642
"417" -0.799 0.801
"418" 0.72 0.695
"419" -1.129 0.75
"420" 0.036 0.836
"421" -0.453 0.716
"422" -0.683 0.828
"423" 2.177 0.736
"424" -0.985 0.775
"425" 0.324 0.769
"426" -0.765 0.817
"427" 1.083 0.672
"428" 2.195 0.644
"429" -0.925 0.794
"430" -0.641 0.84
"431" 0.312 0.866
"432" -0.771 0.818
"433" -1.065 0.753
"434" -1.294 0.717
"435" 1.471 0.736
"436" 0.776 0.627
"437" -0.829 0.674
"438" -0.919 0.792
"439" 0.193 0.851
"440" -0.824 0.81
"441" -1.06 0.759
"442" 1.261 0.759
"443" -0.065 0.781
"444" 1.857 0.606
"445" -0.486 0.728
"446" 0.496 0.782
"447" -1.076 0.754
"448" -0.651 0.702
"449" 0.055 0.815
"450" -0.498 0.874
"451" -1.143 0.74
"452" 0.231 0.818
"453" 2.364 0.665
"454" -1.497 0.687
"455" -0.02 0.616
"456" -0.752 0.822
"457" -0.116 0.774
"458" -0.982 0.779
"459" 0.481 0.738
"460" 0.882 0.672
"461" -0.837 0.808
"462" -1.277 0.724
"463" -0.866 0.796
"464" 1.361 0.7
"465" -0.84 0.802
"466" 0.077 0.695
"467" -1.251 0.732
"468" -0.331 0.743
"469" -0.93 0.777
"470" -0.253 0.917
"471" 1.032 0.798
"472" -0.75 0.683
"473" 0.962 0.69
"474" -0.794 0.678
"475" -0.663 0.837
"476" -0.944 0.786
"477" -1.087 0.762
"478" -0.065 0.804
"479" -0.98 0.772
"480" -1.158 0.741
"481" -0.483 0.881
"482" 1.764 0.7
"483" 1 0.671
"484" 0.255 0.847
"485" -0.156 0.787
"486" -0.159 0.94
"487" -0.318 0.654
"488" 1.676 0.721
"489" -1.048 0.766
"490" -0.55 0.857
"491" 0.515 0.726
"492" -0.76 0.82
"493" 1.696 0.753
"494" -0.202 0.768
"495" -1.182 0.729
"496" 0.932 0.836
"497" -0.157 0.772
"498" -0.89 0.787
"499" -1.118 0.747
"500" 0.517 0.62
"501" 2.586 0.669
"502" 0.456 0.667
"503" 0.509 0.729
"504" -0.537 0.849
"505" -0.62 0.841
"506" -0.654 0.844
"507" -1.158 0.736
"508" -0.681 0.841
"509" 0.391 0.689
"510" 0.062 0.633
"511" -0.888 0.799
"512" -0.754 0.828
"513" -0.037 0.706
"514" 1.135 0.692
"515" -0.748 0.817
"516" 0.412 0.748
"517" -0.694 0.834
"518" 0.247 0.711
"519" -1.151 0.738
"520" 1.945 0.673
"521" -1.024 0.757
"522" 0.06 0.796
"523" -0.061 0.79
"524" -0.778 0.816
"525" -0.696 0.837
"526" -1.306 0.716
"527" 2.017 0.678
"528" 0.565 0.691
"529" 1.761 0.676
"530" -0.967 0.774
"531" -0.949 0.782
"532" 0.778 0.745
"533" 0.697 0.697
"534" -0.825 0.811
"535" -0.228 0.764
"536" 1.011 0.691
"537" 1.805 0.62
"538" -0.648 0.833
"539" 1.46 0.641
"540" -0.823 0.811
"541" -0.072 0.798
"542" 0.19 0.815
"543" 0.293 0.718
"544" -0.678 0.848
"545" -0.117 0.779
"546" 0.954 0.802
"547" -0.025 0.699
"548" -0.596 0.833
"549" -0.343 0.757
"550" 1.756 0.731
"551" -0.625 0.836
"552" -0.974 0.773
"553" 1.961 0.734
"554" 0.12 0.828
"555" -1.26 0.727
"556" -1.265 0.726
"557" 0.705 0.718
"558" 1.979 0.644
"559" -0.929 0.783
"560" -0.911 0.784
"561" -1.294 0.722
"562" -1.086 0.758
"563" 0.561 0.664
"564" 0.047 0.801
"565" -0.791 0.685
"566" -0.245 0.781
"567" 1.661 0.69
"568" -0.214 0.922
"569" -0.411 0.898
"570" -1.049 0.762
"571" -0.786 0.815
"572" -0.582 0.865
"573" 1.233 0.747
"574" -0.39 0.882
"575" -0.226 0.774
"576" -0.969 0.78
"577" -0.557 0.85
"578" -0.861 0.791
"579" 0.621 0.811
"580" -0.918 0.801
"581" -0.159 0.663
"582" -1.299 0.717
"583" 1.597 0.697
"584" -0.215 0.755
"585" 1.878 0.628
"586" 1.99 0.745
"587" -0.937 0.778
"588" 0.711 0.609
"589" -0.019 0.783
"590" 0.603 0.766
"591" 2.282 0.688
"592" -1.473 0.69
"593" -1.035 0.769
"594" 0.007 0.827
"595" -0.786 0.809
"596" 0.701 0.754
"597" 1.088 0.684
"598" 0.147 0.723
"599" 1.386 0.829
"600" 0.042 0.806
"601" -0.887 0.803
"602" 0.521 0.691
"603" 0.699 0.654
"604" -0.601 0.844
"605" -0.157 0.944
"606" 0.337 0.65
"607" -1.245 0.724
"608" 1.842 0.631
"609" 0.751 0.665
"610" 0.107 0.725
"611" 1.546 0.707
"612" -0.789 0.803
"613" 0.337 0.688
"614" 2.188 0.667
"615" -0.69 0.826
"616" -1.028 0.765
"617" -0.421 0.868
"618" 0.508 0.62
"619" 0.275 0.643
"620" -0.716 0.822
"621" -0.684 0.837
"622" -0.87 0.801
"623" -0.741 0.683
"624" -1.246 0.724
"625" 0.069 0.728
"626" 1.175 0.797
"627" -0.908 0.782
"628" -0.393 0.889
"629" -0.345 0.895
"630" 1.746 0.702
"631" -0.735 0.827
"632" 0.369 0.878
"633" -0.734 0.811
"634" -0.838 0.803
"635" -0.08 0.685
"636" -1.163 0.746
"637" -0.976 0.649
"638" 0.694 0.701
"639" -0.645 0.833
"640" 0.148 0.713
"641" 0.751 0.577
"642" 2.463 0.653
"643" -1.072 0.764
"644" 1.171 0.73
"645" 1.685 0.728
"646" -0.7 0.824
"647" -0.794 0.82
"648" 1.356 0.784
"649" 0.719 0.788
"650" 1.052 0.852
"651" 1.328 0.634
"652" -0.056 0.81
"653" -0.909 0.789
"654" -0.679 0.82
"655" -0.908 0.78
"656" 1.318 0.754
"657" -0.794 0.682
"658" -0.761 0.818
"659" 1.191 0.633
"660" -0.997 0.777
"661" 1.067 0.654
"662" -0.833 0.799
"663" -1.436 0.695
"664" -0.536 0.872
"665" -0.871 0.67
"666" -0.265 0.742
"667" 0.302 0.87
"668" -0.736 0.817
"669" 1.337 0.755
"670" -0.446 0.723
"671" 0.986 0.679
"672" 1.654 0.705
"673" 1.659 0.682
"674" -0.713 0.689
"675" -0.714 0.689
"676" 0.805 0.679
"677" -0.2 0.768
"678" 0.113 0.702
"679" -0.348 0.749
"680" -0.306 0.761
"681" -0.693 0.828
"682" 2.321 0.66
"683" 0.037 0.686
"684" -0.014 0.825
"685" 0.699 0.787
"686" 0.433 0.91
"687" -0.491 0.719
"688" -0.596 0.7
"689" 1.934 0.733
"690" -0.834 0.803
"691" -0.738 0.813
"692" -0.405 0.744
"693" -0.864 0.793
"694" 0.662 0.735
"695" 0.231 0.675
"696" -1.166 0.735
"697" -0.92 0.778
"698" 1.422 0.713
"699" 0.733 0.678
"700" -0.558 0.857
"701" -1.391 0.703
"702" 1.396 0.731
"703" -0.884 0.782
"704" -0.33 0.901
"705" 0.388 0.863
"706" -1.104 0.748
"707" -0.028 0.812
"708" 1.644 0.684
"709" 0.681 0.723
"710" -0.861 0.806
"711" -1.159 0.74
"712" -0.934 0.786
"713" 0.018 0.823
"714" 1.003 0.677
"715" -0.95 0.778
"716" -1.048 0.759
"717" 0.587 0.62
"718" -0.336 0.886
"719" -0.893 0.78
"720" 0.43 0.696
"721" 0.894 0.618
"722" -0.073 0.69
"723" -0.606 0.857
"724" -1.261 0.728
"725" -0.852 0.798
"726" -0.56 0.725
"727" 1.92 0.671
"728" -0.746 0.826
"729" -1.118 0.752
"730" -1.264 0.723
"731" 0.505 0.754
"732" -0.852 0.799
"733" 1.63 0.615
"734" -0.538 0.865
"735" -0.909 0.799
"736" 0.546 0.768
"737" -0.265 0.763
"738" -0.825 0.805
"739" -1.05 0.765
"740" -1.276 0.727
"741" -0.672 0.697
"742" 0.435 0.753
"743" -0.978 0.779
"744" -0.921 0.792
"745" -0.859 0.791
"746" -0.834 0.809
"747" 0.162 0.706
"748" 0.682 0.716
"749" -1.021 0.776
"750" 1.162 0.76
"751" 0.84 0.656
"752" 1.139 0.735
"753" -0.787 0.817
"754" -0.986 0.769
"755" -0.351 0.758
"756" -0.682 0.829
"757" -1.065 0.76
"758" -0.805 0.802
"759" -0.929 0.789
"760" 0.199 0.739
"761" 0.429 0.778
"762" 2.071 0.681
"763" -1.159 0.739
"764" -1.036 0.761
"765" -0.379 0.743
"766" 0.988 0.683
"767" -1.159 0.737
"768" 0.748 0.803
"769" 1.608 0.704
"770" 1.118 0.701
"771" -0.878 0.779
"772" -0.4 0.733
"773" -1.03 0.769
"774" 0.242 0.599
"775" -0.609 0.842
"776" -0.267 0.761
"777" -0.999 0.773
"778" 0.948 0.684
"779" -1.206 0.734
"780" 1.506 0.726
"781" -1.367 0.705
"782" -0.771 0.816
"783" -0.964 0.773
"784" -0.064 0.805
"785" 1.04 0.761
"786" -0.203 0.773
"787" 0.623 0.714
"788" -0.224 0.782
"789" 1.054 0.68
"790" -1.112 0.744
"791" 0.105 0.838
"792" -0.455 0.741
"793" 1.412 0.893
"794" -0.476 0.732
"795" 2.191 0.638
"796" 0.083 0.639
"797" 0 0.794
"798" -0.261 0.649
"799" 0.925 0.847
"800" 0.935 0.778
"801" 2.264 0.724
"802" -1.167 0.735
"803" 0.493 0.751
"804" 1.606 0.737
"805" 1.929 0.738
"806" -0.358 0.913
"807" -0.906 0.774
"808" 0.621 0.793
"809" 0.791 0.651
"810" -0.033 0.985
"811" -1.155 0.743
"812" -0.622 0.701
"813" -0.453 0.862
"814" -0.845 0.801
"815" -1.31 0.713
"816" 0.315 0.715
"817" 0.302 0.77
"818" -0.844 0.807
"819" -1.211 0.736
"820" 0.426 0.781
"821" -0.627 0.849
"822" -0.902 0.779
"823" 1.672 0.698
"824" -0.902 0.798
"825" 0.653 0.678
"826" -0.049 0.694
"827" -1.09 0.757
"828" 1.778 0.697
"829" 1.892 0.57
"830" -0.303 0.754
"831" -0.508 0.854
"832" -1.128 0.751
"833" -0.344 0.755
"834" -1.095 0.75
"835" -1.154 0.748
"836" -0.584 0.851
"837" 2.279 0.664
"838" 0.06 0.815
"839" 1.115 0.702
"840" 0.603 0.605
"841" -1.089 0.747
"842" 0.011 0.628
"843" -0.893 0.79
"844" 0.998 0.746
"845" 0.228 0.716
"846" 0.654 0.735
"847" 1.126 0.709
"848" -0.49 0.725
"849" -0.292 0.753
"850" 1.794 0.779
"851" 0.073 0.81
"852" 1.551 0.735
"853" -0.552 0.714
"854" -0.415 0.723
"855" 1.522 0.604
"856" -1.077 0.752
"857" -0.978 0.778
"858" -0.134 0.692
"859" -0.42 0.745
"860" -0.706 0.839
"861" 0.244 0.847
"862" -0.735 0.827
"863" 0.934 0.749
"864" 0.985 0.836
"865" 1.235 0.739
"866" 1.675 0.644
"867" 1.113 0.787
"868" -1.319 0.713
"869" 0.333 0.671
"870" 1.278 0.731
"871" 0.077 0.63
"872" -0.572 0.705
"873" 0.058 0.71
"874" 1.763 0.708
"875" 0.076 0.713
"876" 0.332 0.771
"877" 1.952 0.682
"878" -1.009 0.767
"879" -0.82 0.798
"880" -0.888 0.791
"881" 1.332 0.757
"882" 0.495 0.689
"883" 1.53 0.758
"884" -0.438 0.642
"885" 0.749 0.731
"886" -0.653 0.826
"887" -0.312 0.731
"888" 1.952 0.708
"889" -0.653 0.828
"890" -1.178 0.745
"891" 0.792 0.601
"892" 1.626 0.736
"893" -0.217 0.755
"894" -0.823 0.804
"895" -0.29 0.749
"896" -0.652 0.821
"897" 1.501 0.798
"898" -1.015 0.644
"899" 1.611 0.661
"900" -0.913 0.793
"901" 0.307 0.845
"902" 1.346 0.667
"903" 0.249 0.656
"904" -0.249 0.746
"905" -1.525 0.68
"906" 1.369 0.787
"907" 0.534 0.702
"908" -0.994 0.769
"909" -0.686 0.824
"910" 0.175 0.71
"911" -0.836 0.661
"912" -0.807 0.817
"913" -0.606 0.858
"914" -0.427 0.731
"915" -1.031 0.767
"916" -1.31 0.714
"917" -0.57 0.834
"918" -0.166 0.673
"919" -0.703 0.81
"920" 1.04 0.696
"921" -1.101 0.757
"922" -1.016 0.766
"923" -0.454 0.743
"924" -0.687 0.696
"925" 1.278 0.745
"926" 1.008 0.605
"927" -0.872 0.785
"928" 1.382 0.639
"929" -0.33 0.645
"930" -0.548 0.861
"931" -1.044 0.762
"932" 1.755 0.682
"933" -0.298 0.662
"934" -0.457 0.725
"935" -0.35 0.726
"936" 1.242 0.684
"937" -0.865 0.801
"938" -0.572 0.836
"939" 0.019 0.619
"940" 0.982 0.788
"941" 0.514 0.768
"942" -1.137 0.752
"943" 1.985 0.694
"944" -0.46 0.722
"945" 0.826 0.665
"946" 1.251 0.783
"947" -0.741 0.822
"948" 1.749 0.689
"949" -0.598 0.714
"950" -1.201 0.737
"951" 1.887 0.69
"952" -0.628 0.855
"953" -0.142 0.796
"954" 1.099 0.646
"955" 0.334 0.877
"956" -1.36 0.707
"957" -1.288 0.725
"958" 0.344 0.844
"959" -0.554 0.86
"960" -0.136 0.78
"961" 1.055 0.791
"962" -0.366 0.659
"963" 1.783 0.697
"964" -1.09 0.745
"965" -0.948 0.781
"966" 0.26 0.739
"967" -0.947 0.781
"968" -0.831 0.802
"969" 0.866 0.791
"970" -0.685 0.827
"971" -0.893 0.786
"972" 1.351 0.587
"973" 2.186 0.673
"974" -1.218 0.733
"975" -0.704 0.812
"976" 1.464 0.688
"977" -0.595 0.701
"978" 0.935 0.696
"979" 1.686 0.668
"980" 1.949 0.749
"981" 0.824 0.823
"982" -0.674 0.821
"983" 0.365 0.749
"984" -0.185 0.776
"985" -0.633 0.846
"986" 0.579 0.768
"987" -1.137 0.747
"988" 0.546 0.682
"989" -0.418 0.645
"990" -1.121 0.752
"991" 1.307 0.657
"992" -0.506 0.863
"993" -0.293 0.78
"994" 1.426 0.726
"995" 1.465 0.699
"996" 0.821 0.704
"997" -0.904 0.783
"998" -0.434 0.885
"999" -0.146 0.765
"1000" -0.038 0.807
"1001" -0.85 0.8
"1002" 1.235 0.628
"1003" -1.119 0.75
"1004" 0.957 0.844
"1005" -1.036 0.765
"1006" 0.02 0.814
"1007" -1.108 0.75
"1008" -0.274 0.776
"1009" -0.113 0.783
"1010" 1.127 0.672
"1011" -0.621 0.687
"1012" -0.955 0.777
"1013" -0.907 0.779
"1014" -0.807 0.801
"1015" -1.155 0.745
"1016" -0.844 0.798
"1017" -0.341 0.764
"1018" 0.245 0.727
"1019" 0.61 0.818
"1020" 1.067 0.683
"1021" 1.599 0.675
"1022" -0.157 0.674
"1023" 0.681 0.768
"1024" -0.236 0.929
"1025" -0.48 0.728
"1026" -1.179 0.741
"1027" -0.219 0.764
"1028" 0.875 0.683
"1029" -0.816 0.807
"1030" 1.889 0.725
"1031" -0.717 0.823
"1032" 1.772 0.724
"1033" -0.074 0.793
"1034" -0.789 0.68
"1035" -0.744 0.686
"1036" -1.185 0.739
"1037" 0.789 0.926
"1038" 1.453 0.768
"1039" -1.038 0.76
"1040" 1.592 0.758
"1041" 1.29 0.735
"1042" -0.801 0.671
"1043" -0.832 0.799
"1044" -1.018 0.763
"1045" -0.114 0.781
"1046" -1.081 0.767
"1047" 0.872 0.676
"1048" 1.976 0.692
"1049" -0.908 0.786
"1050" -0.009 0.806
"1051" -0.888 0.793
"1052" 0.558 0.725
"1053" -0.658 0.842
"1054" -1.008 0.775
"1055" -0.905 0.661
"1056" 1.132 0.649
"1057" -0.973 0.775
"1058" 0.372 0.607
"1059" 2.49 0.621
"1060" 0.377 0.745
"1061" 2.09 0.65
"1062" 0.914 0.714
"1063" -0.563 0.839
"1064" -1.115 0.752
"1065" -0.361 0.739
"1066" -0.761 0.815
"1067" 0.174 0.701
"1068" -0.249 0.76
"1069" -1.139 0.75
"1070" 0.584 0.766
"1071" -0.93 0.774
"1072" -0.366 0.9
"1073" 0.125 0.727
"1074" -0.734 0.818
"1075" -1.012 0.763
"1076" -0.626 0.832
"1077" -0.652 0.833
"1078" -0.765 0.81
"1079" -0.535 0.866
"1080" -0.644 0.833
"1081" -0.786 0.807
"1082" -0.092 0.776
"1083" -0.611 0.833
"1084" -0.17 0.786
"1085" -1.082 0.753
"1086" 1.289 0.799
"1087" 0.313 0.867
"1088" 1.334 0.752
"1089" 0.337 0.88
"1090" -0.747 0.812
"1091" 2.372 0.645
"1092" 1.643 0.729
"1093" -0.66 0.707
"1094" 0.578 0.712
"1095" -0.963 0.779
"1096" 1.312 0.698
"1097" -1.413 0.699
"1098" 0.334 0.647
"1099" -1.143 0.741
"1100" -0.851 0.673
"1101" 1.146 0.755
"1102" -0.543 0.851
"1103" -0.357 0.757
"1104" -0.809 0.809
"1105" 0.142 0.796
"1106" -0.481 0.882
"1107" -0.518 0.874
"1108" -0.793 0.797
"1109" 1.449 0.749
"1110" 0.417 0.751
"1111" 1.944 0.662
"1112" -0.957 0.781
"1113" 0.901 0.73
"1114" -0.93 0.777
"1115" 0.6 0.619
"1116" -0.071 0.785
"1117" -0.104 0.779
"1118" -0.572 0.844
"1119" 0.526 0.682
"1120" -0.221 0.664
"1121" 0.431 0.869
"1122" -1.26 0.721
"1123" 1.147 0.733
"1124" -0.002 0.79
"1125" 1.563 0.701
"1126" 1.295 0.759
"1127" 0.435 0.618
"1128" -0.273 0.905
"1129" -1.14 0.746
"1130" 0.873 0.607
"1131" 0.429 0.601
"1132" -0.526 0.864
"1133" -0.336 0.737
"1134" 1.365 0.749
"1135" -0.007 0.698
"1136" 0.725 0.731
"1137" -1.137 0.749
"1138" -0.755 0.806
"1139" -0.737 0.813
"1140" -0.829 0.806
"1141" -0.844 0.798
"1142" -1.009 0.771
"1143" -0.189 0.589
"1144" 2.445 0.683
"1145" -0.377 0.726
"1146" 0.31 0.746
"1147" 1.271 0.677
"1148" 0.396 0.651
"1149" -0.695 0.829
"1150" -1.135 0.747
"1151" 0.607 0.792
"1152" -1.035 0.77
"1153" 0.146 0.718
