"est" "sem"
"115" -0.345 0.747
"116" -0.983 0.776
"117" 1.624 0.789
"118" -0.88 0.784
"119" -1.023 0.762
"120" -0.021 0.677
"121" -0.633 0.7
"122" -0.721 0.824
"123" 0.005 0.8
"124" 1.022 0.633
"125" 1.733 0.693
"126" 1.128 0.657
"127" 0.301 0.677
"128" 1.376 0.755
"129" -0.737 0.833
"130" -0.927 0.777
"131" 1.174 0.726
"132" -0.141 0.945
"133" -0.445 0.88
"134" 0.36 0.666
"135" -0.603 0.851
"136" -0.76 0.819
"137" -0.898 0.786
"138" -0.388 0.728
"139" -0.448 0.726
"140" -0.488 0.719
"141" 0.655 0.799
"142" 0.79 0.842
"143" -0.104 0.773
"144" -0.615 0.853
"145" -0.803 0.812
"146" -1.004 0.776
"147" -0.711 0.822
"148" 0.036 0.699
"149" -0.826 0.795
"150" 1.194 0.667
"151" 1.093 0.706
"152" 1.631 0.729
"153" -0.792 0.798
"154" -0.519 0.864
"155" 0.641 0.712
"156" -0.984 0.765
"157" -0.651 0.696
"158" 1.925 0.638
"159" -0.969 0.776
"160" -1.077 0.755
"161" -0.971 0.77
"162" 1.075 0.633
"163" 0.064 0.704
"164" -1.269 0.727
"165" 1.266 0.789
"166" -1.047 0.767
"167" -0.888 0.793
"168" -0.012 0.802
"169" 0.85 0.828
"170" -0.204 0.652
"171" -1.07 0.756
"172" -0.839 0.798
"173" -0.686 0.826
"174" -0.417 0.74
"175" 1.386 0.727
"176" 1.651 0.712
"177" 0.379 0.886
"178" -0.559 0.705
"179" -1.194 0.739
"180" -1.228 0.732
"181" 0.075 0.809
"182" -1.011 0.768
"183" 1.362 0.746
"184" -0.409 0.907
"185" 0.907 0.676
"186" -0.671 0.84
"187" 0.76 0.802
"188" 0.73 0.827
"189" 0.149 0.841
"190" 1.082 0.789
"191" -0.852 0.799
"192" 1.273 0.687
"193" 0.173 0.831
"194" -0.719 0.823
"195" 0.673 0.719
"196" -1.198 0.728
"197" 1.87 0.711
"198" -0.898 0.787
"199" -1.175 0.737
"200" 1.387 0.751
"201" -0.616 0.855
"202" 0.481 0.756
"203" -0.178 0.772
"204" -0.92 0.789
"205" -1.13 0.75
"206" 0.028 0.799
"207" 1.513 0.701
"208" -0.846 0.798
"209" -0.997 0.778
"210" 1.029 0.765
"211" -0.863 0.798
"212" -0.092 0.796
"213" -0.769 0.806
"214" -0.513 0.867
"215" -0.241 0.773
"216" -0.74 0.82
"217" 0.798 0.615
"218" 1.646 0.725
"219" 0.95 0.736
"220" -1.218 0.729
"221" -1.184 0.735
"222" -1.229 0.728
"223" -0.068 0.789
"224" -0.793 0.814
"225" 0.443 0.781
"226" 1.132 0.737
"227" -0.814 0.807
"228" 1.116 0.696
"229" -0.858 0.791
"230" -0.523 0.866
"231" -0.95 0.78
"232" 1.196 0.699
"233" -1.019 0.761
"234" -0.218 0.767
"235" 2.223 0.677
"236" -0.29 0.758
"237" -0.94 0.781
"238" -0.03 0.807
"239" 1.008 0.638
"240" 1.222 0.787
"241" 1.117 0.789
"242" 0.129 0.72
"243" -1.132 0.743
"244" 1.023 0.64
"245" -0.633 0.701
"246" -0.519 0.708
"247" -1.005 0.771
"248" 1.118 0.735
"249" 1.107 0.788
"250" 0.935 0.761
"251" 1.31 0.733
"252" 0.109 0.826
"253" 1.776 0.68
"254" 1.101 0.726
"255" 0.332 0.876
"256" -1.257 0.718
"257" -0.71 0.823
"258" 1.495 0.648
"259" -0.811 0.814
"260" -1.028 0.759
"261" 1.274 0.7
"262" 1.162 0.705
"263" -1.097 0.748
"264" 0.164 0.836
"265" 0.752 0.843
"266" -0.383 0.9
"267" 0.289 0.729
"268" 1.125 0.698
"269" -0.696 0.687
"270" 0.523 0.786
"271" 0.039 0.797
"272" -0.865 0.806
"273" -0.574 0.716
"274" 1.152 0.673
"275" 0.612 0.724
"276" -0.431 0.74
"277" 0.187 0.806
"278" -0.594 0.848
"279" 1.417 0.802
"280" -1.005 0.767
"281" -1.01 0.766
"282" 1.32 0.716
"283" 1.756 0.677
"284" 0.08 0.816
"285" -0.256 0.741
"286" 0.708 0.846
"287" -1.009 0.76
"288" -0.621 0.7
"289" 1.491 0.72
"290" 0.828 0.677
"291" -0.882 0.791
"292" -0.513 0.859
"293" 0.93 0.743
"294" 1.612 0.697
"295" 0.374 0.762
"296" 1.165 0.798
"297" -1.042 0.762
"298" -0.211 0.663
"299" 0.234 0.845
"300" 0.5 0.783
"301" -0.797 0.815
"302" -1.09 0.751
"303" -0.239 0.756
"304" -0.708 0.825
"305" -1.092 0.75
"306" -0.377 0.743
"307" -1.076 0.751
"308" -0.844 0.789
"309" 1.215 0.782
"310" 0.01 0.819
"311" -1.105 0.742
"312" 1.053 0.755
"313" 0.039 0.828
"314" -0.967 0.766
"315" 0.652 0.655
"316" 0.846 0.659
"317" 0.165 0.837
"318" -1.203 0.733
"319" -1.022 0.758
"320" 1.565 0.676
"321" -0.835 0.801
"322" -0.272 0.913
"323" -0.897 0.787
"324" -0.719 0.838
"325" -0.387 0.746
"326" -0.902 0.794
"327" 1.954 0.701
"328" 2.103 0.636
"329" -0.826 0.796
"330" 0.017 0.692
"331" -0.681 0.835
"332" -0.745 0.684
"333" -0.089 0.772
"334" 2.007 0.684
"335" -0.713 0.821
"336" -0.561 0.858
"337" -0.8 0.812
"338" 0.817 0.84
"339" -1.283 0.717
"340" 0.418 0.91
"341" -0.822 0.793
"342" -0.876 0.793
"343" -0.501 0.724
"344" -0.65 0.827
"345" 0.256 0.655
"346" -0.93 0.784
"347" 1.616 0.687
"348" 1.525 0.663
"349" 0.133 0.829
"350" 0.572 0.689
"351" 1.502 0.744
"352" 1.594 0.666
"353" -0.748 0.816
"354" 0.948 0.76
"355" -1.031 0.763
"356" -0.78 0.815
"357" -0.914 0.779
"358" 1.639 0.688
"359" 0.11 0.698
"360" -0.817 0.811
"361" -1.317 0.716
"362" -0.015 0.685
"363" 1.725 0.712
"364" -0.689 0.834
"365" -1.075 0.752
"366" -0.382 0.747
"367" -0.037 0.799
"368" 1.097 0.79
"369" 0.156 0.831
"370" -0.474 0.722
"371" -0.911 0.787
"372" -0.279 0.65
"373" -0.596 0.857
"374" -1.02 0.762
"375" -0.986 0.779
"376" 0.345 0.742
"377" -0.704 0.828
"378" -0.348 0.747
"379" -1.222 0.724
"380" -0.29 0.753
"381" 1.59 0.76
"382" -0.645 0.852
"383" 1.006 0.691
"384" 1.445 0.724
"385" -1.296 0.721
"386" -0.963 0.781
"387" 0.166 0.731
"388" -1.032 0.77
"389" -0.969 0.769
"390" -0.923 0.785
"391" 2.034 0.681
"392" 0.532 0.784
"393" -0.633 0.834
"394" -0.024 0.793
"395" 0.616 0.912
"396" -1.115 0.747
"397" -0.732 0.825
"398" 0.655 0.622
"399" 0.158 0.831
"400" 1.878 0.8
"401" 1.606 0.709
"402" -1.098 0.756
"403" -0.276 0.74
"404" -1.152 0.741
"405" 0.096 0.832
"406" 1.247 0.787
"407" 0.11 0.827
"408" -0.557 0.862
"409" 1.383 0.729
"410" -0.811 0.798
"411" -1.216 0.724
"412" -0.738 0.808
"413" 0.815 0.636
"414" 1.815 0.679
"415" -0.818 0.809
"416" 0.493 0.669
"417" 1.571 0.663
"418" -0.737 0.821
"419" -0.945 0.768
"420" -0.729 0.824
"421" -0.143 0.77
"422" -0.702 0.824
"423" 1.557 0.705
"424" 0.606 0.802
"425" 1.386 0.747
"426" 1.556 0.662
"427" 0.728 0.724
"428" -0.485 0.718
"429" -0.982 0.779
"430" -1.031 0.762
"431" -0.608 0.702
"432" 1.593 0.684
"433" -0.942 0.772
"434" 0.232 0.825
"435" -0.838 0.792
"436" -1.106 0.746
"437" 1.441 0.71
"438" 0.08 0.803
"439" 2.089 0.661
"440" 1.101 0.789
"441" 0.202 0.71
"442" -1.097 0.752
"443" -1.113 0.753
"444" -0.871 0.793
"445" 0.928 0.622
"446" 0.065 0.621
"447" 0.912 0.844
"448" 0.036 0.801
"449" -0.405 0.728
"450" -0.836 0.808
"451" -0.932 0.782
"452" 1.381 0.763
"453" -0.613 0.697
"454" 1.098 0.696
"455" 1.704 0.694
"456" -0.94 0.776
"457" -0.707 0.824
"458" 1.176 0.793
"459" -0.533 0.717
"460" -0.418 0.73
"461" 0.616 0.636
"462" 0.187 0.825
"463" 0.798 0.822
"464" 1.371 0.739
"465" -0.655 0.699
"466" -0.776 0.8
"467" -0.547 0.707
"468" 1.569 0.679
"469" -1.073 0.757
"470" 1.526 0.704
"471" -0.815 0.806
"472" -0.79 0.808
"473" -0.194 0.783
"474" -0.721 0.819
"475" -1.081 0.752
"476" -0.686 0.831
"477" 0.565 0.695
"478" 0.07 0.831
"479" 0.666 0.786
"480" 1.374 0.755
"481" 0.594 0.696
"482" -0.964 0.771
"483" 0.115 0.73
"484" 1.14 0.765
"485" 1.193 0.699
"486" 1.095 0.697
"487" -0.42 0.875
"488" -0.913 0.786
"489" -0.982 0.771
"490" 0.667 0.647
"491" -0.145 0.766
"492" 0.913 0.837
"493" 1.512 0.751
"494" 1.103 0.756
"495" -0.668 0.84
"496" -0.308 0.743
"497" 1.689 0.706
"498" -0.706 0.681
"499" -1.118 0.739
"500" 1.536 0.661
"501" 0.073 0.811
"502" -1.005 0.767
"503" 1.19 0.653
"504" 0.93 0.779
"505" -0.779 0.816
"506" -1.151 0.739
"507" -0.307 0.751
"508" 0.03 0.792
"509" -0.821 0.811
"510" 0.648 0.63
"511" 1.231 0.755
"512" -0.564 0.848
"513" 1.407 0.811
"514" -0.993 0.774
"515" 1.399 0.784
"516" 0.931 0.762
"517" -1.119 0.75
"518" -0.326 0.744
"519" 1.592 0.712
"520" -0.4 0.746
"521" 0.591 0.57
"522" 0.162 0.723
"523" -0.562 0.845
"524" -0.183 0.774
"525" -1.027 0.763
"526" -0.344 0.725
"527" -0.441 0.734
"528" -0.314 0.9
"529" -1.122 0.742
"530" -0.964 0.78
"531" -0.416 0.745
"532" 1.169 0.787
"533" -0.988 0.777
"534" -0.905 0.784
"535" 0.715 0.733
"536" -0.821 0.8
"537" 1.383 0.65
"538" 1.591 0.677
"539" -0.768 0.816
"540" -1.243 0.731
"541" -0.464 0.716
"542" -0.923 0.777
"543" 0.134 0.729
"544" -0.606 0.849
"545" -0.365 0.914
"546" 0.009 0.818
"547" 1.034 0.774
"548" -1.102 0.751
"549" 1.082 0.769
"550" -0.398 0.886
"551" 0.804 0.819
"552" -1.152 0.744
"553" -0.92 0.777
"554" -1.094 0.755
"555" -0.932 0.774
"556" -1.15 0.741
"557" 0.057 0.688
"558" -0.923 0.776
"559" 1.551 0.716
"560" 1.304 0.756
"561" 0.689 0.727
"562" -0.229 0.766
"563" -0.505 0.876
"564" -0.942 0.776
"565" 0.886 0.837
"566" -0.063 0.779
"567" -1.338 0.713
"568" -0.553 0.862
"569" 1.373 0.727
"570" -0.317 0.751
"571" -1.08 0.749
"572" 0.37 0.746
"573" 0.412 0.677
"574" -1.048 0.756
"575" 1.218 0.73
"576" -0.271 0.748
"577" 0.73 0.826
"578" 1.516 0.704
"579" -0.878 0.791
"580" -0.866 0.793
"581" -0.3 0.751
"582" -1.221 0.728
"583" -1.138 0.749
"584" -0.827 0.799
"585" 1.088 0.694
"586" -0.571 0.859
"587" -1.131 0.749
"588" 0.705 0.702
"589" -1.193 0.727
"590" 0.976 0.648
"591" -0.966 0.781
"592" -0.433 0.877
"593" 1.534 0.723
"594" -0.788 0.678
"595" -0.229 0.925
"596" -1.112 0.748
"597" -0.606 0.834
"598" -0.018 0.991
"599" -0.736 0.827
"600" -0.892 0.791
"601" -0.827 0.664
"602" -0.764 0.807
"603" -0.178 0.784
"604" 1.309 0.752
"605" -0.591 0.855
"606" -1.043 0.761
"607" -0.97 0.783
"608" -0.016 0.819
"609" 0.004 0.799
"610" 0.48 0.773
"611" 1.245 0.754
"612" 1.669 0.738
"613" -0.809 0.814
"614" -0.407 0.73
"615" -0.976 0.771
"616" 0.199 0.831
"617" -1.265 0.72
"618" -0.727 0.823
"619" -0.813 0.812
"620" 1.4 0.671
"621" 0.572 0.782
"622" 0.575 0.771
"623" -0.802 0.812
"624" -0.972 0.774
"625" 0.395 0.757
"626" 1.555 0.719
"627" -0.165 0.777
"628" -0.234 0.758
"629" 0.882 0.744
"630" -0.469 0.717
"631" 1.331 0.731
"632" 0.362 0.778
"633" 0.134 0.633
"634" 0.217 0.85
"635" -0.782 0.804
"636" -0.057 0.69
"637" 1.242 0.754
"638" -0.903 0.786
"639" -0.689 0.819
"640" 0.211 0.735
"641" -0.136 0.782
"642" 0.087 0.708
"643" 1.366 0.637
"644" -1.031 0.763
"645" 0.946 0.695
"646" 1.06 0.723
"647" 0.903 0.657
"648" -0.797 0.802
"649" -0.857 0.793
"650" -0.39 0.744
"651" -1.21 0.735
"652" -1.087 0.754
"653" 0.933 0.799
"654" -0.582 0.697
"655" 1.09 0.7
"656" -0.876 0.805
"657" 0.088 0.72
"658" 0.279 0.861
"659" 0.282 0.71
"660" -1.002 0.768
"661" 0.579 0.767
"662" -0.733 0.824
"663" -0.874 0.805
"664" -0.57 0.7
"665" 0.897 0.684
"666" -0.238 0.761
"667" -0.91 0.783
"668" -0.311 0.745
"669" 1.509 0.712
"670" -0.377 0.731
"671" 0.735 0.845
"672" -0.999 0.764
"673" -0.964 0.781
"674" 0.382 0.895
"675" -0.252 0.773
"676" 1.613 0.685
"677" -1.1 0.754
"678" -0.925 0.776
"679" -1.174 0.737
"680" 0.548 0.686
"681" -1.214 0.73
"682" 0.761 0.737
"683" -1.077 0.758
"684" 1.691 0.705
"685" 0.528 0.778
"686" -0.017 0.819
"687" 0.691 0.775
"688" -0.476 0.719
"689" 1.352 0.687
"690" 0.76 0.789
"691" -0.93 0.776
"692" -0.565 0.854
"693" -0.602 0.702
"694" 1.02 0.793
"695" 0.943 0.741
"696" -0.917 0.78
"697" 0.56 0.789
"698" -0.685 0.826
"699" 0.582 0.688
"700" 0.079 0.577
"701" 1.21 0.594
"702" -0.607 0.851
"703" -0.757 0.814
"704" -0.654 0.836
"705" -1.201 0.73
"706" -0.725 0.809
"707" 0.779 0.66
"708" -1.111 0.752
"709" -0.829 0.805
"710" 0.875 0.667
"711" -0.473 0.723
"712" -1.198 0.728
"713" -0.999 0.767
"714" 1.4 0.634
"715" -0.621 0.851
"716" 0.955 0.778
"717" 0.887 0.72
"718" 1.849 0.673
"719" 0.837 0.665
"720" -1.29 0.718
"721" 0.085 0.808
"722" 1.402 0.749
"723" -1.311 0.71
"724" -0.58 0.703
"725" 0.03 0.828
"726" -0.271 0.78
"727" 1.353 0.747
"728" 1.39 0.724
"729" -0.661 0.85
"730" 0.091 0.82
"731" -0.834 0.802
"732" -0.89 0.801
"733" -0.503 0.863
"734" -0.487 0.87
"735" 1.629 0.685
"736" -0.999 0.777
"737" -1.062 0.763
"738" -0.316 0.907
"739" -0.874 0.658
"740" 0.209 0.729
"741" -0.074 0.794
"742" -0.783 0.804
"743" -0.927 0.786
"744" -0.714 0.839
"745" -0.978 0.768
"746" -0.611 0.841
"747" -1.159 0.736
"748" -0.478 0.721
"749" -0.282 0.756
"750" -0.91 0.785
"751" 0.038 0.784
"752" -1.158 0.733
"753" -0.938 0.779
"754" -1.113 0.749
"755" 1.989 0.674
"756" 1.383 0.669
"757" -0.807 0.801
"758" -0.812 0.8
"759" -0.224 0.78
"760" 1.861 0.601
"761" -0.428 0.718
"762" -0.537 0.854
"763" 1.372 0.728
"764" -0.316 0.908
"765" 0.717 0.734
"766" -0.178 0.663
"767" 0.705 0.834
"768" -0.029 0.696
"769" -0.799 0.673
"770" -1.175 0.746
"771" -1.183 0.738
"772" -1.091 0.748
"773" -1.037 0.759
"774" 1.045 0.703
"775" 1.372 0.706
"776" 1.568 0.768
"777" -0.637 0.852
"778" 0.325 0.729
"779" -0.72 0.822
"780" -0.549 0.855
"781" -0.984 0.771
"782" -0.481 0.723
"783" -0.453 0.872
"784" -0.43 0.729
"785" 0.869 0.726
"786" -1.124 0.752
"787" 0.582 0.683
"788" -0.215 0.783
"789" 0.033 0.697
"790" -0.844 0.808
"791" 0.996 0.742
"792" -0.991 0.777
"793" 2.016 0.658
"794" -0.967 0.773
"795" -0.95 0.779
"796" -0.666 0.696
"797" 0.417 0.742
"798" -0.891 0.799
"799" -0.742 0.807
"800" -0.094 0.789
"801" -0.791 0.816
"802" 0.671 0.635
"803" -0.713 0.821
"804" 2.149 0.672
"805" -0.417 0.728
"806" 0.487 0.765
"807" -0.369 0.732
"808" -0.639 0.834
"809" -0.344 0.642
"810" 1.253 0.667
"811" -0.754 0.807
"812" -1.046 0.771
"813" 0.451 0.672
"814" -0.349 0.756
"815" -0.755 0.812
"816" -0.519 0.851
"817" -1.051 0.759
"818" -1.015 0.775
"819" -0.482 0.871
"820" 0.997 0.686
"821" 1.293 0.78
"822" -0.7 0.822
"823" -0.182 0.758
"824" 0.716 0.784
"825" -0.928 0.783
"826" -1.168 0.736
"827" 1.388 0.828
"828" -1.25 0.723
"829" 0.803 0.66
"830" -0.8 0.811
"831" -0.967 0.769
"832" -1.182 0.732
"833" -0.857 0.802
"834" 1.285 0.731
"835" 0.852 0.677
"836" 1.208 0.697
"837" -0.88 0.796
"838" -1.225 0.729
"839" 1.397 0.662
"840" -0.924 0.774
"841" 1.32 0.673
"842" 1.357 0.688
"843" 0.762 0.663
"844" 1.085 0.667
"845" -0.115 0.778
"846" 0.747 0.73
"847" -0.761 0.819
"848" -1.005 0.769
"849" 1.174 0.759
"850" -0.802 0.812
"851" 0.938 0.667
"852" 1.204 0.745
"853" -0.426 0.894
"854" 1.58 0.713
"855" -0.834 0.797
"856" -0.211 0.783
"857" 0.612 0.725
"858" 1.046 0.772
"859" -0.9 0.789
"860" 0.16 0.846
"861" -0.847 0.793
"862" 1.254 0.885
"863" 1.121 0.703
"864" -0.578 0.861
"865" -0.221 0.768
"866" -0.902 0.786
"867" -0.528 0.864
"868" -1.007 0.774
"869" -0.727 0.822
"870" -1.081 0.755
"871" 1.025 0.697
"872" -0.864 0.806
"873" -0.593 0.852
"874" -0.555 0.84
"875" -0.837 0.79
"876" 1.625 0.714
"877" -0.088 0.79
"878" 1.562 0.729
"879" -0.439 0.875
"880" -1.263 0.721
"881" -0.75 0.818
"882" 0.274 0.658
"883" 2.409 0.705
"884" 1.004 0.651
"885" -0.723 0.823
"886" -0.904 0.781
"887" 0.058 0.826
"888" -0.683 0.824
"889" 0.75 0.732
"890" 1.217 0.694
"891" -0.794 0.802
"892" 0.858 0.737
"893" 1.93 0.707
"894" -0.835 0.803
"895" 1.579 0.741
"896" 1.723 0.753
"897" -0.987 0.769
"898" 2.348 0.628
"899" -0.515 0.718
"900" -1.086 0.747
"901" -0.766 0.804
"902" 1.149 0.741
"903" 0.074 0.817
"904" -0.5 0.712
"905" 0.328 0.688
"906" -0.773 0.67
"907" -0.765 0.818
"908" 1.899 0.679
"909" 1.597 0.694
"910" -0.6 0.705
"911" 1.824 0.684
"912" -1.031 0.762
"913" -0.852 0.798
"914" -0.98 0.775
"915" 1.487 0.636
"916" -1.081 0.757
"917" 0.755 0.732
"918" 0.814 0.817
"919" 1.238 0.652
"920" 1.493 0.707
"921" 0.445 0.559
"922" -1.155 0.736
"923" 1.088 0.791
"924" -0.416 0.882
"925" -0.851 0.806
"926" -0.225 0.772
"927" -0.899 0.788
"928" 1.731 0.766
"929" 0.496 0.692
"930" -1.051 0.753
"931" -1.076 0.759
"932" 1.731 0.683
"933" -1.061 0.755
"934" -1.13 0.746
"935" 0.638 0.914
"936" -0.754 0.818
"937" 1.432 0.637
"938" -0.68 0.693
"939" -1.39 0.701
"940" -0.99 0.768
"941" 0.896 0.7
"942" 0.194 0.742
"943" 0.17 0.841
"944" 0.116 0.837
"945" 0.467 0.75
"946" 0.038 0.615
"947" -0.712 0.825
"948" -0.297 0.749
"949" -0.907 0.787
"950" 1.254 0.726
"951" 0.69 0.919
"952" 0.461 0.69
"953" 0.465 0.752
"954" 0.165 0.692
"955" -0.116 0.686
"956" -0.767 0.814
"957" 1.226 0.717
"958" -0.454 0.635
"959" -0.479 0.86
"960" 1.197 0.703
"961" 0.647 0.795
"962" -0.991 0.772
"963" 0.172 0.731
"964" -0.891 0.787
"965" 0.503 0.777
"966" 1.047 0.792
"967" -1.094 0.755
"968" -1.027 0.764
"969" -0.419 0.738
"970" 0.65 0.723
"971" -0.944 0.783
"972" -0.684 0.826
"973" -0.432 0.739
"974" -0.686 0.821
"975" 0.869 0.65
"976" 1.14 0.79
"977" -0.165 0.786
"978" 1.049 0.66
"979" -1.1 0.742
"980" -0.934 0.781
"981" -0.555 0.861
"982" -0.205 0.782
"983" -0.604 0.849
"984" -0.801 0.802
"985" -0.848 0.791
"986" -0.922 0.789
"987" -0.358 0.729
"988" -0.59 0.86
"989" -1.023 0.773
"990" -1.095 0.748
"991" 1.066 0.79
"992" -0.511 0.874
"993" -1.232 0.727
"994" -0.985 0.778
"995" 1.469 0.666
"996" -1.021 0.773
"997" -0.635 0.853
"998" 0.101 0.83
"999" 0.959 0.785
"1000" -0.996 0.764
"1001" -0.486 0.872
"1002" 1.495 0.692
"1003" 0.433 0.672
"1004" -0.924 0.787
"1005" -0.776 0.819
"1006" 1.8 0.675
"1007" -0.671 0.824
"1008" 0.386 0.88
"1009" -0.368 0.914
"1010" -1.157 0.738
"1011" -0.37 0.901
"1012" -0.488 0.722
"1013" 0.512 0.908
"1014" -0.841 0.803
"1015" -0.708 0.811
"1016" -0.683 0.845
"1017" 0.584 0.778
"1018" 0.267 0.847
"1019" 0.536 0.894
"1020" -0.893 0.785
"1021" -0.489 0.716
"1022" -1.253 0.724
"1023" 0.178 0.72
"1024" -1.065 0.752
"1025" -0.825 0.795
"1026" -0.113 0.769
"1027" -0.804 0.805
"1028" 0.856 0.818
"1029" -0.347 0.749
"1030" -0.868 0.792
"1031" -0.616 0.854
"1032" -0.731 0.819
"1033" -0.537 0.699
"1034" -0.032 0.684
"1035" -0.146 0.779
"1036" -1.291 0.719
"1037" -0.094 0.8
"1038" -1.01 0.769
"1039" 2.103 0.737
"1040" -0.647 0.696
"1041" -1.249 0.726
"1042" 1.498 0.772
"1043" -0.235 0.653
"1044" 0.273 0.838
"1045" 0.788 0.827
"1046" -0.944 0.785
"1047" 0.938 0.742
"1048" 1.987 0.699
"1049" -0.901 0.793
"1050" -0.858 0.788
"1051" -1.119 0.747
"1052" -0.913 0.77
"1053" -0.041 0.79
"1054" 0.794 0.83
"1055" -0.809 0.814
"1056" 0.41 0.777
"1057" -0.774 0.801
"1058" 1.347 0.713
"1059" -0.742 0.812
"1060" -1.163 0.742
"1061" 2.447 0.703
"1062" -1.217 0.726
"1063" 0.954 0.843
"1064" -1.091 0.75
"1065" 1.782 0.734
"1066" -0.768 0.805
"1067" 1.085 0.608
"1068" -0.205 0.662
"1069" 0.712 0.827
"1070" 0.864 0.668
"1071" -0.92 0.776
"1072" -1.265 0.721
"1073" -0.99 0.772
"1074" 0.413 0.771
"1075" 1.327 0.749
"1076" 0.424 0.91
"1077" 0.424 0.779
"1078" 1.354 0.729
"1079" 0.924 0.807
"1080" -0.985 0.763
"1081" 0.725 0.845
"1082" 1.073 0.722
"1083" 1.281 0.753
"1084" -0.816 0.811
"1085" -0.723 0.819
"1086" -0.276 0.759
"1087" 1.084 0.792
"1088" 1.509 0.723
"1089" -1.184 0.732
"1090" -0.895 0.786
"1091" -0.082 0.672
"1092" 1.198 0.788
"1093" 0.527 0.755
"1094" 1.281 0.66
"1095" -0.787 0.82
"1096" -0.905 0.772
"1097" -0.74 0.81
"1098" -1.195 0.735
"1099" 0.977 0.841
"1100" 0.788 0.719
"1101" -0.604 0.849
"1102" -0.413 0.728
"1103" -0.578 0.707
"1104" -0.671 0.831
"1105" -0.647 0.833
"1106" -0.978 0.771
"1107" -0.57 0.716
"1108" 0.301 0.749
"1109" 0.616 0.912
"1110" -1.039 0.77
"1111" -0.842 0.79
"1112" -1.224 0.727
"1113" 1.654 0.671
"1114" 1.636 0.651
"1115" -0.741 0.83
"1116" 0.587 0.725
"1117" -1.015 0.762
"1118" -1.042 0.762
"1119" 0.874 0.751
"1120" 0.874 0.738
"1121" -0.595 0.845
"1122" -0.364 0.734
"1123" 0.21 0.836
"1124" -1.081 0.753
"1125" 1.415 0.726
"1126" -0.752 0.817
"1127" 1.334 0.749
"1128" 0.022 0.821
"1129" -0.864 0.792
"1130" -1.097 0.74
"1131" 1.525 0.749
"1132" -1.037 0.761
"1133" -0.972 0.779
"1134" -0.157 0.766
"1135" -0.942 0.781
"1136" -0.84 0.798
"1137" -0.142 0.763
"1138" -0.866 0.793
"1139" -1.195 0.731
"1140" 0.783 0.842
"1141" -1.027 0.764
"1142" -0.193 0.771
"1143" -0.441 0.744
"1144" -0.924 0.782
"1145" 0.805 0.794
"1146" -0.738 0.823
"1147" -0.467 0.713
"1148" 0.983 0.796
"1149" 0.764 0.743
"1150" 1.163 0.76
"1151" 0.272 0.846
"1152" -0.95 0.773
