"est" "sem"
"129" -0.419 0.893
"130" 0.772 0.786
"131" -0.822 0.801
"132" -0.528 0.869
"133" -0.763 0.812
"134" 0.793 0.695
"135" 0.982 0.704
"136" -0.171 0.778
"137" -0.927 0.778
"138" -0.871 0.797
"139" -0.033 0.792
"140" 1.418 0.646
"141" 0.248 0.84
"142" 1.067 0.79
"143" -0.481 0.721
"144" -0.99 0.773
"145" -0.108 0.774
"146" -0.164 0.783
"147" 0.408 0.778
"148" 1.07 0.695
"149" 1.696 0.715
"150" 2.546 0.632
"151" 0.231 0.844
"152" -0.709 0.828
"153" 1.222 0.667
"154" 1.436 0.731
"155" -1.027 0.773
"156" -0.242 0.921
"157" 1.032 0.777
"158" 0.708 0.695
"159" 0.213 0.725
"160" -0.441 0.866
"161" -0.785 0.807
"162" 0.945 0.682
"163" 0.368 0.871
"164" -0.861 0.797
"165" 1.776 0.743
"166" -0.819 0.807
"167" -1.267 0.716
"168" -0.778 0.794
"169" -0.657 0.831
"170" -0.931 0.787
"171" -0.938 0.778
"172" 0.077 0.837
"173" -0.05 0.799
"174" -0.62 0.704
"175" 1.521 0.706
"176" 0.54 0.681
"177" 1.552 0.777
"178" -0.351 0.745
"179" -0.506 0.714
"180" -1.288 0.715
"181" 1.175 0.713
"182" -0.276 0.912
"183" -0.857 0.794
"184" 0.029 0.812
"185" -0.012 0.78
"186" -0.665 0.817
"187" -0.36 0.903
"188" 2.083 0.691
"189" 1.361 0.648
"190" 0.575 0.759
"191" -0.746 0.805
"192" -0.91 0.787
"193" -0.548 0.704
"194" -1.173 0.745
"195" -0.444 0.721
"196" 1.866 0.698
"197" 1.347 0.752
"198" -0.618 0.854
"199" -0.94 0.78
"200" -1.333 0.708
"201" -0.382 0.75
"202" -0.667 0.831
"203" -0.079 0.77
"204" -0.847 0.783
"205" 0.071 0.807
"206" 1.409 0.698
"207" -0.765 0.807
"208" -0.862 0.805
"209" -0.474 0.857
"210" -1.07 0.755
"211" 2.075 0.644
"212" -0.028 0.603
"213" -1.13 0.743
"214" 0.351 0.878
"215" -0.957 0.779
"216" -0.507 0.858
"217" 0.923 0.722
"218" -0.493 0.867
"219" 0.782 0.641
"220" -0.7 0.808
"221" 0.354 0.731
"222" -0.5 0.874
"223" -0.123 0.775
"224" -0.16 0.784
"225" 0.12 0.714
"226" 2.6 0.627
"227" 1.642 0.721
"228" -0.753 0.817
"229" 2.154 0.65
"230" 0.871 0.666
"231" 0.146 0.813
"232" -0.88 0.79
"233" 1.664 0.737
"234" -0.044 0.785
"235" -1.037 0.757
"236" 1.687 0.762
"237" -1.051 0.758
"238" 0.065 0.831
"239" 1.258 0.625
"240" -0.718 0.681
"241" -0.084 0.788
"242" -0.395 0.741
"243" 1.777 0.655
"244" 0.022 0.782
"245" -0.193 0.673
"246" 1.218 0.841
"247" 1.029 0.731
"248" -0.345 0.748
"249" -0.709 0.809
"250" -0.791 0.812
"251" -0.138 0.777
"252" -0.093 0.788
"253" 1.039 0.616
"254" 1.817 0.788
"255" 0.271 0.711
"256" -1.121 0.738
"257" 2.719 0.642
"258" 1.08 0.734
"259" -0.277 0.75
"260" -0.548 0.836
"261" 2.438 0.649
"262" 1.273 0.624
"263" 0.432 0.677
"264" -0.8 0.672
"265" -0.94 0.777
"266" -1.104 0.744
"267" 0.495 0.675
"268" 1.541 0.68
"269" 1.181 0.758
"270" -0.665 0.843
"271" -0.941 0.781
"272" -0.249 0.75
"273" 1.165 0.772
"274" -1.158 0.737
"275" 0.878 0.838
"276" -0.696 0.823
"277" -0.803 0.81
"278" -0.293 0.63
"279" -0.912 0.775
"280" -0.084 0.688
"281" 0.687 0.787
"282" -0.235 0.75
"283" 0.991 0.735
"284" 1.849 0.705
"285" -0.654 0.834
"286" -0.767 0.816
"287" -0.4 0.874
"288" 0.484 0.75
"289" -0.671 0.835
"290" 0.941 0.847
"291" -0.827 0.795
"292" -0.546 0.858
"293" 0.094 0.807
"294" 0.054 0.686
"295" 0.84 0.838
"296" 0.628 0.673
"297" -0.034 0.779
"298" -0.725 0.817
"299" 2.115 0.695
"300" -0.372 0.902
"301" 0.03 0.807
"302" -1.262 0.723
"303" -0.816 0.798
"304" -0.858 0.79
"305" -0.148 0.793
"306" 0.915 0.749
"307" -0.795 0.807
"308" -0.106 0.788
"309" -0.689 0.839
"310" 0.996 0.676
"311" -0.739 0.816
"312" 0.027 0.836
"313" -0.021 0.79
"314" -0.423 0.724
"315" 0.449 0.853
"316" 0.398 0.675
"317" -0.955 0.775
"318" -1.116 0.747
"319" -0.541 0.852
"320" 1.613 0.697
"321" 1.119 0.692
"322" -0.191 0.768
"323" -0.958 0.773
"324" 0.622 0.782
"325" -1.069 0.751
"326" 0.084 0.805
"327" -0.354 0.743
"328" -0.149 0.777
"329" 0.861 0.838
"330" -0.054 0.79
"331" -1.1 0.75
"332" -0.748 0.824
"333" -0.762 0.81
"334" 1.645 0.751
"335" -0.741 0.816
"336" -0.156 0.772
"337" -0.853 0.804
"338" 0.942 0.807
"339" -0.154 0.758
"340" 1.672 0.69
"341" -0.341 0.916
"342" 0.394 0.856
"343" -0.016 0.795
"344" -0.84 0.796
"345" 0.49 0.75
"346" 0.091 0.836
"347" -0.462 0.869
"348" -0.266 0.755
"349" 0.698 0.7
"350" -0.759 0.815
"351" 0.371 0.723
"352" -0.944 0.78
"353" -0.07 0.797
"354" 1.19 0.661
"355" 2.102 0.685
"356" -0.653 0.826
"357" 0.263 0.739
"358" -1.039 0.762
"359" -0.524 0.862
"360" -0.469 0.723
"361" -0.524 0.853
"362" -0.148 0.766
"363" -1.087 0.754
"364" -0.757 0.81
"365" -0.158 0.764
"366" -0.337 0.728
"367" 0.089 0.63
"368" -0.766 0.811
"369" -0.803 0.791
"370" -1.062 0.76
"371" -1.197 0.728
"372" 2.032 0.69
"373" 0.311 0.74
"374" -0.525 0.707
"375" 0.502 0.641
"376" 0.805 0.802
"377" 0.467 0.76
"378" -0.631 0.84
"379" 0.455 0.765
"380" -0.109 0.957
"381" -0.881 0.79
"382" 0.731 0.8
"383" -0.806 0.798
"384" -0.422 0.736
"385" 1.935 0.725
"386" -1.036 0.764
"387" 0.679 0.711
"388" -0.399 0.73
"389" 0.34 0.714
"390" 0.229 0.845
"391" -0.845 0.795
"392" -0.717 0.817
"393" -0.842 0.808
"394" 0.836 0.841
"395" 0.35 0.757
"396" -0.344 0.891
"397" -0.299 0.753
"398" -0.466 0.874
"399" -0.435 0.892
"400" 2.058 0.746
"401" -0.869 0.802
"402" -0.633 0.834
"403" -0.588 0.847
"404" 1.276 0.709
"405" 1.681 0.685
"406" -0.394 0.728
"407" -0.925 0.776
"408" -0.79 0.81
"409" 0.84 0.805
"410" 1.509 0.702
"411" -1.171 0.733
"412" 0.589 0.637
"413" 0.05 0.704
"414" -0.951 0.763
"415" -0.904 0.778
"416" -0.846 0.798
"417" -0.766 0.809
"418" -0.582 0.853
"419" 1.734 0.648
"420" 0.145 0.711
"421" 1.633 0.744
"422" -1.008 0.772
"423" -1.084 0.752
"424" 1.692 0.669
"425" -0.718 0.82
"426" 0.793 0.731
"427" 0.288 0.827
"428" 0.741 0.712
"429" 1.559 0.744
"430" -0.825 0.803
"431" 1.596 0.77
"432" -0.143 0.945
"433" -1.141 0.741
"434" 1.794 0.695
"435" -0.404 0.733
"436" -0.99 0.772
"437" -0.86 0.786
"438" -0.154 0.788
"439" -0.787 0.809
"440" -0.832 0.804
"441" -0.52 0.87
"442" 1.199 0.784
"443" 0.019 0.82
"444" 1.338 0.861
"445" 0.895 0.72
"446" -0.311 0.896
"447" -0.894 0.778
"448" -0.17 0.767
"449" 1.77 0.724
"450" -0.153 0.77
"451" -0.002 0.802
"452" -0.659 0.831
"453" -0.787 0.809
"454" 1.332 0.721
"455" 0.062 0.799
"456" 0.527 0.69
"457" 0.704 0.793
"458" -1.037 0.769
"459" 1.336 0.75
"460" 0.021 0.801
"461" -0.358 0.733
"462" 1.346 0.804
"463" -0.629 0.839
"464" -0.302 0.74
"465" 2.282 0.719
"466" -0.691 0.824
"467" -0.265 0.757
"468" 1.162 0.687
"469" -0.663 0.845
"470" -0.287 0.903
"471" -0.996 0.774
"472" 0.126 0.695
"473" 0.301 0.715
"474" -1.036 0.769
"475" -0.755 0.814
"476" 1.219 0.858
"477" 0.147 0.701
"478" 2.35 0.7
"479" -0.864 0.803
"480" -0.999 0.771
"481" 0.94 0.71
"482" -0.817 0.803
"483" 0.071 0.822
"484" -0.076 0.969
"485" 0.948 0.688
"486" -0.44 0.716
"487" -0.369 0.893
"488" 0.096 0.697
"489" -0.723 0.681
"490" 1.049 0.699
"491" 2.398 0.681
"492" 0.037 0.811
"493" -0.867 0.792
"494" -0.911 0.787
"495" -0.083 0.792
"496" -0.273 0.914
"497" -0.542 0.861
"498" -1.304 0.707
"499" -0.352 0.912
"500" 0.468 0.909
"501" 1.289 0.752
"502" 0.287 0.73
"503" -0.101 0.775
"504" -0.894 0.788
"505" -0.582 0.858
"506" 0.959 0.721
"507" 0.392 0.853
"508" 1.059 0.698
"509" -0.846 0.791
"510" -0.066 0.686
"511" -0.992 0.774
"512" -0.399 0.874
"513" 2.064 0.653
"514" 0.116 0.699
"515" -0.575 0.834
"516" -0.276 0.912
"517" -0.903 0.788
"518" -0.597 0.836
"519" 0.068 0.836
"520" 1.108 0.644
"521" -0.89 0.779
"522" 1.198 0.772
"523" -0.385 0.876
"524" 1.115 0.738
"525" 0.897 0.738
"526" -0.489 0.868
"527" 0.502 0.686
"528" 0.987 0.712
"529" -0.558 0.717
"530" -0.172 0.77
"531" -0.587 0.852
"532" 1.608 0.636
"533" 1.453 0.709
"534" 2.095 0.672
"535" -0.979 0.767
"536" -0.428 0.882
"537" 0.174 0.708
"538" -0.189 0.766
"539" 0.967 0.762
"540" -0.265 0.756
"541" -0.913 0.775
"542" 1.429 0.685
"543" -0.502 0.862
"544" 0.45 0.763
"545" -1.188 0.736
"546" 1.736 0.673
"547" 1.127 0.648
"548" -0.901 0.787
"549" -0.712 0.816
"550" 0.173 0.719
"551" 2.342 0.662
"552" -0.317 0.743
"553" -0.807 0.797
"554" -0.495 0.856
"555" -0.733 0.822
"556" -0.752 0.8
"557" 0.636 0.618
"558" -0.451 0.716
"559" 1.217 0.867
"560" -0.434 0.742
"561" 0.097 0.701
"562" -0.369 0.737
"563" -0.622 0.827
"564" 0.106 0.823
"565" 0.379 0.656
"566" -0.154 0.777
"567" -0.272 0.913
"568" -0.921 0.78
"569" -0.91 0.778
"570" -0.549 0.862
"571" -0.366 0.914
"572" 0.613 0.765
"573" 1.606 0.727
"574" -0.529 0.71
"575" -0.773 0.809
"576" -1.021 0.76
"577" 0.691 0.775
"578" -0.792 0.816
"579" -1.041 0.758
"580" -0.856 0.801
"581" -0.471 0.861
"582" 0.796 0.842
"583" -0.718 0.838
"584" 1.453 0.666
"585" 0.105 0.801
"586" 0.505 0.745
"587" 0.244 0.851
"588" -0.072 0.675
"589" 1.019 0.808
"590" -0.231 0.76
"591" 0.941 0.742
"592" -0.206 0.761
"593" -0.717 0.822
"594" -1.218 0.726
"595" 0.57 0.795
"596" 0.704 0.646
"597" -0.051 0.783
"598" -1.12 0.748
"599" 0.413 0.888
"600" -0.107 0.671
"601" 2.057 0.696
"602" 1.077 0.748
"603" -1.207 0.726
"604" -0.591 0.855
"605" -1.045 0.756
"606" 0.589 0.757
"607" 0.249 0.718
"608" -0.708 0.829
"609" 1.847 0.701
"610" 0.782 0.632
"611" 0.492 0.761
"612" 0.767 0.802
"613" -1.24 0.722
"614" 1.209 0.666
"615" -0.809 0.798
"616" -0.523 0.707
"617" -0.524 0.718
"618" -1.061 0.761
"619" 1.122 0.697
"620" -0.483 0.708
"621" 0.069 0.806
"622" -0.879 0.78
"623" -0.711 0.808
"624" -0.958 0.776
"625" -0.653 0.844
"626" -0.273 0.914
"627" -0.785 0.813
"628" -1.302 0.717
"629" 1.159 0.624
"630" 0.386 0.74
"631" -0.077 0.778
"632" 1.098 0.854
"633" -1.14 0.738
"634" 1.501 0.803
"635" 0.407 0.677
"636" 1.422 0.66
"637" 1.279 0.723
"638" -0.279 0.743
"639" -0.263 0.772
"640" 1.775 0.674
"641" -0.833 0.806
"642" -0.63 0.839
"643" -0.652 0.825
"644" 0.11 0.628
"645" -1.319 0.712
"646" 0.291 0.861
"647" 0.336 0.731
"648" -0.4 0.732
"649" 0.591 0.889
"650" -0.784 0.804
"651" -0.685 0.824
"652" -0.234 0.656
"653" -0.571 0.714
"654" 0.609 0.793
"655" 0.565 0.692
"656" 0.761 0.739
"657" 1.518 0.742
"658" 0.659 0.599
"659" 2.379 0.709
"660" -1.197 0.732
"661" -1.215 0.728
"662" -0.531 0.709
"663" -0.586 0.858
"664" 1.834 0.729
"665" 1.486 0.694
"666" 0.512 0.908
"667" 0.493 0.622
"668" 1.245 0.796
"669" -0.684 0.848
"670" 1.518 0.702
"671" 0.131 0.704
"672" -0.897 0.793
"673" 0.102 0.815
"674" -0.151 0.775
"675" -0.777 0.798
"676" -0.769 0.81
"677" -0.392 0.886
"678" 0.591 0.68
"679" 0.587 0.668
"680" 0.718 0.813
"681" -0.644 0.837
"682" 2.05 0.686
"683" -0.701 0.818
"684" -0.541 0.859
"685" -0.926 0.78
"686" -0.944 0.773
"687" 0.941 0.614
"688" 0.115 0.729
"689" -0.213 0.932
"690" -0.962 0.777
"691" 1.388 0.728
"692" -0.665 0.822
"693" -0.477 0.87
"694" -0.882 0.786
"695" 1.781 0.651
"696" 1.004 0.703
"697" -0.97 0.781
"698" -0.84 0.801
"699" -0.145 0.788
"700" -0.295 0.746
"701" 1.218 0.674
"702" -0.224 0.754
"703" -1.123 0.749
"704" -0.153 0.763
"705" -0.755 0.82
"706" -0.611 0.83
"707" -0.776 0.808
"708" 0.503 0.755
"709" -0.601 0.847
"710" -0.539 0.867
"711" -0.024 0.989
"712" 1.557 0.717
"713" -0.157 0.771
"714" -0.614 0.846
"715" -0.688 0.816
"716" 0.459 0.667
"717" -0.825 0.802
"718" -0.911 0.781
"719" 1.798 0.71
"720" -0.136 0.947
"721" -0.606 0.849
"722" 1.269 0.65
"723" 1.087 0.664
"724" 1.578 0.679
"725" -0.988 0.762
"726" -1.24 0.726
"727" -0.799 0.796
"728" 0 0.695
"729" -0.32 0.645
"730" -0.756 0.81
"731" -0.863 0.787
"732" 0.73 0.8
"733" 0.179 0.822
"734" -0.887 0.778
"735" -1.015 0.764
"736" -0.987 0.773
"737" 1.543 0.721
"738" -0.827 0.794
"739" -1.037 0.758
"740" 1.222 0.64
"741" -0.909 0.777
"742" -0.742 0.823
"743" -0.244 0.925
"744" -0.716 0.819
"745" 2.214 0.727
"746" -0.956 0.78
"747" 0.19 0.812
"748" 0.895 0.845
"749" -0.49 0.858
"750" -0.42 0.891
"751" -0.796 0.794
"752" -1.014 0.762
"753" 1.092 0.615
"754" 1.421 0.738
"755" 2.158 0.691
"756" 0.709 0.805
"757" -0.459 0.714
"758" 1.015 0.85
"759" -0.941 0.782
"760" 1.352 0.785
"761" -0.067 0.772
"762" -0.761 0.678
"763" -0.929 0.788
"764" -1.149 0.744
"765" 1.962 0.688
"766" -0.524 0.873
"767" -0.42 0.876
"768" -0.653 0.827
"769" -0.436 0.897
"770" -1.009 0.759
"771" -1.104 0.739
"772" -0.769 0.807
"773" -0.829 0.809
"774" -0.836 0.806
"775" 1.225 0.682
"776" -0.804 0.804
"777" -0.537 0.871
"778" 0.448 0.769
"779" 1.254 0.775
"780" 0.91 0.726
"781" 0.005 0.806
"782" -0.422 0.876
"783" 0.201 0.824
"784" -0.923 0.775
"785" -0.732 0.821
"786" -1.182 0.735
"787" -0.395 0.876
"788" -1.231 0.723
"789" -1.288 0.719
"790" -0.372 0.913
"791" 0.913 0.764
"792" -0.901 0.786
"793" -0.759 0.817
"794" -0.204 0.784
"795" -0.411 0.895
"796" 1.053 0.846
"797" 0.466 0.909
"798" -0.632 0.838
"799" -0.42 0.879
"800" -0.366 0.642
"801" 1.768 0.638
"802" 0.874 0.841
"803" 2.133 0.743
"804" -0.994 0.762
"805" 0.036 0.822
"806" -0.536 0.841
"807" -0.682 0.823
"808" -0.677 0.83
"809" -0.011 0.802
"810" 0.481 0.763
"811" -0.717 0.82
"812" -0.896 0.784
"813" -0.689 0.839
"814" -0.853 0.796
"815" 1.321 0.734
"816" 1.625 0.66
"817" -0.22 0.759
"818" -0.374 0.75
"819" -0.852 0.806
"820" 0.064 0.822
"821" -0.741 0.822
"822" 1.971 0.754
"823" -0.822 0.81
"824" -0.95 0.782
"825" 1.873 0.683
"826" 1.643 0.719
"827" -0.198 0.755
"828" -0.747 0.809
"829" 0.66 0.646
"830" 0.252 0.839
"831" -0.093 0.776
"832" -1.16 0.738
"833" 1.01 0.838
"834" 1.353 0.656
"835" 0.489 0.777
"836" 0.406 0.66
"837" -0.64 0.847
"838" -0.764 0.817
"839" 1.415 0.745
"840" -0.904 0.798
"841" 1.175 0.726
"842" -0.022 0.799
"843" 1.638 0.754
"844" -1.008 0.768
"845" -0.084 0.803
"846" -0.497 0.856
"847" -0.534 0.849
"848" -0.694 0.821
"849" -0.616 0.846
"850" 0.558 0.763
"851" -0.838 0.796
"852" 1.622 0.695
"853" 0.128 0.823
"854" -0.655 0.851
"855" -0.764 0.804
"856" -0.612 0.849
"857" -0.148 0.655
"858" -0.527 0.861
"859" 0.821 0.841
"860" -0.084 0.793
"861" -0.677 0.812
"862" 1.411 0.746
"863" -0.332 0.903
"864" -0.04 0.785
"865" 0.143 0.827
"866" 1.557 0.702
"867" 0.25 0.708
"868" -0.873 0.789
"869" 0.415 0.728
"870" 0.28 0.851
"871" -0.55 0.695
"872" -0.818 0.796
"873" -0.589 0.838
"874" -0.413 0.721
"875" -0.406 0.878
"876" -0.024 0.989
"877" 0.407 0.77
"878" 1.887 0.715
"879" -1 0.769
"880" -0.81 0.809
"881" 1.587 0.824
"882" 0.621 0.786
"883" -0.013 0.801
"884" -0.381 0.881
"885" -0.731 0.818
"886" -1.003 0.758
"887" -0.655 0.696
"888" 1.255 0.782
"889" -0.975 0.77
"890" -0.834 0.669
"891" 1.996 0.689
"892" -0.956 0.779
"893" -0.852 0.793
"894" -0.917 0.783
"895" -0.414 0.888
"896" -0.184 0.756
"897" -0.618 0.702
"898" -0.797 0.809
"899" -0.81 0.801
"900" 2.211 0.698
"901" -0.663 0.687
"902" 0.302 0.848
"903" 0.52 0.766
"904" -0.793 0.817
"905" -0.013 0.794
"906" 0.061 0.812
"907" 1.152 0.672
"908" 0.045 0.701
"909" -0.642 0.837
"910" -0.046 0.796
"911" -0.237 0.763
"912" -0.244 0.918
"913" -1.002 0.763
"914" -0.407 0.89
"915" -0.751 0.815
"916" -0.075 0.672
"917" 0.065 0.786
"918" -0.809 0.811
"919" 0.162 0.839
"920" -0.887 0.791
"921" 0.985 0.654
"922" -0.593 0.851
"923" 1.043 0.752
"924" 0.668 0.708
"925" 2.843 0.668
"926" -0.394 0.896
"927" -0.984 0.775
"928" 0.826 0.733
"929" -0.102 0.779
"930" 0.245 0.723
"931" 1.355 0.756
"932" -1.074 0.756
"933" -0.368 0.902
"934" -0.846 0.802
"935" -0.948 0.778
"936" 1.743 0.68
"937" -0.566 0.715
"938" -0.726 0.826
"939" 1.495 0.708
"940" 1.462 0.674
"941" 0.964 0.742
"942" 0.833 0.69
"943" -0.995 0.77
"944" 0.038 0.821
"945" -0.381 0.743
"946" 0.64 0.766
"947" 0.521 0.691
"948" -0.876 0.791
"949" -0.319 0.752
"950" -0.353 0.733
"951" -0.69 0.811
"952" -0.122 0.789
"953" -0.89 0.784
"954" 0.264 0.844
"955" 0.861 0.843
"956" -0.91 0.778
"957" -0.104 0.797
"958" -1.238 0.719
"959" -0.792 0.815
"960" 0.398 0.743
"961" 0.723 0.684
"962" -0.487 0.876
"963" 2.006 0.692
"964" -0.927 0.784
"965" -0.676 0.828
"966" -0.063 0.801
"967" -0.903 0.782
"968" -0.64 0.832
"969" 0.02 0.814
"970" -1.073 0.747
"971" 0.62 0.781
"972" -0.75 0.813
"973" -0.268 0.651
"974" 0.47 0.882
"975" 1.38 0.784
"976" -0.352 0.737
"977" 0.895 0.845
"978" 1.102 0.728
"979" 1.283 0.721
"980" 1.732 0.694
"981" -0.029 0.817
"982" 1.568 0.748
"983" -0.689 0.829
"984" -1.181 0.619
"985" 0.077 0.838
"986" -0.624 0.689
"987" 1.326 0.644
"988" 0.422 0.747
"989" -0.518 0.705
"990" -1.11 0.751
"991" -0.074 0.798
"992" 0.103 0.823
"993" 1.065 0.754
"994" -0.835 0.798
"995" -0.967 0.772
"996" 0.893 0.578
"997" -0.834 0.81
"998" -0.763 0.813
"999" -0.419 0.736
"1000" 1.935 0.688
"1001" -0.381 0.892
"1002" -0.742 0.807
"1003" -1.17 0.729
"1004" 1.483 0.705
"1005" 0.116 0.684
"1006" -1.157 0.738
"1007" -0.305 0.757
"1008" -0.572 0.702
"1009" -0.663 0.838
"1010" -0.127 0.787
"1011" -0.742 0.805
"1012" 0.027 0.801
"1013" 0.487 0.577
"1014" -0.692 0.828
"1015" -0.042 0.687
"1016" -0.536 0.71
"1017" -0.005 0.68
"1018" 0.086 0.718
"1019" 0.266 0.709
"1020" -0.939 0.773
"1021" -0.673 0.815
"1022" -1.065 0.766
"1023" -0.333 0.746
"1024" -0.761 0.814
"1025" 1.823 0.733
"1026" -0.602 0.856
"1027" -0.643 0.835
"1028" 1.317 0.678
"1029" -0.634 0.841
"1030" 1.266 0.756
"1031" -0.722 0.826
"1032" -0.906 0.774
"1033" -1.211 0.733
"1034" 1.422 0.718
"1035" -0.465 0.886
"1036" -0.002 0.678
"1037" -1 0.77
"1038" -0.939 0.78
"1039" 1.22 0.674
"1040" 0.445 0.676
"1041" 1.496 0.706
"1042" -1.068 0.759
"1043" -0.082 0.788
"1044" -1.075 0.748
"1045" -0.499 0.874
"1046" -0.97 0.766
"1047" -0.989 0.763
"1048" -0.227 0.782
"1049" 0.729 0.685
"1050" -0.12 0.952
"1051" -1.281 0.717
"1052" -0.829 0.79
"1053" -0.032 0.804
"1054" 0.02 0.831
"1055" 1.98 0.737
"1056" -0.165 0.779
"1057" 0.536 0.764
"1058" -0.934 0.772
"1059" -0.519 0.714
"1060" 2.066 0.669
"1061" -0.771 0.802
"1062" 1.247 0.744
"1063" -0.682 0.829
"1064" 1.659 0.746
"1065" -0.857 0.788
"1066" 0.531 0.897
"1067" -0.151 0.767
"1068" -1.154 0.74
"1069" 1.073 0.663
"1070" -1.028 0.767
"1071" -0.791 0.809
"1072" -0.087 0.764
"1073" 1.717 0.678
"1074" 1.338 0.72
"1075" -0.798 0.8
"1076" 0.396 0.778
"1077" 1.966 0.625
"1078" -0.867 0.791
"1079" -0.524 0.709
"1080" -0.259 0.744
"1081" -0.908 0.777
"1082" -0.695 0.83
"1083" -0.985 0.771
"1084" 0.354 0.743
"1085" -0.427 0.724
"1086" 0.51 0.673
"1087" 0.576 0.78
"1088" -0.888 0.786
"1089" -0.194 0.927
"1090" 1.733 0.735
"1091" 0.99 0.682
"1092" 0.004 0.82
"1093" -0.132 0.775
"1094" -0.703 0.823
"1095" 1.031 0.84
"1096" -0.757 0.818
"1097" -0.736 0.811
"1098" 2.415 0.683
"1099" 1.327 0.612
"1100" -0.901 0.786
"1101" -0.405 0.897
"1102" -0.342 0.756
"1103" 1.18 0.759
"1104" -0.915 0.78
"1105" 1.121 0.586
"1106" 1.495 0.759
"1107" -0.688 0.838
"1108" -0.165 0.78
"1109" -0.231 0.737
"1110" 0.512 0.693
"1111" 0.454 0.882
"1112" 0.113 0.815
"1113" -0.778 0.674
"1114" 1.725 0.669
"1115" -0.261 0.742
"1116" -1.011 0.768
"1117" -0.824 0.787
"1118" -0.275 0.744
"1119" -0.376 0.9
"1120" -0.851 0.797
"1121" -0.727 0.805
"1122" -0.883 0.792
"1123" 1.75 0.683
"1124" -0.769 0.816
"1125" 0.964 0.688
"1126" -0.703 0.829
"1127" -1.096 0.753
"1128" 0.107 0.702
"1129" 0.13 0.813
"1130" -0.607 0.855
"1131" -0.564 0.703
"1132" -0.66 0.821
"1133" -0.118 0.773
"1134" 0.015 0.684
"1135" -0.792 0.801
"1136" 1.707 0.715
"1137" -0.571 0.86
"1138" -1.05 0.758
"1139" 0.285 0.735
"1140" 1.05 0.654
"1141" 0.146 0.812
"1142" 1.474 0.719
"1143" 0.573 0.691
"1144" -0.037 0.792
"1145" -1.212 0.729
"1146" -0.054 0.783
"1147" 2.034 0.674
"1148" -1.048 0.763
"1149" -0.06 0.779
"1150" -1.089 0.753
"1151" 0.748 0.843
"1152" 0.686 0.8
"1153" -0.326 0.896
