"est" "sem"
"479" 0.861 0.7
"480" -0.7 0.821
"481" -0.683 0.696
"482" -0.728 0.838
"483" -1.052 0.758
"484" 1.776 0.768
"485" 0.131 0.839
"486" -0.227 0.78
"487" 1.26 0.669
"488" -0.032 0.816
"489" -0.065 0.802
"490" 1.671 0.719
"491" -0.959 0.777
"492" 0.323 0.732
"493" -1.111 0.75
"494" 0.809 0.828
"495" 0.727 0.845
"496" -0.258 0.758
"497" -0.133 0.775
"498" -1.086 0.747
"499" -0.554 0.857
"500" -0.456 0.725
"501" -0.044 0.797
"502" 0.094 0.822
"503" 0.882 0.607
"504" 0.695 0.798
"505" 0.953 0.721
"506" -0.758 0.689
"507" -0.866 0.795
"508" 0.928 0.671
"509" 1.527 0.745
"510" -1.169 0.741
"511" -0.744 0.825
"512" -0.885 0.786
"513" -0.529 0.871
"514" -0.521 0.723
"515" 1.06 0.769
"516" 0.366 0.758
"517" 0.917 0.736
"518" 1.607 0.7
"519" -0.22 0.919
"520" -1.021 0.765
"521" 0.397 0.885
"522" -0.792 0.807
"523" -0.424 0.87
"524" -0.129 0.949
"525" 0.045 0.817
"526" -0.791 0.815
"527" 1.309 0.753
"528" -0.319 0.743
"529" -0.677 0.828
"530" 0.43 0.671
"531" -0.33 0.734
"532" -0.868 0.798
"533" -0.395 0.726
"534" -0.868 0.794
"535" -0.221 0.785
"536" 0.189 0.84
"537" 0.22 0.586
"538" -1.094 0.758
"539" -0.077 0.796
"540" -0.456 0.741
"541" 0.883 0.824
"542" -0.52 0.86
"543" 0.327 0.86
"544" -0.352 0.747
"545" -0.586 0.862
"546" -0.987 0.769
"547" -1.262 0.723
"548" -0.978 0.773
"549" -0.355 0.892
"550" -0.421 0.741
"551" -1.054 0.76
"552" -0.598 0.844
"553" -0.695 0.847
"554" 0.841 0.83
"555" -0.346 0.751
"556" -0.181 0.775
"557" -1.205 0.735
"558" 1.01 0.727
"559" 0.34 0.756
"560" 0.32 0.745
"561" -0.865 0.806
"562" -0.396 0.74
"563" -0.781 0.819
"564" -0.333 0.899
"565" -0.14 0.665
"566" -0.858 0.793
"567" -0.112 0.787
"568" -0.779 0.812
"569" 0.93 0.686
"570" 1.235 0.757
"571" 0.309 0.849
"572" -0.897 0.791
"573" -0.463 0.733
"574" 1.361 0.694
"575" 0.342 0.778
"576" -0.639 0.844
"577" 2.058 0.693
"578" 0.404 0.756
"579" 0.86 0.839
"580" -1.045 0.766
"581" -0.609 0.855
"582" -0.949 0.774
"583" 1.241 0.644
"584" 1.38 0.669
"585" 0.131 0.839
"586" 0.2 0.727
"587" 1.593 0.719
"588" 2.005 0.689
"589" -0.31 0.749
"590" 0.831 0.84
"591" -1.012 0.767
"592" 0.066 0.717
"593" 0.385 0.753
"594" -0.918 0.794
"595" 1.553 0.721
"596" -0.407 0.643
"597" 0.825 0.758
"598" -0.463 0.87
"599" -0.114 0.692
"600" -0.682 0.833
"601" -0.798 0.805
"602" 1.557 0.65
"603" 0.809 0.842
"604" -0.449 0.728
"605" -1.072 0.762
"606" -1.117 0.75
"607" -0.236 0.774
"608" 0.239 0.851
"609" 1.528 0.72
"610" -0.841 0.667
"611" -0.847 0.796
"612" -0.598 0.85
"613" -0.269 0.78
"614" -1.182 0.739
"615" 0.241 0.737
"616" 1.408 0.673
"617" -0.479 0.888
"618" -0.189 0.785
"619" -0.626 0.844
"620" 1.77 0.682
"621" 1.045 0.652
"622" -0.746 0.821
"623" -0.207 0.767
"624" -0.301 0.759
"625" -0.859 0.804
"626" 0.595 0.629
"627" 0.942 0.697
"628" 1.009 0.745
"629" 0.387 0.575
"630" 0.875 0.838
"631" -1.187 0.729
"632" -0.713 0.837
"633" 1.717 0.729
"634" -0.631 0.712
"635" 1.315 0.75
"636" -0.964 0.781
"637" -1.036 0.762
"638" -0.641 0.852
"639" -0.623 0.838
"640" -0.765 0.824
"641" 0.477 0.908
"642" -0.539 0.872
"643" -0.822 0.801
"644" 0.577 0.68
"645" -0.635 0.846
"646" 0.728 0.734
"647" -0.765 0.823
"648" -0.513 0.716
"649" -0.534 0.718
"650" 0.132 0.731
"651" 0.674 0.692
"652" 1.062 0.736
"653" 1.107 0.796
"654" 0.905 0.627
"655" -0.745 0.817
"656" 0.342 0.881
"657" -0.569 0.842
"658" -1.013 0.77
"659" 0.778 0.842
"660" 2.143 0.656
"661" 0.301 0.739
"662" 1.249 0.757
"663" 0.317 0.868
"664" -1.213 0.729
"665" 0.87 0.76
"666" 1.236 0.743
"667" 0.714 0.833
"668" -0.896 0.803
"669" -0.158 0.784
"670" 0.497 0.78
"671" -0.207 0.774
"672" -1.028 0.769
"673" -0.816 0.8
"674" 0.349 0.844
"675" -0.742 0.824
"676" -0.568 0.847
"677" -1.283 0.723
"678" 0.179 0.731
"679" -0.455 0.728
"680" -1.246 0.729
"681" -0.964 0.771
"682" -0.934 0.782
"683" -1.109 0.756
"684" -0.352 0.915
"685" 0.895 0.846
"686" 0.538 0.689
"687" 0.547 0.784
"688" 0.2 0.712
"689" 0.839 0.701
"690" -0.469 0.868
"691" 0.821 0.701
"692" -0.462 0.865
"693" -0.693 0.847
"694" -0.913 0.795
"695" -0.181 0.77
"696" 0.023 0.795
"697" 0.078 0.707
"698" -1.116 0.746
"699" -0.995 0.773
"700" -0.776 0.812
"701" 0.306 0.592
"702" 0.848 0.748
"703" 0.411 0.853
"704" 1.248 0.755
"705" -0.413 0.735
"706" 0.736 0.731
"707" -0.118 0.688
"708" 0.077 0.827
"709" -0.716 0.823
"710" -0.538 0.715
"711" -0.348 0.748
"712" 1.607 0.71
"713" -0.709 0.815
"714" -0.397 0.896
"715" -0.673 0.697
"716" -0.261 0.763
"717" -1.207 0.73
"718" 0.279 0.6
"719" 0.03 0.836
"720" 0.177 0.737
"721" -0.02 0.812
"722" -0.573 0.711
"723" -0.956 0.786
"724" -0.587 0.7
"725" -1.061 0.754
"726" -1.057 0.759
"727" -0.748 0.813
"728" -0.379 0.748
"729" 0.707 0.79
"730" 0.843 0.81
"731" 0.328 0.726
"732" -0.852 0.807
"733" -1.087 0.75
"734" 1.044 0.792
"735" 1.011 0.783
"736" -0.672 0.849
"737" 0.35 0.753
"738" -0.758 0.823
"739" 0.143 0.711
"740" -0.218 0.776
"741" 0.017 0.83
"742" -1.075 0.764
"743" 0.479 0.879
"744" 1.4 0.727
"745" -0.845 0.796
"746" 1.152 0.649
"747" -0.643 0.853
"748" 1.139 0.793
"749" -0.203 0.933
"750" -0.819 0.803
"751" 0.861 0.797
"752" -0.207 0.762
"753" -1.181 0.734
"754" -0.885 0.793
"755" 1.721 0.696
"756" -0.093 0.792
"757" 0.341 0.779
"758" -0.839 0.792
"759" 1.117 0.795
"760" -0.289 0.754
"761" 1.636 0.702
"762" -0.682 0.694
"763" -1.077 0.752
"764" -0.482 0.74
"765" -0.993 0.772
"766" -1.086 0.755
"767" -0.727 0.693
"768" 0.273 0.647
"769" 1.603 0.751
"770" -1.02 0.77
"771" -0.504 0.725
"772" -0.62 0.838
"773" 0.675 0.808
"774" 1.778 0.685
"775" -0.76 0.811
"776" 0.211 0.85
"777" -0.452 0.893
"778" -0.988 0.774
"779" -0.827 0.802
"780" -0.212 0.784
"781" 1.53 0.766
"782" 0.985 0.759
"783" 0.642 0.658
"784" -0.013 0.819
"785" -0.007 0.787
"786" 1.269 0.81
"787" 1.728 0.683
"788" 0.437 0.727
"789" -0.603 0.85
"790" -0.381 0.877
"791" -0.83 0.804
"792" -0.622 0.852
"793" -0.49 0.876
"794" 0.147 0.826
"795" -1.119 0.749
"796" -1.168 0.738
"797" 0.99 0.757
"798" 1.335 0.81
"799" -0.184 0.785
"800" -0.679 0.833
"801" 0.963 0.764
"802" -0.711 0.69
"803" -1.23 0.728
"804" 0.968 0.843
"805" 1.877 0.758
"806" -1.142 0.745
"807" 0.858 0.735
"808" 1.872 0.7
"809" -0.692 0.688
"810" -0.713 0.828
"811" 0.055 0.836
"812" 0.697 0.701
"813" -0.833 0.808
"814" -0.27 0.773
"815" 0.326 0.761
"816" -0.733 0.825
"817" 0.445 0.757
"818" -0.727 0.819
"819" -1.147 0.746
"820" 0.932 0.627
"821" 0.041 0.712
"822" -0.903 0.788
"823" -0.588 0.71
"824" -0.525 0.718
"825" -0.1 0.961
"826" -0.809 0.676
"827" 0.357 0.778
"828" -0.712 0.837
"829" 1.178 0.791
"830" -0.247 0.919
"831" -0.512 0.718
"832" -1.149 0.741
"833" 0.443 0.909
"834" -0.714 0.82
"835" 1.255 0.765
"836" -0.622 0.837
"837" -0.407 0.911
"838" 0.933 0.836
"839" -1.09 0.752
"840" 1.279 0.702
"841" 2.17 0.676
"842" 0.326 0.779
"843" -1.116 0.75
"844" -0.766 0.814
"845" -0.851 0.798
"846" 0.888 0.748
"847" -0.958 0.781
"848" 1.501 0.747
"849" 1.117 0.762
"850" -0.448 0.742
"851" 0.589 0.696
"852" -0.157 0.778
"853" -0.72 0.833
"854" -1.177 0.741
"855" 0.87 0.745
"856" 0.193 0.731
"857" -0.976 0.771
"858" -0.436 0.743
"859" 1.059 0.778
"860" -0.299 0.91
"861" -0.786 0.81
"862" 1.316 0.786
"863" 1.273 0.729
"864" 1.261 0.739
"865" -1.019 0.773
"866" 0.88 0.67
"867" 1.359 0.73
"868" 0.76 0.843
"869" -0.73 0.831
"870" -0.587 0.714
"871" 1.503 0.763
"872" 1.045 0.794
"873" -0.514 0.873
"874" -0.12 0.693
"875" 0.441 0.689
"876" 0.608 0.805
"877" 1.644 0.714
"878" -0.855 0.794
"879" -0.333 0.747
"880" 1.252 0.757
"881" -0.225 0.667
"882" -1.092 0.746
"883" -1.104 0.754
"884" 0.871 0.67
"885" -0.135 0.771
"886" -0.676 0.828
"887" -0.306 0.74
"888" 1.38 0.729
"889" -1.193 0.738
"890" -0.792 0.806
"891" 1.509 0.705
"892" 0.782 0.843
"893" 1.669 0.748
"894" 1.344 0.73
"895" -0.883 0.788
"896" 0.373 0.688
"897" -0.65 0.844
"898" -0.52 0.866
"899" -1.198 0.726
"900" -1.142 0.749
"901" -0.974 0.775
"902" -0.459 0.892
"903" -0.811 0.812
"904" -0.653 0.851
"905" 1.415 0.662
"906" 0.225 0.659
"907" -0.053 0.802
"908" 0.22 0.852
"909" -0.954 0.776
"910" 0.839 0.686
"911" 0.7 0.817
"912" -1.255 0.725
"913" -0.823 0.806
"914" -0.541 0.629
"915" -0.957 0.772
"916" 1.299 0.823
"917" 0.907 0.631
"918" -1.002 0.775
"919" 0.758 0.66
"920" -0.029 0.696
"921" 1.399 0.727
"922" -0.528 0.859
"923" 1.219 0.75
"924" 0.516 0.721
"925" -0.757 0.816
"926" -0.504 0.874
"927" -0.442 0.724
"928" -1.077 0.751
"929" 0.638 0.708
"930" 0.788 0.841
"931" 0.924 0.849
"932" -0.854 0.797
"933" 1.211 0.589
"934" -0.627 0.852
"935" -0.858 0.806
"936" -0.324 0.75
"937" 0.443 0.909
"938" 1.118 0.863
"939" -1.066 0.766
"940" -0.486 0.727
"941" 1.402 0.655
"942" -0.268 0.757
"943" 0.258 0.742
"944" -0.441 0.734
"945" -0.181 0.786
"946" -0.79 0.816
"947" 0.075 0.704
"948" -0.914 0.79
"949" 1.488 0.747
"950" -0.334 0.899
"951" -0.463 0.87
"952" -1.503 0.686
"953" -0.065 0.689
"954" -1.092 0.755
"955" 1.353 0.678
"956" 0.294 0.862
"957" -0.623 0.706
"958" -0.423 0.897
"959" -0.491 0.739
"960" 0.366 0.719
"961" -0.644 0.822
"962" -0.869 0.663
"963" 0.745 0.831
"964" -0.772 0.816
"965" 2.038 0.778
"966" -0.67 0.839
"967" -0.885 0.782
"968" -0.282 0.764
"969" -0.576 0.86
"970" 1.209 0.656
"971" -0.443 0.89
"972" -0.739 0.813
"973" -0.96 0.777
"974" 1.635 0.713
"975" -0.003 0.836
"976" 0.644 0.794
"977" 1.66 0.76
"978" 0.926 0.764
"979" 1.692 0.703
"980" -0.909 0.796
"981" 1.046 0.66
"982" 0.864 0.736
"983" 1.129 0.732
"984" -0.664 0.697
"985" 0.253 0.854
"986" -0.479 0.865
"987" 0.372 0.861
"988" -0.602 0.853
"989" 1.225 0.757
"990" -1.259 0.724
"991" 0.503 0.76
"992" 1.574 0.698
"993" -0.874 0.799
"994" -0.813 0.812
"995" -0.317 0.895
"996" -0.798 0.819
"997" -0.259 0.757
"998" 1.088 0.706
"999" 1.264 0.81
"1000" -0.453 0.722
"1001" 0.361 0.758
"1002" -0.111 0.796
"1003" 0.627 0.81
"1004" 1.357 0.754
"1005" 1.821 0.707
"1006" -0.912 0.661
"1007" -0.383 0.634
"1008" -0.558 0.715
"1009" -0.272 0.768
"1010" -1.061 0.758
"1011" -0.112 0.794
"1012" -0.707 0.828
"1013" -0.82 0.684
"1014" -0.138 0.951
"1015" -0.269 0.765
"1016" 0.41 0.911
"1017" -0.86 0.796
"1018" -0.31 0.772
"1019" -0.244 0.763
"1020" -1.039 0.765
"1021" 1.192 0.759
"1022" -0.887 0.788
"1023" -1.115 0.754
"1024" 0.447 0.69
"1025" 0.985 0.795
"1026" -0.48 0.728
"1027" 1.461 0.756
"1028" -1.092 0.756
"1029" -0.821 0.671
"1030" -1.367 0.71
"1031" -1.332 0.714
"1032" 0.474 0.682
"1033" 0.203 0.827
"1034" -0.76 0.812
"1035" -0.069 0.792
"1036" -0.038 0.689
"1037" 1.009 0.759
"1038" -0.818 0.813
"1039" 1.263 0.81
"1040" -0.1 0.961
"1041" -0.607 0.836
"1042" -0.348 0.901
"1043" -0.745 0.822
"1044" -0.943 0.782
"1045" -0.407 0.911
"1046" -0.855 0.796
"1047" -1.155 0.737
"1048" 0.415 0.91
"1049" -1.255 0.726
"1050" 0.304 0.66
"1051" -0.218 0.923
"1052" 0.103 0.824
"1053" -0.32 0.771
"1054" -0.008 0.798
"1055" 0.415 0.91
"1056" 0.609 0.776
"1057" -0.101 0.96
"1058" -0.176 0.786
"1059" -0.487 0.739
"1060" -0.529 0.871
"1061" -1.077 0.761
"1062" 0.565 0.775
"1063" -0.892 0.8
"1064" 1.819 0.702
"1065" -0.749 0.818
"1066" 1.237 0.774
"1067" -0.233 0.772
"1068" -1.067 0.758
"1069" -0.401 0.746
"1070" -0.564 0.717
"1071" -0.344 0.755
"1072" -0.2 0.771
"1073" -0.651 0.842
"1074" -0.23 0.771
"1075" 1.755 0.671
"1076" 1.221 0.742
"1077" -0.639 0.83
"1078" 0.45 0.909
"1079" 0.612 0.762
"1080" 0.371 0.848
"1081" -0.367 0.897
"1082" -0.084 0.967
"1083" -0.815 0.812
"1084" 1.36 0.788
"1085" -0.028 0.684
"1086" -0.728 0.825
"1087" -1.088 0.759
"1088" -0.062 0.812
"1089" -1.042 0.753
"1090" 1.826 0.718
"1091" -0.444 0.89
"1092" 0.491 0.78
"1093" -0.69 0.832
"1094" -0.294 0.921
"1095" 0.393 0.67
"1096" 0.633 0.64
"1097" 1.274 0.727
"1098" 1.173 0.79
"1099" 0.951 0.678
"1100" -0.153 0.785
"1101" -0.831 0.804
"1102" -0.736 0.814
"1103" -1.372 0.707
"1104" -0.074 0.789
"1105" 1.198 0.791
"1106" -0.201 0.773
"1107" 1.54 0.727
"1108" 0.995 0.725
"1109" -0.72 0.84
"1110" -0.135 0.782
"1111" -0.681 0.83
"1112" -0.227 0.925
"1113" 1.893 0.689
"1114" -0.915 0.8
"1115" -0.713 0.819
"1116" 0.418 0.779
"1117" 1.203 0.712
"1118" 1.277 0.626
"1119" 2.344 0.693
"1120" -0.592 0.852
"1121" -1.166 0.739
"1122" -1.211 0.728
"1123" -0.647 0.698
"1124" -1.172 0.743
"1125" -0.886 0.798
"1126" -0.895 0.779
"1127" -1.247 0.732
"1128" -0.834 0.809
"1129" 1.957 0.693
"1130" 1.555 0.757
"1131" 1.834 0.788
"1132" -0.986 0.777
"1133" 1.361 0.787
"1134" -0.489 0.879
"1135" -0.921 0.779
"1136" -0.828 0.806
"1137" 0.561 0.708
"1138" 0.765 0.797
"1139" 1.221 0.687
"1140" -0.652 0.831
"1141" -0.76 0.816
"1142" 0.662 0.808
"1143" -0.702 0.838
"1144" -0.261 0.666
"1145" 1.549 0.618
"1146" -0.587 0.852
"1147" -0.956 0.768
"1148" -0.962 0.774
"1149" -0.499 0.872
"1150" -0.138 0.951
"1151" -0.396 0.749
"1152" -0.419 0.735
