"est" "sem"
"239" 1.578 0.619
"240" -1.119 0.748
"241" 0.655 0.691
"242" -1.094 0.75
"243" -0.952 0.772
"244" -0.458 0.731
"245" -0.89 0.784
"246" -0.744 0.807
"247" -0.308 0.731
"248" -0.498 0.86
"249" 0.75 0.69
"250" -0.638 0.834
"251" 1.449 0.752
"252" -0.089 0.78
"253" 2.052 0.675
"254" 1.393 0.793
"255" 2.132 0.769
"256" 0.846 0.695
"257" -0.003 0.999
"258" 0.563 0.783
"259" -0.801 0.792
"260" -0.879 0.786
"261" 0.197 0.725
"262" -0.703 0.826
"263" 0.319 0.645
"264" -0.965 0.77
"265" -0.978 0.767
"266" -0.815 0.804
"267" -0.754 0.683
"268" 0.428 0.614
"269" 0.068 0.69
"270" -0.989 0.765
"271" -0.891 0.785
"272" -0.912 0.777
"273" -1.081 0.753
"274" 1.689 0.69
"275" -0.352 0.736
"276" -0.546 0.71
"277" -1.232 0.722
"278" -0.988 0.774
"279" 2.165 0.692
"280" -0.582 0.702
"281" 2.089 0.635
"282" 0.29 0.854
"283" 1.732 0.747
"284" 0.483 0.78
"285" 1.779 0.707
"286" -0.43 0.904
"287" 0.085 0.729
"288" -0.427 0.869
"289" -0.35 0.896
"290" -0.997 0.763
"291" -0.799 0.789
"292" 0.297 0.629
"293" 0.153 0.714
"294" -0.935 0.777
"295" -0.736 0.805
"296" 0.93 0.66
"297" -0.967 0.768
"298" 0.076 0.806
"299" -0.282 0.749
"300" 0.215 0.716
"301" -0.518 0.855
"302" -0.867 0.787
"303" 0.942 0.588
"304" -0.431 0.861
"305" 2.638 0.587
"306" -0.433 0.874
"307" 0.428 0.648
"308" 0.517 0.76
"309" 1.725 0.643
"310" 2.068 0.682
"311" 1.709 0.754
"312" -0.565 0.693
"313" -0.181 0.768
"314" -0.315 0.739
"315" 0.13 0.709
"316" -1.225 0.723
"317" -0.769 0.801
"318" 0.419 0.675
"319" 0.279 0.667
"320" 0.455 0.738
"321" 1.888 0.719
"322" 0.952 0.572
"323" 0.614 0.767
"324" -0.976 0.772
"325" -0.653 0.837
"326" -0.281 0.747
"327" 0.904 0.769
"328" -1.078 0.746
"329" 1.229 0.787
"330" -0.082 0.785
"331" 0.688 0.709
"332" -0.645 0.694
"333" 2.341 0.679
"334" -0.001 0.772
"335" 2.385 0.71
"336" -0.227 0.758
"337" -1.3 0.714
"338" -0.979 0.764
"339" -0.212 0.93
"340" -0.597 0.839
"341" 1.604 0.709
"342" -0.056 0.671
"343" -0.939 0.785
"344" 0.073 0.813
"345" -0.744 0.812
"346" -0.701 0.843
"347" 1.189 0.643
"348" -0.653 0.841
"349" 1.178 0.771
"350" -0.396 0.877
"351" 0.077 0.794
"352" 1.888 0.697
"353" -0.675 0.835
"354" -0.616 0.835
"355" 1.226 0.65
"356" -0.827 0.795
"357" 0.487 0.655
"358" 0.366 0.726
"359" 1.685 0.715
"360" -1.091 0.755
"361" -1.122 0.74
"362" 0.101 0.621
"363" 0.295 0.725
"364" -1.066 0.756
"365" 1.206 0.767
"366" 0.077 0.702
"367" -0.47 0.734
"368" -0.431 0.723
"369" -0.32 0.742
"370" -0.624 0.851
"371" -0.45 0.868
"372" 0.323 0.723
"373" -0.957 0.776
"374" -1.077 0.755
"375" 1.714 0.696
"376" -1.041 0.755
"377" 0.974 0.616
"378" -0.829 0.806
"379" 0.742 0.768
"380" -0.357 0.748
"381" -0.66 0.838
"382" 1.388 0.726
"383" -0.392 0.74
"384" 0.587 0.707
"385" 1.13 0.786
"386" 0.559 0.708
"387" 2.005 0.713
"388" 2.345 0.668
"389" -0.947 0.772
"390" 0.434 0.74
"391" -0.557 0.701
"392" 0.294 0.847
"393" -0.134 0.779
"394" 0.166 0.713
"395" -0.553 0.854
"396" -0.795 0.808
"397" 1.271 0.605
"398" 1.904 0.696
"399" 0.602 0.773
"400" -0.837 0.792
"401" -0.866 0.787
"402" -0.83 0.8
"403" -1.048 0.768
"404" 1.898 0.813
"405" 0.023 0.791
"406" -0.467 0.731
"407" 0.252 0.741
"408" 0.489 0.881
"409" 1.765 0.724
"410" -1.148 0.75
"411" -0.874 0.791
"412" -0.343 0.737
"413" -0.663 0.701
"414" -0.634 0.833
"415" -0.68 0.823
"416" -0.338 0.736
"417" 1.194 0.721
"418" -1.042 0.76
"419" -0.307 0.727
"420" 0.535 0.657
"421" -0.715 0.819
"422" 0.654 0.808
"423" 0.497 0.741
"424" 1.351 0.615
"425" 1.145 0.785
"426" -0.156 0.785
"427" -0.658 0.817
"428" -0.385 0.736
"429" -0.246 0.738
"430" -0.891 0.773
"431" -1.089 0.754
"432" -0.966 0.769
"433" -0.796 0.8
"434" -0.731 0.812
"435" -0.462 0.725
"436" -0.474 0.867
"437" -0.431 0.868
"438" -0.023 0.789
"439" 2.134 0.654
"440" 0.615 0.572
"441" -0.341 0.896
"442" 1.215 0.623
"443" -0.546 0.869
"444" 0.223 0.831
"445" -0.54 0.855
"446" 1.971 0.712
"447" 1.602 0.63
"448" 1.954 0.651
"449" -1.111 0.747
"450" 0.42 0.722
"451" -0.449 0.857
"452" 0.136 0.697
"453" 0.357 0.723
"454" 0.178 0.717
"455" 0.043 0.784
"456" -0.827 0.803
"457" -0.542 0.843
"458" -0.011 0.801
"459" 1.777 0.758
"460" 1.271 0.751
"461" 1.452 0.764
"462" 2.077 0.653
"463" -0.96 0.767
"464" -0.17 0.771
"465" 0.86 0.607
"466" -0.684 0.824
"467" -0.289 0.737
"468" -0.349 0.737
"469" -0.828 0.794
"470" -0.688 0.838
"471" -0.678 0.833
"472" -0.949 0.773
"473" -0.557 0.86
"474" -0.919 0.775
"475" -1.005 0.764
"476" -0.206 0.745
"477" 1.853 0.688
"478" -0.585 0.832
"479" 2.43 0.635
"480" -0.208 0.759
"481" -1.137 0.741
"482" 2.152 0.676
"483" -0.053 0.588
"484" -0.574 0.856
"485" -0.828 0.783
"486" -0.618 0.698
"487" -1.166 0.732
"488" -0.878 0.801
"489" -0.863 0.791
"490" 1.896 0.648
"491" -0.478 0.721
"492" -1.051 0.754
"493" 0.161 0.694
"494" -1.15 0.732
"495" -1.077 0.754
"496" -0.861 0.792
"497" 0.7 0.705
"498" -0.793 0.802
"499" -0.035 0.779
"500" 1.831 0.672
"501" 2.135 0.602
"502" 0.72 0.626
"503" -1.132 0.742
"504" -1.215 0.725
"505" -0.897 0.787
"506" 1.695 0.645
"507" 0.327 0.732
"508" -1.095 0.748
"509" 1.237 0.735
"510" 0.259 0.725
"511" 1.555 0.719
"512" -0.507 0.708
"513" -0.793 0.806
"514" 1.884 0.659
"515" 0.488 0.734
"516" -1.034 0.759
"517" 2.58 0.769
"518" -0.716 0.828
"519" -0.591 0.692
"520" -0.315 0.741
"521" 0.575 0.729
"522" 1.517 0.711
"523" 0.683 0.698
"524" -0.767 0.813
"525" -0.94 0.777
"526" -0.593 0.839
"527" -1.012 0.77
"528" -1.157 0.739
"529" 0.041 0.799
"530" 1.239 0.663
"531" 2.263 0.618
"532" -0.569 0.837
"533" 0.828 0.748
"534" -1.027 0.765
"535" -0.676 0.827
"536" -0.791 0.794
"537" -0.188 0.762
"538" -1.027 0.759
"539" -0.42 0.713
"540" -0.631 0.83
"541" -0.935 0.784
"542" 0.194 0.571
"543" -1.027 0.754
"544" -0.983 0.773
"545" -0.651 0.842
"546" -0.313 0.73
"547" 1.383 0.638
"548" -0.792 0.796
"549" -0.62 0.692
"550" -0.445 0.738
"551" 0.055 0.677
"552" -1.156 0.734
"553" -0.67 0.833
"554" 2.231 0.69
"555" 0.517 0.757
"556" -0.609 0.845
"557" 1.907 0.672
"558" 0.864 0.71
"559" -0.663 0.832
"560" 0.283 0.742
"561" 0.538 0.66
"562" -0.715 0.816
"563" 0.902 0.586
"564" -0.728 0.822
"565" 1.121 0.797
"566" -0.028 0.775
"567" 0.016 0.795
"568" -1.014 0.765
"569" -0.99 0.768
"570" -0.859 0.782
"571" -0.821 0.788
"572" 1.445 0.876
"573" -1.057 0.634
"574" -0.871 0.799
"575" -1.056 0.753
"576" 0.557 0.685
"577" -0.937 0.771
"578" 0.161 0.685
"579" -0.207 0.658
"580" 0.112 0.7
"581" -0.476 0.875
"582" -0.547 0.706
"583" 1.775 0.686
"584" 0.419 0.752
"585" -0.949 0.772
"586" 0.343 0.662
"587" -0.526 0.846
"588" 0.368 0.591
"589" -0.702 0.82
"590" 1.109 0.673
"591" 2.271 0.692
"592" -0.903 0.779
"593" 0.847 0.639
"594" -1.081 0.747
"595" 0.295 0.749
"596" -0.615 0.841
"597" 1.369 0.671
"598" -1.005 0.76
"599" -1.006 0.758
"600" -0.649 0.832
"601" -0.986 0.765
"602" -1.181 0.733
"603" 0.2 0.733
"604" -0.139 0.762
"605" 0.847 0.838
"606" -0.811 0.79
"607" 0.287 0.733
"608" -0.08 0.774
"609" -0.749 0.813
"610" -1.029 0.76
"611" -0.095 0.66
"612" -0.61 0.83
"613" -0.936 0.779
"614" 1.151 0.752
"615" -0.834 0.8
"616" -0.689 0.81
"617" -0.679 0.829
"618" -0.93 0.781
"619" -0.746 0.812
"620" -0.689 0.823
"621" -0.565 0.852
"622" -0.829 0.664
"623" 1.445 0.736
"624" 1.536 0.713
"625" -0.193 0.759
"626" -0.892 0.773
"627" 1.499 0.703
"628" 1.503 0.696
"629" 0.368 0.758
"630" 0.667 0.628
"631" -0.823 0.8
"632" 1.829 0.673
"633" -0.716 0.808
"634" 2.234 0.684
"635" -0.842 0.805
"636" 0.941 0.758
"637" -0.991 0.766
"638" 1.186 0.67
"639" -1.035 0.765
"640" -0.4 0.725
"641" -0.981 0.77
"642" -0.099 0.962
"643" -0.069 0.671
"644" -0.698 0.819
"645" 2.024 0.612
"646" 1.462 0.632
"647" -0.375 0.635
"648" 1.481 0.586
"649" -0.534 0.856
"650" -1.016 0.764
"651" -0.966 0.767
"652" 2.083 0.647
"653" 1.698 0.685
"654" -0.333 0.75
"655" 0.081 0.701
"656" -0.916 0.787
"657" -0.91 0.775
"658" -0.913 0.788
"659" -0.804 0.796
"660" 1.91 0.686
"661" 0.448 0.657
"662" 1.772 0.659
"663" -0.773 0.802
"664" 1.854 0.64
"665" 1.458 0.744
"666" -0.611 0.841
"667" -1.012 0.766
"668" 1.836 0.703
"669" 1.232 0.676
"670" 0.132 0.643
"671" 1.507 0.745
"672" 0.776 0.715
"673" 0.419 0.737
"674" -0.038 0.803
"675" -1.333 0.711
"676" 1.445 0.723
"677" -0.503 0.858
"678" 2.192 0.735
"679" 2.29 0.629
"680" -1.089 0.741
"681" -0.29 0.749
"682" 1.307 0.733
"683" 0.938 0.671
"684" -1.247 0.723
"685" 0.035 0.813
"686" 0.359 0.84
"687" -0.817 0.801
"688" 1.657 0.644
"689" -0.535 0.856
"690" -0.61 0.691
"691" -0.861 0.793
"692" -0.181 0.766
"693" -0.616 0.849
"694" 0.2 0.623
"695" 0.079 0.609
"696" 0.675 0.679
"697" -0.172 0.761
"698" -0.92 0.776
"699" -1.027 0.759
"700" -0.685 0.814
"701" -0.724 0.809
"702" -0.879 0.786
"703" 1.139 0.644
"704" 0.504 0.744
"705" -1.181 0.74
"706" -1.05 0.751
"707" 0.205 0.714
"708" -0.707 0.831
"709" -0.068 0.783
"710" -0.692 0.681
"711" 1.264 0.622
"712" 0.246 0.724
"713" 1.048 0.791
"714" -0.392 0.731
"715" -0.513 0.861
"716" -0.697 0.836
"717" -1.217 0.729
"718" 0.869 0.76
"719" -0.888 0.782
"720" 2.064 0.72
"721" 1.136 0.602
"722" 1.96 0.702
"723" -1.316 0.713
"724" -0.979 0.769
"725" -0.569 0.699
"726" -0.709 0.827
"727" 0.817 0.723
"728" 2.184 0.673
"729" 0.843 0.734
"730" -0.904 0.781
"731" -0.514 0.709
"732" -1.07 0.756
"733" 2.073 0.69
"734" -0.823 0.799
"735" -0.397 0.879
"736" -1.179 0.735
"737" -0.001 0.815
"738" 1.376 0.632
"739" -0.114 0.765
"740" 1.21 0.738
"741" -0.99 0.768
"742" -0.898 0.786
"743" -0.152 0.668
"744" 2.052 0.662
"745" 1.001 0.642
"746" -0.533 0.845
"747" 1.853 0.745
"748" -0.265 0.762
"749" 1.888 0.68
"750" -0.247 0.749
"751" -0.658 0.839
"752" -0.576 0.845
"753" 1.671 0.681
"754" -1.01 0.761
"755" -0.852 0.785
"756" 0.609 0.749
"757" 0.794 0.778
"758" -0.837 0.809
"759" 0.348 0.737
"760" 1.925 0.635
"761" -0.95 0.78
"762" -0.777 0.807
"763" -0.474 0.855
"764" -0.471 0.875
"765" 1.941 0.734
"766" 0.371 0.726
"767" -0.338 0.744
"768" 0.756 0.705
"769" 0.886 0.838
"770" -0.196 0.583
"771" -0.945 0.773
"772" -0.801 0.805
"773" -0.807 0.798
"774" 2.024 0.71
"775" 0.072 0.691
"776" -0.958 0.777
"777" 0.752 0.698
"778" -0.75 0.823
"779" -0.635 0.833
"780" -1.088 0.757
"781" 0.522 0.783
"782" 0.164 0.706
"783" -0.623 0.836
"784" -0.449 0.726
"785" 1.379 0.672
"786" -0.229 0.766
"787" -0.487 0.72
"788" -0.246 0.917
"789" -0.374 0.739
"790" 1.449 0.722
"791" 0.446 0.903
"792" -0.852 0.802
"793" -0.474 0.876
"794" -1.151 0.74
"795" -0.681 0.815
"796" 0.605 0.621
"797" 0.653 0.59
"798" 0.779 0.723
"799" -0.7 0.832
"800" 0.244 0.726
"801" -0.264 0.752
"802" -0.318 0.663
"803" -0.829 0.793
"804" 1.375 0.744
"805" -0.836 0.79
"806" -1.007 0.764
"807" -0.856 0.8
"808" -0.937 0.768
"809" 2.473 0.65
"810" -0.86 0.795
"811" -0.42 0.866
"812" -0.914 0.783
"813" 1.292 0.7
"814" -0.858 0.798
"815" -0.539 0.701
"816" -0.443 0.872
"817" -0.201 0.763
"818" -0.541 0.867
"819" -0.048 0.782
"820" 1.872 0.72
"821" -0.92 0.778
"822" -0.37 0.741
"823" -0.949 0.772
"824" 1.657 0.654
"825" -1.038 0.764
"826" 1.921 0.723
"827" -0.23 0.735
"828" -0.544 0.706
"829" -0.042 0.678
"830" 1.304 0.714
"831" -0.072 0.776
"832" -1.43 0.692
"833" -1.098 0.755
"834" -0.152 0.643
"835" -0.912 0.785
"836" 0.57 0.69
"837" -0.512 0.713
"838" -0.665 0.827
"839" -0.759 0.804
"840" -0.719 0.824
"841" 1.968 0.672
"842" -1.145 0.744
"843" -1.08 0.751
"844" -0.947 0.776
"845" -1.136 0.746
"846" -0.452 0.885
"847" -0.513 0.862
"848" -0.303 0.755
"849" 0.869 0.791
"850" -0.93 0.779
"851" -0.958 0.769
"852" -0.082 0.653
"853" -0.316 0.754
"854" 0.263 0.647
"855" -0.683 0.833
"856" 0.066 0.825
"857" 2.265 0.583
"858" -0.457 0.876
"859" 0.815 0.831
"860" -0.711 0.808
"861" 0.256 0.713
"862" -0.576 0.696
"863" -0.61 0.838
"864" -0.721 0.815
"865" 1.769 0.646
"866" -0.902 0.798
"867" 0.043 0.812
"868" 1.044 0.791
"869" -0.854 0.793
"870" -1.085 0.752
"871" 2.671 0.623
"872" -0.468 0.709
"873" -1.194 0.728
"874" -1.107 0.748
"875" 2.356 0.663
"876" -0.392 0.889
"877" 0.376 0.857
"878" 1.251 0.649
"879" 0.803 0.568
"880" -1.134 0.745
"881" -0.96 0.775
"882" -0.612 0.828
"883" -0.5 0.71
"884" -0.175 0.592
"885" 0.742 0.731
"886" 0.076 0.81
"887" -0.65 0.844
"888" -0.643 0.831
"889" -1.23 0.726
"890" 0.463 0.718
"891" 2.581 0.562
"892" -0.12 0.782
"893" 0.875 0.803
"894" -0.899 0.781
"895" -0.537 0.705
"896" 2.011 0.598
"897" -0.514 0.702
"898" -0.732 0.822
"899" 1.917 0.608
"900" 2.209 0.661
"901" -0.809 0.801
"902" 1.396 0.688
"903" 0.733 0.669
"904" 2.014 0.708
"905" 1.565 0.645
"906" 0.864 0.809
"907" -0.369 0.722
"908" -0.282 0.909
"909" -0.788 0.674
"910" -1.225 0.726
"911" 1.682 0.671
"912" 0.878 0.709
"913" 1.117 0.671
"914" -0.163 0.769
"915" -0.118 0.784
"916" -0.85 0.79
"917" -0.639 0.696
"918" 1.953 0.675
"919" 1.354 0.755
"920" -0.797 0.794
"921" 0.74 0.638
"922" 0.244 0.732
"923" -0.151 0.785
"924" -0.822 0.796
"925" 2.37 0.659
"926" 0.012 0.665
"927" 0.546 0.778
"928" -1.08 0.75
"929" -0.495 0.874
"930" 0.08 0.7
"931" 0.909 0.82
"932" -0.763 0.818
"933" -0.842 0.791
"934" 0.1 0.837
"935" -0.846 0.795
"936" -0.793 0.803
"937" -0.931 0.781
"938" 0.744 0.678
"939" 0.132 0.827
"940" 1.09 0.678
"941" 1.633 0.705
"942" -1.074 0.75
"943" -0.207 0.77
"944" -0.122 0.669
"945" 1.044 0.736
"946" -0.821 0.808
"947" -0.44 0.736
"948" -0.95 0.774
"949" -1.061 0.747
"950" -0.731 0.674
"951" -0.255 0.751
"952" 0.873 0.733
"953" 2.093 0.686
"954" -0.528 0.853
"955" -0.161 0.777
"956" 1.579 0.663
"957" -1.253 0.713
"958" -0.041 0.779
"959" -0.381 0.727
"960" -1.204 0.73
"961" -0.558 0.84
"962" -0.86 0.788
"963" -0.425 0.719
"964" 0.771 0.715
"965" 1.101 0.708
"966" -0.202 0.927
"967" 0.835 0.649
"968" -0.426 0.743
"969" -0.152 0.778
"970" -0.882 0.781
"971" -0.597 0.85
"972" 0.606 0.89
"973" 0.549 0.765
"974" -1.085 0.757
"975" 2.21 0.74
"976" -0.927 0.779
"977" 2.156 0.662
"978" -0.89 0.784
"979" -0.07 0.801
"980" -1.013 0.763
"981" 1.851 0.718
"982" -1.102 0.75
"983" 0.667 0.575
"984" 0.232 0.823
"985" 1.259 0.711
"986" -0.572 0.843
"987" 0.135 0.62
"988" 0.115 0.804
"989" 1.782 0.58
"990" -0.391 0.739
"991" -1.208 0.731
"992" -0.522 0.845
"993" -0.799 0.808
"994" -0.361 0.9
"995" -0.531 0.716
"996" -0.75 0.815
"997" 2.044 0.708
"998" -0.372 0.883
"999" 0.642 0.705
"1000" -1.015 0.645
"1001" -0.758 0.809
"1002" 0.12 0.798
"1003" -0.93 0.767
"1004" 2.13 0.652
"1005" -1.075 0.757
"1006" -1.029 0.761
"1007" -0.879 0.798
"1008" -0.769 0.81
"1009" -0.416 0.884
"1010" 1.443 0.724
"1011" -1.157 0.737
"1012" 0.544 0.777
"1013" -0.227 0.765
"1014" 0.822 0.728
"1015" 1.044 0.74
"1016" 0.417 0.846
"1017" 0.455 0.739
"1018" 1.066 0.639
"1019" -0.8 0.801
"1020" 0.942 0.737
"1021" -0.715 0.823
"1022" 0.079 0.813
"1023" -0.376 0.729
"1024" -1.101 0.751
"1025" -0.99 0.763
"1026" 0.838 0.635
"1027" -1.022 0.637
"1028" -1.015 0.77
"1029" -1.019 0.756
"1030" 0.61 0.696
"1031" -0.462 0.71
"1032" 0.882 0.677
"1033" -1.159 0.736
"1034" -0.173 0.661
"1035" -1.062 0.757
"1036" -0.022 0.681
"1037" 0.998 0.672
"1038" -0.924 0.774
"1039" -1.184 0.73
"1040" -0.842 0.667
"1041" -0.707 0.813
"1042" 0.666 0.616
"1043" -0.095 0.665
"1044" 1.547 0.725
"1045" 0.4 0.725
"1046" -1.174 0.733
"1047" -0.774 0.801
"1048" -0.081 0.679
"1049" -0.792 0.81
"1050" -0.646 0.827
"1051" 0.42 0.683
"1052" 0.407 0.722
"1053" -0.709 0.833
"1054" -0.589 0.829
"1055" 1.827 0.628
"1056" -1.161 0.737
"1057" -0.113 0.774
"1058" 2.042 0.669
"1059" -0.04 0.78
"1060" -0.466 0.874
"1061" -1.119 0.742
"1062" 0.217 0.852
"1063" -0.953 0.778
"1064" -1.092 0.753
"1065" -0.256 0.759
"1066" 0.027 0.815
"1067" -0.383 0.631
"1068" 1.376 0.802
"1069" 1.861 0.69
"1070" -0.884 0.789
"1071" -0.948 0.773
"1072" -0.902 0.796
"1073" -0.909 0.77
"1074" -0.999 0.771
"1075" 1.704 0.727
"1076" -0.54 0.607
"1077" 0.231 0.716
"1078" -0.717 0.823
"1079" -0.284 0.743
"1080" -0.346 0.725
"1081" -1.081 0.753
"1082" -0.779 0.798
"1083" -0.98 0.769
"1084" 0.174 0.827
"1085" -0.244 0.759
"1086" -0.975 0.758
"1087" 0.3 0.641
"1088" -1.089 0.751
"1089" 0.721 0.636
"1090" 1.354 0.637
"1091" 0.708 0.705
"1092" -1.031 0.76
"1093" 1.198 0.58
"1094" 0.528 0.669
"1095" -0.657 0.821
"1096" -0.596 0.844
"1097" -0.908 0.783
"1098" -0.634 0.846
"1099" -0.554 0.847
"1100" 1.257 0.65
"1101" -0.444 0.716
"1102" -0.609 0.823
"1103" -0.704 0.825
"1104" -0.928 0.779
"1105" -0.487 0.713
"1106" 1.896 0.714
"1107" -0.098 0.786
"1108" 0.347 0.726
"1109" 1.826 0.648
"1110" -0.698 0.819
"1111" -0.78 0.795
"1112" -0.846 0.795
"1113" -0.616 0.847
"1114" -0.681 0.673
"1115" 0.528 0.908
"1116" -0.557 0.711
"1117" -0.647 0.851
"1118" -0.751 0.801
"1119" -0.292 0.751
"1120" -0.489 0.628
"1121" 1.72 0.763
"1122" 1.599 0.755
"1123" 2.202 0.602
"1124" -0.013 0.698
"1125" 1.828 0.637
"1126" -0.729 0.674
"1127" -1.095 0.752
"1128" -0.206 0.757
"1129" -0.355 0.741
"1130" -0.602 0.69
"1131" -0.962 0.785
"1132" -0.29 0.743
"1133" -0.999 0.76
"1134" -0.367 0.881
"1135" -0.351 0.885
"1136" -1.327 0.711
"1137" -1.002 0.769
"1138" -0.768 0.808
"1139" 1.564 0.667
"1140" 0.277 0.721
"1141" 1.59 0.741
"1142" 0.409 0.678
"1143" -0.31 0.724
"1144" 1.352 0.668
"1145" -0.267 0.743
"1146" 1.368 0.674
"1147" -0.296 0.742
"1148" 1.243 0.705
"1149" -0.005 0.791
"1150" -0.131 0.773
"1151" -0.887 0.794
"1152" 1.402 0.65
