"est" "sem"
"233" -0.872 0.805
"234" 1.207 0.773
"235" 1.828 0.69
"236" -0.2 0.937
"237" 0.235 0.66
"238" 0.531 0.701
"239" -1.056 0.76
"240" 0.002 0.803
"241" -0.215 0.773
"242" 1.646 0.656
"243" 0.103 0.838
"244" -0.7 0.847
"245" 1.814 0.708
"246" -0.507 0.73
"247" -0.658 0.851
"248" -1.043 0.771
"249" 0.781 0.933
"250" 0.441 0.782
"251" -0.287 0.757
"252" 1.669 0.689
"253" -0.237 0.782
"254" -0.876 0.671
"255" -0.297 0.779
"256" 0.719 0.736
"257" 0.328 0.778
"258" -1.083 0.761
"259" 0.72 0.845
"260" 0.171 0.839
"261" 1.627 0.689
"262" 0.174 0.83
"263" 1.258 0.813
"264" 0.884 0.703
"265" 1.299 0.807
"266" -0.008 0.708
"267" -0.959 0.782
"268" -1.072 0.76
"269" -0.995 0.775
"270" 0.723 0.845
"271" -1.011 0.778
"272" -1.133 0.747
"273" -0.265 0.78
"274" 0.585 0.91
"275" 0.31 0.872
"276" -0.182 0.784
"277" -0.181 0.789
"278" 0.059 0.708
"279" -0.812 0.812
"280" 1.607 0.732
"281" 1.912 0.716
"282" -0.702 0.833
"283" -0.782 0.821
"284" -1.167 0.737
"285" 0.352 0.779
"286" -0.827 0.813
"287" -0.177 0.784
"288" 1.784 0.73
"289" 0.571 0.708
"290" 0.021 0.709
"291" -0.809 0.802
"292" 1.007 0.757
"293" 1.06 0.795
"294" 1.012 0.795
"295" 0.079 0.701
"296" -0.67 0.697
"297" 0.232 0.666
"298" -0.886 0.789
"299" -0.13 0.772
"300" 1.603 0.714
"301" -0.473 0.722
"302" -1.331 0.714
"303" 1.434 0.748
"304" -0.566 0.858
"305" -0.292 0.78
"306" -1.092 0.755
"307" 0.027 0.814
"308" -1.078 0.756
"309" 0.057 0.836
"310" 0.306 0.779
"311" -0.629 0.852
"312" -0.153 0.606
"313" 0.477 0.908
"314" 1.6 0.738
"315" 0.656 0.735
"316" -0.753 0.827
"317" -0.484 0.864
"318" -0.107 0.801
"319" -0.861 0.804
"320" -0.355 0.757
"321" 0.623 0.793
"322" 1.065 0.795
"323" -1.152 0.748
"324" -0.113 0.958
"325" -0.675 0.838
"326" -0.501 0.728
"327" -0.468 0.889
"328" -0.378 0.756
"329" 0.389 0.772
"330" 0.488 0.78
"331" 0.752 0.843
"332" 0.267 0.751
"333" -0.499 0.878
"334" -0.719 0.69
"335" 0.291 0.868
"336" 1.388 0.667
"337" -1.155 0.749
"338" 0.608 0.728
"339" -1.172 0.737
"340" -0.163 0.785
"341" -1.332 0.713
"342" 0.075 0.838
"343" 0.477 0.69
"344" -1.046 0.759
"345" 1.177 0.76
"346" -0.392 0.746
"347" -0.787 0.821
"348" -1.213 0.734
"349" -1.068 0.765
"350" 0.09 0.837
"351" 1.261 0.764
"352" -0.732 0.834
"353" 0.483 0.636
"354" 1.198 0.803
"355" -0.967 0.656
"356" 0.675 0.79
"357" -0.355 0.754
"358" 1.04 0.793
"359" -0.466 0.731
"360" 1.937 0.684
"361" 1.456 0.77
"362" -0.006 0.802
"363" 1.048 0.792
"364" -0.891 0.803
"365" -1.285 0.727
"366" -0.869 0.806
"367" -0.973 0.774
"368" 1.254 0.797
"369" -0.884 0.804
"370" -0.423 0.733
"371" -0.946 0.79
"372" -0.886 0.794
"373" 0.957 0.742
"374" 1.11 0.764
"375" 1.159 0.793
"376" 0.234 0.755
"377" 1.506 0.735
"378" 0.993 0.783
"379" -0.682 0.837
"380" -0.062 0.804
"381" 0.062 0.71
"382" 1.148 0.761
"383" -0.867 0.805
"384" 0.706 0.846
"385" -0.166 0.789
"386" -1.052 0.767
"387" -1.04 0.772
"388" -1.156 0.748
"389" -1.009 0.775
"390" -0.952 0.783
"391" -0.471 0.884
"392" 0.536 0.656
"393" -1.014 0.775
"394" -0.856 0.807
"395" -0.296 0.777
"396" 0.879 0.7
"397" 0.924 0.787
"398" 0.895 0.745
"399" 0.248 0.862
"400" 0.366 0.859
"401" -1.152 0.737
"402" 1.162 0.748
"403" 0.28 0.746
"404" 1.185 0.805
"405" 0.415 0.91
"406" 0.144 0.843
"407" -0.381 0.745
"408" -1.017 0.775
"409" -0.568 0.716
"410" 0.25 0.725
"411" -0.214 0.782
"412" 0.755 0.844
"413" 0.905 0.74
"414" 0.502 0.78
"415" 0.48 0.777
"416" -0.183 0.785
"417" -0.85 0.801
"418" -0.143 0.95
"419" -0.779 0.821
"420" 1.409 0.728
"421" 0.419 0.91
"422" -1.081 0.757
"423" 0.364 0.688
"424" -0.634 0.709
"425" 0.004 0.836
"426" -0.153 0.774
"427" -0.888 0.804
"428" -1.149 0.752
"429" -0.999 0.77
"430" -0.533 0.845
"431" -0.679 0.835
"432" -0.503 0.877
"433" -0.507 0.88
"434" 0.417 0.9
"435" 0.534 0.71
"436" -0.143 0.95
"437" -0.026 0.811
"438" -0.858 0.8
"439" 0.829 0.688
"440" 0.264 0.746
"441" 1.082 0.674
"442" -0.704 0.846
"443" -0.801 0.804
"444" 0.412 0.911
"445" -0.677 0.708
"446" -1.328 0.716
"447" -0.912 0.8
"448" -1.151 0.75
"449" 0.272 0.738
"450" 0.887 0.809
"451" 0.735 0.833
"452" -0.896 0.797
"453" -0.675 0.837
"454" -0.176 0.691
"455" -0.932 0.79
"456" -0.834 0.803
"457" 0.503 0.781
"458" -0.049 0.806
"459" -1.208 0.741
"460" -0.644 0.843
"461" 0.009 0.811
"462" -1.056 0.77
"463" -0.941 0.788
"464" -0.923 0.786
"465" 0.079 0.838
"466" -0.549 0.862
"467" -0.458 0.735
"468" 1.43 0.766
"469" 0.334 0.778
"470" 0.617 0.734
"471" 0.31 0.779
"472" -0.983 0.78
"473" 0.185 0.726
"474" -0.245 0.767
"475" -0.908 0.787
"476" 0.971 0.721
"477" 1.008 0.795
"478" -0.483 0.886
"479" 0.971 0.796
"480" -1.108 0.754
"481" -0.744 0.683
"482" -0.625 0.854
"483" -0.431 0.906
"484" 0.069 0.837
"485" -0.495 0.732
"486" 0.588 0.737
"487" -0.885 0.798
"488" -1.045 0.762
"489" -0.848 0.808
"490" -1.123 0.749
"491" -0.299 0.779
"492" -0.465 0.887
"493" -0.987 0.777
"494" 0.232 0.747
"495" 1.369 0.759
"496" -0.89 0.794
"497" 0.144 0.843
"498" 0.624 0.772
"499" 0.717 0.846
"500" -0.309 0.753
"501" 0.415 0.91
"502" 0.135 0.844
"503" 1.131 0.856
"504" 0.018 0.836
"505" -0.804 0.806
"506" -0.242 0.782
"507" -0.933 0.784
"508" -0.655 0.841
"509" -1.188 0.739
"510" 0.806 0.744
"511" -0.9 0.802
"512" -0.797 0.808
"513" -0.913 0.801
"514" -0.665 0.841
"515" -0.755 0.828
"516" 0.12 0.652
"517" 0.118 0.728
"518" 0.966 0.851
"519" -0.894 0.795
"520" -0.239 0.676
"521" 0.048 0.837
"522" -0.548 0.87
"523" 0.228 0.752
"524" -1.005 0.778
"525" -1.031 0.773
"526" -0.345 0.76
"527" -0.799 0.816
"528" 0.774 0.831
"529" 0.484 0.674
"530" -0.323 0.899
"531" -1.117 0.753
"532" -1.072 0.761
"533" -0.801 0.685
"534" -0.257 0.927
"535" -1.083 0.767
"536" -0.346 0.915
"537" -1.067 0.769
"538" 1.514 0.756
"539" 0.654 0.643
"540" -0.903 0.796
"541" 0.177 0.639
"542" -0.102 0.679
"543" 0.154 0.843
"544" -0.848 0.808
"545" 0.419 0.9
"546" -0.172 0.769
"547" -0.222 0.783
"548" -1.17 0.742
"549" -0.534 0.855
"550" 0.248 0.827
"551" -0.668 0.837
"552" -0.799 0.816
"553" 0.444 0.782
"554" 0.108 0.729
"555" -0.189 0.764
"556" 0.131 0.719
"557" -0.088 0.804
"558" 0.132 0.838
"559" -0.14 0.778
"560" -1.054 0.77
"561" 0.176 0.734
"562" -0.742 0.692
"563" -0.617 0.848
"564" -0.904 0.79
"565" -0.89 0.791
"566" 0.482 0.672
"567" 0.526 0.786
"568" 0.716 0.834
"569" -0.243 0.783
"570" 0.075 0.812
"571" 0.6 0.658
"572" 1.01 0.669
"573" -1.072 0.759
"574" 0.65 0.734
"575" 0.361 0.757
"576" -0.275 0.769
"577" 1.356 0.76
"578" 0.606 0.707
"579" -0.946 0.789
"580" -0.785 0.688
"581" -1.091 0.766
"582" 0.286 0.686
"583" 0.144 0.843
"584" 0.841 0.757
"585" -0.995 0.772
"586" 0.422 0.91
"587" 0.519 0.78
"588" -1.003 0.778
"589" -0.603 0.705
"590" 1.64 0.698
"591" 0.205 0.85
"592" 0.485 0.788
"593" 0.622 0.734
"594" 0.536 0.709
"595" 2.166 0.718
"596" -0.143 0.789
"597" 0.179 0.67
"598" -1.006 0.776
"599" -0.807 0.675
"600" -0.905 0.802
"601" -0.654 0.841
"602" 1.383 0.757
"603" 0.047 0.836
"604" 0.27 0.754
"605" 0.961 0.797
"606" -0.217 0.77
"607" 0.016 0.81
"608" -0.12 0.776
"609" 1.185 0.68
"610" 0.967 0.742
"611" 1.077 0.793
"612" -0.693 0.707
"613" 1.429 0.757
"614" -1.051 0.76
"615" -0.456 0.89
"616" -0.474 0.74
"617" -1.244 0.729
"618" 1.516 0.743
"619" -0.098 0.962
"620" 0.401 0.779
"621" -0.846 0.802
"622" -0.213 0.932
"623" 0.44 0.899
"624" -0.901 0.793
"625" 1.285 0.755
"626" -1.083 0.763
"627" 0.588 0.736
"628" -0.56 0.724
"629" 0.075 0.838
"630" -0.257 0.78
"631" -0.543 0.726
"632" -0.641 0.852
"633" 1.616 0.713
"634" -0.487 0.729
"635" -0.48 0.86
"636" 0.516 0.786
"637" -0.499 0.881
"638" -0.437 0.729
"639" -0.585 0.86
"640" -0.639 0.853
"641" -0.113 0.958
"642" -1.122 0.748
"643" -0.994 0.767
"644" 0.275 0.662
"645" -0.844 0.802
"646" 0.728 0.741
"647" 0.483 0.908
"648" 0.798 0.84
"649" 0.86 0.756
"650" -0.069 0.802
"651" 0.033 0.836
"652" 0.628 0.711
"653" 1.006 0.718
"654" -1.024 0.776
"655" -0.104 0.611
"656" -1.064 0.765
"657" 0.339 0.859
"658" -1.077 0.767
"659" -0.323 0.903
"660" -0.664 0.839
"661" -0.123 0.792
"662" 1.316 0.733
"663" 0.123 0.712
"664" -0.291 0.761
"665" 0.985 0.855
"666" -0.181 0.69
"667" -0.675 0.828
"668" -0.264 0.763
"669" -1.267 0.722
"670" -0.853 0.804
"671" 1.147 0.761
"672" 0.455 0.696
"673" -1.201 0.738
"674" -0.683 0.835
"675" -0.981 0.657
"676" -0.24 0.782
"677" -0.112 0.787
"678" -0.864 0.8
"679" -0.801 0.677
"680" -0.91 0.666
"681" 1.054 0.796
"682" -0.297 0.755
"683" 0.751 0.844
"684" 1.26 0.757
"685" -0.908 0.801
"686" -0.43 0.887
"687" 0.169 0.647
"688" -0.828 0.813
"689" 0.934 0.844
"690" 0.48 0.899
"691" -0.246 0.761
"692" -0.243 0.915
"693" -1.125 0.751
"694" 0.792 0.703
"695" -1.155 0.747
"696" -0.645 0.852
"697" -0.918 0.79
"698" -0.152 0.786
"699" -0.495 0.716
"700" 0.433 0.776
"701" 1.609 0.794
"702" 0.105 0.734
"703" -1.359 0.709
"704" 0.297 0.868
"705" 1.28 0.638
"706" -0.925 0.79
"707" -1.027 0.775
"708" -0.951 0.783
"709" -0.434 0.743
"710" -1.309 0.721
"711" 0.422 0.779
"712" 0.774 0.671
"713" 0.055 0.836
"714" -0.658 0.709
"715" -0.913 0.791
"716" -0.553 0.86
"717" -0.907 0.79
"718" -0.701 0.847
"719" -0.403 0.911
"720" -0.417 0.745
"721" -0.791 0.816
"722" -0.219 0.923
"723" -1.057 0.766
"724" 0.467 0.703
"725" 1.115 0.79
"726" 0.717 0.845
"727" 0.804 0.747
"728" 0.878 0.756
"729" 1.5 0.722
"730" -0.721 0.845
"731" -1.039 0.766
"732" 1.123 0.775
"733" -1.085 0.767
"734" 0.628 0.805
"735" -0.314 0.752
"736" -0.355 0.749
"737" 1.631 0.644
"738" -0.496 0.727
"739" -1.185 0.742
"740" -1.009 0.775
"741" 0.052 0.73
"742" -0.812 0.812
"743" 0.667 0.803
"744" 1.168 0.76
"745" -1.112 0.756
"746" 1.094 0.673
"747" 0.817 0.755
"748" 0.762 0.668
"749" 0.94 0.712
"750" -0.103 0.791
"751" 1.561 0.708
"752" -0.72 0.845
"753" 0.432 0.783
"754" -0.388 0.893
"755" -1.346 0.712
"756" -0.743 0.832
"757" -0.067 0.783
"758" -0.185 0.785
"759" -0.751 0.828
"760" -0.858 0.794
"761" -0.086 0.692
"762" -0.014 0.811
"763" -0.817 0.806
"764" 1 0.853
"765" 0.787 0.703
"766" -1.003 0.776
"767" -0.3 0.779
"768" -0.493 0.878
"769" 0.331 0.86
"770" 0.577 0.735
"771" -0.374 0.757
"772" 1.391 0.662
"773" 1.143 0.762
"774" 0.585 0.91
"775" -0.65 0.836
"776" -0.067 0.804
"777" -0.899 0.802
"778" -0.298 0.779
"779" 0.349 0.68
"780" -0.333 0.755
"781" -1.239 0.728
"782" 0.071 0.712
"783" 2.06 0.685
"784" -0.931 0.788
"785" -0.87 0.799
"786" -0.59 0.853
"787" -0.641 0.852
"788" -0.698 0.845
"789" 1.021 0.677
"790" -0.946 0.784
"791" 1.667 0.647
"792" 0.938 0.603
"793" -0.722 0.843
"794" 0.929 0.751
"795" 0.708 0.846
"796" -0.249 0.756
"797" 0.759 0.843
"798" 1.238 0.711
"799" 1.044 0.716
"800" -0.939 0.784
"801" 0.547 0.776
"802" -0.783 0.818
"803" -0.917 0.791
"804" -1.038 0.772
"805" -0.417 0.907
"806" -0.871 0.805
"807" 0.51 0.78
"808" -0.861 0.806
"809" 0.435 0.909
"810" -0.868 0.796
"811" -1.206 0.742
"812" -1.161 0.741
"813" -0.302 0.748
"814" -0.45 0.881
"815" 0.655 0.738
"816" -1.013 0.774
"817" 0.422 0.91
"818" -0.328 0.758
"819" -0.797 0.809
"820" 1.032 0.793
"821" 0.333 0.608
"822" -0.938 0.799
"823" 0.577 0.782
"824" 0.936 0.716
"825" 1.951 0.677
"826" 0.435 0.778
"827" 0.66 0.699
"828" 1.542 0.755
"829" 0.61 0.735
"830" -0.912 0.794
"831" 2.127 0.682
"832" -1.068 0.752
"833" 1.472 0.755
"834" 0.375 0.778
"835" 0.704 0.737
"836" -1.064 0.769
"837" -0.218 0.759
"838" -0.753 0.828
"839" 0.073 0.838
"840" -0.062 0.788
"841" 1.186 0.798
"842" 0.694 0.847
"843" 0.661 0.734
"844" -0.252 0.782
"845" -1.17 0.741
"846" -0.055 0.77
"847" -0.763 0.823
"848" 1.169 0.761
"849" -0.908 0.66
"850" 0.16 0.839
"851" -0.454 0.733
"852" 0.389 0.692
"853" -0.113 0.958
"854" 0.926 0.837
"855" 0.986 0.795
"856" -1.007 0.772
"857" -0.987 0.779
"858" -1.101 0.758
"859" 0.105 0.717
"860" -0.794 0.808
"861" -0.491 0.739
"862" -0.696 0.847
"863" -1.049 0.759
"864" -0.385 0.746
"865" 0.317 0.779
"866" -0.345 0.76
"867" -0.825 0.81
"868" -1.082 0.767
"869" 1.562 0.731
"870" -0.257 0.927
"871" 0.385 0.689
"872" -0.304 0.761
"873" -0.495 0.715
"874" -0.877 0.798
"875" -0.175 0.779
"876" -1.045 0.765
"877" -0.41 0.744
"878" 1 0.678
"879" -1.232 0.734
"880" 0.925 0.8
"881" 0.803 0.841
"882" -0.834 0.675
"883" 1.241 0.815
"884" 0.751 0.844
"885" -1.113 0.752
"886" -1.211 0.73
"887" -1.261 0.727
"888" -1.06 0.766
"889" 1.388 0.672
"890" -0.985 0.779
"891" -0.648 0.851
"892" 0.023 0.69
"893" 1.049 0.796
"894" -0.567 0.863
"895" 0.461 0.909
"896" -0.472 0.869
"897" -0.625 0.837
"898" -0.932 0.784
"899" -0.589 0.717
"900" 1.806 0.695
"901" -0.778 0.818
"902" 0.752 0.717
"903" 0.401 0.75
"904" 0.997 0.835
"905" 0.982 0.797
"906" 0.257 0.856
"907" 0.126 0.733
"908" 1.289 0.734
"909" 1.39 0.772
"910" -0.335 0.89
"911" 0.067 0.706
"912" -0.757 0.685
"913" 0.068 0.838
"914" -0.835 0.809
"915" -0.821 0.81
"916" 0.623 0.663
"917" -0.612 0.846
"918" -0.743 0.829
"919" -0.012 0.704
"920" -0.957 0.788
"921" -0.777 0.821
"922" 1.416 0.75
"923" -0.543 0.86
"924" -0.229 0.768
"925" -1.176 0.737
"926" 0.047 0.836
"927" -0.753 0.816
"928" 0.483 0.908
"929" 0.545 0.7
"930" 0.707 0.834
"931" 1.637 0.731
"932" 0.583 0.659
"933" -0.967 0.781
"934" 1.249 0.648
"935" 1.105 0.757
"936" 0.987 0.795
"937" -0.567 0.863
"938" 0.295 0.873
"939" -1.03 0.773
"940" -0.065 0.7
"941" 1.122 0.79
"942" -1.211 0.737
"943" -0.484 0.864
"944" -0.538 0.868
"945" -0.165 0.773
"946" -0.004 0.835
"947" -0.998 0.773
"948" 0.082 0.838
"949" 0.247 0.747
"950" -0.436 0.731
"951" 0.762 0.842
"952" 1.313 0.766
"953" 0.976 0.783
"954" -0.003 0.727
"955" 1.317 0.732
"956" 0.494 0.694
"957" -0.9 0.802
"958" 0.406 0.9
"959" -1.006 0.772
"960" 0.351 0.751
"961" -1.089 0.752
"962" -0.907 0.784
"963" 0.281 0.739
"964" 0.148 0.739
"965" -0.213 0.932
"966" -0.292 0.755
"967" -1.187 0.741
"968" -0.892 0.804
"969" -1.182 0.745
"970" -0.477 0.731
"971" -0.151 0.787
"972" 0.601 0.794
"973" -0.583 0.854
"974" -0.649 0.835
"975" -1.233 0.739
"976" 0.177 0.656
"977" 1.477 0.711
"978" -0.952 0.78
"979" -1.005 0.772
"980" 0.932 0.786
"981" 1.215 0.623
"982" -0.942 0.785
"983" 1.422 0.672
"984" 0.623 0.736
"985" 0.336 0.749
"986" 0.439 0.909
"987" 0.573 0.784
"988" 1.192 0.674
"989" -0.827 0.806
"990" -0.424 0.91
"991" 0.111 0.818
"992" 0.005 0.836
"993" 1.402 0.735
"994" -0.145 0.786
"995" 0.551 0.797
"996" 1.154 0.762
"997" -0.822 0.801
"998" 1.24 0.758
"999" 0.585 0.91
"1000" 0.329 0.749
"1001" 0.327 0.779
"1002" 0.969 0.676
"1003" 1.189 0.804
"1004" -0.808 0.672
"1005" 0.961 0.797
"1006" 1.017 0.793
"1007" -0.456 0.89
"1008" -0.11 0.796
"1009" -0.503 0.877
"1010" 0.315 0.779
"1011" -0.507 0.877
"1012" -0.425 0.892
"1013" -1.034 0.767
"1014" 0.403 0.911
"1015" -0.06 0.792
"1016" -0.751 0.833
"1017" -0.841 0.802
"1018" 1.904 0.712
"1019" 1.492 0.753
"1020" 0.004 0.835
"1021" 1.003 0.846
"1022" -0.919 0.781
"1023" -0.588 0.854
"1024" 1.553 0.739
"1025" -0.895 0.803
"1026" 0.845 0.844
"1027" 0.735 0.735
"1028" 0.357 0.778
"1029" 1.185 0.759
"1030" 0.229 0.843
"1031" 1.004 0.795
"1032" -0.378 0.743
"1033" 0.085 0.708
"1034" -0.739 0.823
"1035" -0.242 0.77
"1036" 0.387 0.691
"1037" 0.143 0.838
"1038" -1.108 0.754
"1039" 0.419 0.91
"1040" -0.783 0.804
"1041" -0.098 0.962
"1042" 0.548 0.682
"1043" -0.846 0.809
"1044" 0.972 0.797
"1045" 1.666 0.605
"1046" 1.335 0.732
"1047" -0.163 0.945
"1048" -0.227 0.773
"1049" -0.873 0.8
"1050" 0.502 0.634
"1051" 1.166 0.719
"1052" 0.079 0.837
"1053" 0.709 0.846
"1054" 0.846 0.7
"1055" 0.558 0.686
"1056" 0.546 0.797
"1057" -0.895 0.802
"1058" 1.27 0.788
"1059" 0.051 0.837
"1060" 0.491 0.776
"1061" -0.846 0.809
"1062" 0.435 0.909
"1063" -0.647 0.85
"1064" -0.685 0.848
"1065" -0.93 0.78
"1066" 0.73 0.845
"1067" 0.755 0.844
"1068" -0.347 0.758
"1069" -0.28 0.767
"1070" 0.783 0.749
"1071" -0.415 0.744
"1072" 0.814 0.72
"1073" 0.861 0.842
"1074" -1.245 0.731
"1075" 1.334 0.756
"1076" -1.054 0.77
"1077" -0.804 0.813
"1078" 0.158 0.843
"1079" -1.204 0.743
"1080" -1.004 0.777
"1081" -0.66 0.709
"1082" -0.378 0.75
"1083" 0.087 0.838
"1084" -0.724 0.829
"1085" -0.155 0.772
"1086" 0.349 0.688
"1087" 0.419 0.9
"1088" 1.077 0.679
"1089" 1.405 0.725
"1090" 0.058 0.814
"1091" -0.58 0.716
"1092" -1.205 0.735
"1093" 1.429 0.726
"1094" -0.403 0.746
"1095" -1.268 0.727
"1096" -0.588 0.862
"1097" -0.721 0.827
"1098" -0.467 0.884
"1099" -0.645 0.71
"1100" -0.949 0.777
"1101" -0.684 0.848
"1102" -1.154 0.744
"1103" 0.137 0.843
"1104" -0.842 0.798
"1105" -0.759 0.823
"1106" 0.344 0.779
"1107" -0.121 0.79
"1108" -1.091 0.754
"1109" -1.255 0.731
"1110" 1.111 0.764
"1111" -0.297 0.779
"1112" -0.865 0.796
"1113" -0.813 0.802
"1114" -1.094 0.752
"1115" 1.674 0.704
"1116" -0.773 0.819
"1117" -0.812 0.811
"1118" -0.143 0.95
"1119" 1.169 0.807
"1120" -1.177 0.745
"1121" -0.996 0.772
"1122" -0.879 0.805
"1123" -0.512 0.729
"1124" 1.675 0.719
"1125" -1.143 0.749
"1126" -0.126 0.792
"1127" 0.43 0.91
"1128" 0.32 0.754
"1129" -0.704 0.836
"1130" -0.293 0.905
"1131" 0.279 0.869
"1132" 0.368 0.745
"1133" -0.102 0.801
"1134" 0.628 0.734
"1135" -0.947 0.782
"1136" -0.836 0.813
"1137" 1.545 0.699
"1138" -0.054 0.801
"1139" -0.466 0.742
"1140" 0.326 0.778
"1141" -0.897 0.803
"1142" 1.014 0.794
"1143" 0.58 0.709
"1144" 1.137 0.788
"1145" 0.038 0.836
"1146" -0.888 0.804
"1147" 1.468 0.739
"1148" -0.077 0.696
"1149" -0.323 0.756
"1150" -0.984 0.776
"1151" -0.741 0.82
"1152" 0.6 0.728
